d,lvl,tk,ema20,swing_at_tk,up_full,satcons,cont,W5_level,W5_slope,W5_ddpeak,W5_frozen,W10_level,W10_slope,W10_ddpeak,W10_frozen,is_seg,tk_min
2025-07-11,L3,09:32:00,246.46254239903726,178.0,286.0,0.722219280331076,1.0,-0.13340919618724922,-0.16286028075263945,0.18141158674867092,-0.10099962385266992,-0.17910787359328864,-0.06938107362076511,0.12503122566244326,-0.1290744899649417,IS,572
2025-07-11,L4,11:55:00,246.46254239903726,241.0,286.0,0.9778362166280299,0.0,-0.046304498533964136,0.0,0.20499807384361984,-0.10099962385266992,-0.08168541941615434,0.014393001687226986,0.12284896802891376,-0.1290744899649417,IS,715
2025-07-15,L3,09:44:00,243.0634417370804,194.0,370.0,0.7981455319383163,1.0,0.11716161948036233,0.20864744250043898,0.0,0.06475719633133174,0.16328606250479336,0.1766900273153173,0.0,0.12163627596814017,IS,584
2025-07-15,L4,09:51:00,243.0634417370804,253.0,370.0,1.0408805133010002,1.0,0.332942795320636,0.1649954331024152,0.0,0.06475719633133174,0.34407580938592713,0.12638054697892642,0.0,0.12163627596814017,IS,591
2025-07-15,L5,09:59:00,243.0634417370804,313.0,370.0,1.2877296468901702,,0.5177219191755917,0.1366229521723899,0.0,0.06475719633133174,0.4897786653713323,0.11867306840216191,0.0,0.12163627596814017,IS,599
2025-07-16,L3,09:41:00,255.15263776212038,184.0,297.0,0.7211369696735951,1.0,0.18446293272705444,-0.1375749682124986,0.18947777312013714,0.33742270220815407,0.20070956229102013,-0.07852646755726264,0.1432734151357616,0.3132231729363268,IS,581
2025-07-16,L4,10:20:00,255.15263776212038,255.0,297.0,0.9994017786237324,0.0,0.1843747697317756,-0.12747836434017032,0.18956593611541597,0.33742270220815407,0.21111562166704903,-0.08226709593863016,0.13661486303674045,0.3132231729363268,IS,620
2025-07-17,L3,13:19:00,259.1381008323946,186.0,284.0,0.7177640007491647,1.0,0.017377951292840452,0.17163551013515543,0.23557615704756454,0.22711934262692507,-0.02452615874519516,0.12016899661229248,0.14093697127819155,0.09498011263650152,IS,799
2025-07-17,L4,13:31:00,259.1381008323946,278.0,284.0,1.07278705488316,0.0,0.044522149356118944,0.18913935331113488,0.20843195898428604,0.22711934262692507,-0.004038355940069676,0.12962037382937872,0.12044916847306608,0.09498011263650152,IS,811
2025-07-22,L3,09:15:00,240.91526116071643,181.0,201.0,0.7513015121082491,0.0,0.47177965075919337,0.452609878226289,0.0,0.47177965075919337,0.37832395856982165,0.35259813109647636,0.0,0.37832395856982165,IS,555
2025-07-23,L3,09:11:00,258.8280934311244,187.0,258.0,0.722487259868341,1.0,0.07707224144069989,0.14542055517787278,,0.039435348680654424,0.056124436080489094,0.10554351087560632,,0.03331205116231051,IS,551
2025-07-23,L4,09:57:00,258.8280934311244,253.0,258.0,0.9774827633512848,0.0,0.09950442532850866,-0.0062283787763526555,0.08720099841299149,0.039435348680654424,0.04582783497842164,0.008548837897152425,0.08075292234517015,0.03331205116231051,IS,597
2025-07-28,L3,11:32:00,238.7584378408468,171.0,193.0,0.7162050545580564,0.0,-0.44562731718268034,0.0072695870171278765,0.16073929103172507,-0.41150807064923245,-0.21906645506805886,-0.0017156618314499439,0.1069891022687864,-0.2610229311947816,IS,692
2025-07-29,L3,10:06:00,236.78144376076614,171.0,188.0,0.7221849705958001,0.0,-0.6018167487055474,0.11384327235923042,0.5482605772953799,-0.0732422055052172,-0.435777614271583,0.147465785884772,0.47189095590147623,0.021050699186973342,IS,606
2025-07-30,L3,09:41:00,245.8498776883122,177.0,223.0,0.7199515479295869,0.0,0.19843725236185833,0.024998829700957265,0.027713613948374155,-0.121022417799827,0.07424231925990388,0.030410738506710326,0.0321188148698915,-0.13075030447366257,IS,581
2025-07-31,L3,10:44:00,243.6736988608539,174.0,266.0,0.7140696793024018,1.0,0.08400003979922435,0.005967275865412194,0.0432490058699542,-0.05992229013374514,0.09624281644070816,0.02066905192880089,0.016506745527712738,-0.081954189745492,IS,644
2025-07-31,L4,13:11:00,243.6736988608539,240.0,266.0,0.9849236955895199,0.0,0.1641934950722292,-0.015564815931237708,0.015564815931237708,-0.05992229013374514,0.1386946069020548,-0.02120071028417203,0.03179246895936044,-0.081954189745492,IS,791
2025-08-01,L3,09:02:00,245.8000132550583,188.0,394.0,0.7648494298693093,1.0,0.18423579531904435,,,0.47298515074722036,0.21926539645520932,,,0.4997919339044124,IS,542
2025-08-01,L4,09:07:00,245.8000132550583,246.0,394.0,1.0008136156800536,1.0,0.4332127883318744,0.24897699301283002,,0.47298515074722036,0.45407188198137116,0.23480648552616185,,0.4997919339044124,IS,547
2025-08-01,L5,09:30:00,245.8000132550583,304.0,394.0,1.236777801490798,,0.1366938744074341,0.028250097780658776,0.3362912763397863,0.47298515074722036,0.27168679971396537,0.03958585984116511,0.22810513419044703,0.4997919339044124,IS,570
2025-08-04,L3,10:12:00,259.9142977069575,200.0,268.0,0.7694844099168859,1.0,-0.25002793331016154,0.014796256173023936,0.2316645562130363,-0.17918130539849134,-0.12191030954351378,0.024992454442290674,0.1274196524153309,-0.15742898426079657,IS,612
2025-08-04,L4,13:32:00,259.9142977069575,259.0,268.0,0.9964823108423673,0.0,0.034804176203370826,0.0014839496341070776,0.0,-0.17918130539849134,0.07423092183384561,0.004077309685356911,0.0,-0.15742898426079657,IS,812
2025-08-07,L3,09:00:00,237.15432112860614,183.0,401.0,0.7716494438267526,1.0,0.3647067133417452,,,0.16074398533142215,0.31013610180800827,,,0.10331417699190958,IS,540
2025-08-07,L4,09:08:00,237.15432112860614,234.0,401.0,0.9866992888276508,1.0,0.376718318434663,0.007027151056750058,,0.16074398533142215,0.2529499852447597,-0.029795528480070943,,0.10331417699190958,IS,548
2025-08-07,L5,09:19:00,237.15432112860614,292.0,401.0,1.2312657792208292,,0.36216695691279777,0.18299770342485763,0.0022891881003607173,0.16074398533142215,0.23405794166888808,0.11453636931253373,0.022467961537914888,0.10331417699190958,IS,559
2025-08-11,L3,10:20:00,242.78165516423317,182.0,390.0,0.749644778049163,1.0,0.3214140201730225,-0.015903490054745395,0.05242052141156861,0.0016122344533194904,0.2541424244567744,-0.01127860032570921,0.04236460406306575,-0.06650360753630935,IS,620
2025-08-11,L4,10:45:00,242.78165516423317,242.0,390.0,0.9967804191642716,1.0,0.4569646765613414,0.14194180540141088,0.012626363524739781,0.0016122344533194904,0.41937332462595905,0.1274783630661005,0.0,-0.06650360753630935,IS,645
2025-08-11,L5,11:16:00,242.78165516423317,312.0,390.0,1.2851053337985652,,0.6230359811153101,0.12052456173338433,0.005422250399147011,0.0016122344533194904,0.5149684199011594,0.07959164493915621,0.011615978942743022,-0.06650360753630935,IS,676
2025-08-13,L3,12:46:00,246.91650229997316,180.0,194.0,0.7289913728865403,0.0,0.21267326127623576,0.18108049273408006,0.06739650530053576,-0.020110284815540978,0.14513856049515617,0.14902894557950103,0.11591606638976482,-0.031923689718177384,IS,766
2025-08-15,L3,11:45:00,239.11759031811863,179.0,197.0,0.7485856634882484,0.0,0.17813088902008178,-0.018676573283323145,0.14742418415468156,-0.0601652907892191,0.20344473740714836,-0.007188075112685932,0.09645335586072673,-0.07146233946831984,IS,705
2025-08-18,L3,09:16:00,235.10639124020256,168.0,286.0,0.7145701106370963,1.0,0.10051492199619338,0.1366292932233661,0.01793165707557147,0.11844657907176485,0.06679314129550339,0.10961706655249454,0.02658298809157586,0.09337612938707925,IS,556
2025-08-18,L4,09:56:00,235.10639124020256,236.0,286.0,1.0038008697044924,0.0,0.06556500598796038,0.011558198092503982,0.08662159179006866,0.11844657907176485,0.09804904518051241,0.013738465322674573,0.031962604865837074,0.09337612938707925,IS,596
2025-08-21,L3,09:24:00,258.16140130834134,184.0,252.0,0.7127324188182381,0.0,0.5268664255279416,0.15418173595376855,0.0,0.32591955969425845,0.3688553947730295,0.09597204962062483,0.0,0.21267095089535218,IS,564
2025-08-25,L3,10:13:00,256.85321059481004,184.0,244.0,0.7163624685628823,0.0,0.1927092690459168,0.15289704134097606,0.0013887575098609772,-0.13130959767333453,0.13873702392782802,0.10451641873140591,0.00963219010032118,-0.06847443439563301,IS,613
2025-08-26,L3,12:54:00,255.6290953000662,187.0,191.0,0.7315286226729902,0.0,0.3108694421331557,-0.08017914172920776,0.08047020617525702,-0.04523283362149163,0.12372334056870639,-0.05544625788023279,0.057585699082858724,-0.09664379956032582,IS,774
2025-09-01,L3,09:33:00,236.04489553529612,176.0,176.0,0.7456208684406076,0.0,0.3524204091874788,0.23505244395756986,0.0,0.18420787920872503,0.25030728349844616,0.1684931252090305,0.0,0.1215796823278279,IS,573
2025-09-02,L3,12:45:00,251.46919119860127,184.0,184.0,0.7316999713681962,0.0,-0.33214313286219616,-0.0024244073394278365,0.39210707477371143,0.05251852342574906,-0.36013660431061323,-0.0021708821734526262,0.40702401502926244,0.041193651067320716,IS,765
2025-09-03,L3,09:53:00,262.7578396558773,191.0,195.0,0.7269050478194847,0.0,0.10359272664612075,0.06908007314061729,0.09571147118948188,-0.09477625913790516,0.12600771412134487,0.08222311464401227,0.057632791119090754,-0.04551012471912298,IS,593
2025-09-09,L3,10:10:00,236.6530633933062,178.0,178.0,0.752155908939883,0.0,0.31531188889587,0.02213808713486165,0.0,0.09109681388044401,0.2365701473695463,0.015504437950022154,0.0,0.060299628554174874,IS,610
2025-09-10,L3,10:10:00,231.06705735584848,171.0,283.0,0.7400449114503421,1.0,-0.01112687595822726,0.029950047831109796,0.138483466753428,-0.1725584792114726,-0.011044966708348971,0.03143762542140839,0.15368309652362874,-0.06553282818782154,IS,610
2025-09-10,L4,10:50:00,231.06705735584848,230.0,283.0,0.995382044640811,0.0,0.02450042804031628,-0.11254078748570644,0.1354286227006124,-0.1725584792114726,0.02570372702215754,-0.07433760385323386,0.11693440279312223,-0.06553282818782154,IS,650
2025-09-16,L3,09:10:00,224.48542521722703,174.0,253.0,0.7751060000070206,1.0,0.2456975975059651,0.09416302224188988,,0.11821203848382285,0.1909978255741017,0.07433297966483383,,0.1271105230587028,IS,550
2025-09-16,L4,10:31:00,224.48542521722703,231.0,253.0,1.029020034492079,0.0,0.042570220429006565,-0.024623571157429518,0.24103394218960558,0.11821203848382285,0.08043639559889859,0.00724463610675502,0.17054530703876758,0.1271105230587028,IS,631
2025-09-18,L3,10:58:00,220.32480386262802,162.0,257.0,0.7352780856258319,1.0,0.0856147899193092,0.03544228203010186,0.0030751102617714993,-0.11455900860025044,0.043259381914101294,0.02386407041199297,0.004715029149535269,-0.08726022419140811,IS,658
2025-09-18,L4,11:40:00,220.32480386262802,216.0,257.0,0.9803707808344424,0.0,0.38633734390914365,0.026458818191108846,0.017171496516185547,-0.11455900860025044,0.2713356228666927,0.02511858764853883,0.0,-0.08726022419140811,IS,700
2025-09-22,L3,10:54:00,223.16837685806965,171.0,252.0,0.7662375933699261,1.0,0.5761052062401262,0.036246581770973396,0.0,0.13747913889966237,0.3489334967212403,0.03694077823958691,0.0,0.08722741652227117,IS,654
2025-09-22,L4,10:57:00,223.16837685806965,222.0,252.0,0.9947645949013075,0.0,0.5656446582733055,0.00975675945060206,0.01265643300939645,0.13747913889966237,0.34584063153945477,0.009641194623812854,0.007182912946627817,0.08722741652227117,IS,657
2025-09-23,L3,10:05:00,225.9142457287297,164.0,305.0,0.7259391698429046,1.0,0.22476596076392708,0.11075016977985172,0.02117854266161237,-0.10617781182328695,0.07856438901238286,0.06633264557892739,0.02913228277337236,-0.10275136322646818,IS,605
2025-09-23,L4,11:05:00,225.9142457287297,227.0,305.0,1.0048060460630448,1.0,0.29543585570644393,0.08509612076737702,0.0,-0.10617781182328695,0.12735575676756306,0.03938041461940281,0.0,-0.10275136322646818,IS,665
2025-09-23,L5,11:18:00,225.9142457287297,280.0,305.0,1.2394083387561787,,0.29803470616604216,0.0988373963124505,0.0,-0.10617781182328695,0.14120082677511478,0.08094096802970577,0.0,-0.10275136322646818,IS,678
2025-09-24,L3,10:32:00,233.44622232599355,177.0,188.0,0.7582046016269657,0.0,-0.22759540484514332,0.197613263922063,0.0,-0.26989650794030645,-0.23142767610296763,0.15514674150796806,0.0,-0.299937908663205,IS,632
2025-09-26,L3,10:36:00,237.42423188136888,185.0,194.0,0.7791959503629642,0.0,-0.4829689897014778,0.03476826401841887,0.07848828713163408,-0.4044807025698437,-0.43183536961471036,0.026666536901412963,0.07529619096772311,-0.35653917864698725,IS,636
2025-09-30,L3,09:21:00,261.5743050355242,187.0,249.0,0.7149020236318842,0.0,0.07528587382100448,-0.03926130819549793,0.07428901130401665,0.12175672709048252,0.07915050451995856,-0.018268973493679716,0.043811385644592485,0.09313042029830493,IS,561
2025-10-01,L3,09:22:00,260.3767521749981,201.0,314.0,0.7719583193237957,1.0,0.3714770111002329,0.10615669594409965,0.0,0.24876552607037483,0.37378479438607004,0.09150226628416852,0.0,0.23690738730500366,IS,562
2025-10-01,L4,09:35:00,260.3767521749981,257.0,314.0,0.9870312839115198,0.0,0.48434350645499824,0.07931706742923472,0.0,0.24876552607037483,0.4628645556285573,0.05093360118432061,0.0,0.23690738730500366,IS,575
2025-10-03,L3,09:48:00,259.36056130425015,186.0,376.0,0.7171483554194175,1.0,0.503037252028271,0.1750886334256574,0.014000760474812468,0.33668484135585947,0.3589198134117074,0.14168800111319613,0.011104330845632726,0.2128539787211698,IS,588
2025-10-03,L4,10:28:00,259.36056130425015,255.0,376.0,0.9831872614621046,1.0,0.6291784378764608,0.018487036317086702,0.004623296483650674,0.33668484135585947,0.46443241066890717,0.006175148159351496,0.009996856503116769,0.2128539787211698,IS,628
2025-10-03,L5,10:35:00,259.36056130425015,319.0,376.0,1.2299479859074955,,0.7013942944692236,0.03388523415893774,0.0,0.33668484135585947,0.5326531641995327,0.032351543926178894,0.0,0.2128539787211698,IS,635
2025-10-07,L3,08:45:00,270.46907927527394,222.0,361.0,0.8207962277789846,1.0,,,,0.3013610108239697,,,,0.15020129538124805,IS,525
2025-10-07,L4,09:53:00,270.46907927527394,265.0,361.0,0.9797792809073466,1.0,0.34840454679514654,0.01967082843855522,0.08090168374241691,0.3013610108239697,0.19262047203457877,0.024703288344786883,0.049916951974046914,0.15020129538124805,IS,593
2025-10-07,L5,11:12:00,270.46907927527394,337.0,361.0,1.24598346288972,,0.4933770955882392,0.07708674143356459,0.0,0.3013610108239697,0.2610659509674073,0.05866201606429974,0.0039501685915732665,0.15020129538124805,IS,672
2025-10-08,L3,12:29:00,279.09107172524784,201.0,215.0,0.720195020060961,0.0,0.1371227277105643,-0.0720145419387544,0.09560375551077344,-0.19057832683728282,0.06057106238644184,-0.039530548333608743,0.06509920790147591,-0.2300697881086573,IS,749
2025-10-13,L3,08:45:00,264.32171631023687,240.0,555.0,0.9079844189506917,1.0,,,,0.565394414382097,,,,0.6073621625832356,IS,525
2025-10-13,L4,08:46:00,264.32171631023687,334.0,555.0,1.2636116497063794,1.0,,,,0.565394414382097,,,,0.6073621625832356,IS,526
2025-10-13,L5,08:46:00,264.32171631023687,334.0,555.0,1.2636116497063794,,,,,0.565394414382097,,,,0.6073621625832356,IS,526
2025-10-15,L3,09:59:00,334.1000897686973,239.0,479.0,0.7153544920190337,1.0,0.03594736776467801,0.047990132564731294,0.0,-0.19562863949457585,0.0665514490518398,0.057211123323131365,0.0,-0.1528797198244406,IS,599
2025-10-15,L4,10:23:00,334.1000897686973,329.0,479.0,0.9847348446621845,1.0,0.1375729788541126,0.06582361472680415,0.011402850704939627,-0.19562863949457585,0.14631157351147442,0.03523112088116469,0.004654387089734674,-0.1528797198244406,IS,623
2025-10-15,L5,11:30:00,334.1000897686973,412.0,479.0,1.233163392099757,,0.23038077095766196,-0.0033521380666280964,0.027494041741303155,-0.19562863949457585,0.19406439465715794,-0.006116190459250659,0.024906348073189755,-0.1528797198244406,IS,690
2025-10-16,L3,09:51:00,347.90008121929753,248.0,427.0,0.7128483532709328,1.0,0.6123593971044131,0.0,0.015378529093133309,0.24863993015041183,0.5020892184613002,0.004624097170634334,0.0075725954664198625,0.1922937319924485,IS,591
2025-10-16,L4,13:19:00,347.90008121929753,340.0,427.0,0.9772920972262787,1.0,0.7527674346063024,0.022283795504770887,0.03299719711851157,0.24863993015041183,0.575595030614384,0.021990691868633894,0.01299652784888039,0.1922937319924485,IS,799
2025-10-16,L5,13:32:00,347.90008121929753,427.0,427.0,1.2273638985753559,,0.7080254880038891,-0.04474194660241326,0.07773914372092483,0.24863993015041183,0.5321736284531359,-0.031299076378780266,0.05935115323070983,0.1922937319924485,IS,812
2025-10-17,L3,09:05:00,355.4334068174597,279.0,301.0,0.7849571667957659,0.0,0.19320913971622197,0.06254400465618201,,0.23399266163485835,0.1834674786522348,0.07294243718141312,,0.24399660467482526,IS,545
2025-10-20,L3,09:25:00,350.2492728348445,255.0,392.0,0.7280529033967245,1.0,0.3307578480976086,0.21968439064793224,0.0,-0.05324161098028362,0.2739397461243656,0.1848051402068706,0.0,-0.011949282442377421,IS,565
2025-10-20,L4,09:36:00,350.2492728348445,351.0,392.0,1.002143408204903,0.0,0.38999875682342044,-0.013196539367775983,0.013196539367775983,-0.05324161098028362,0.3772879377985176,0.011102966505293743,0.0,-0.011949282442377421,IS,576
2025-10-22,L3,12:12:00,343.1564342253489,244.0,271.0,0.7110459710621849,0.0,0.18263597095688008,0.02780826219179705,0.09928803045232179,0.2502246311812233,0.18616869923342932,0.04142089251057507,0.07541885501842394,0.20447011980654436,IS,732
2025-10-23,L3,10:31:00,336.28439287055375,244.0,316.0,0.7255763430386826,0.0,0.27355668376332987,0.10451959763164656,0.0717452224216169,0.1720399494615787,0.18928941210323713,0.08077073830146382,0.07244677865988391,0.147866285797239,IS,631
2025-10-29,L3,10:36:00,317.2999298886868,227.0,243.0,0.7154114407766643,0.0,0.2678519161820201,0.10091153511361756,0.0,-0.09429873693564814,0.2751928063943904,0.10415394118726626,0.0052374364606361246,-0.09645422144592107,IS,636
2025-10-30,L3,13:24:00,310.22374608976423,224.0,238.0,0.7220594903627554,0.0,-0.32596686468972585,0.009375733830211619,0.4244053776197966,0.032936081529640955,-0.15932622727522522,0.018545920440549313,0.3342865274197195,0.1482437515813236,IS,804
2025-11-03,L3,09:21:00,305.9155835337979,219.0,219.0,0.715883765940301,0.0,0.30846952633272884,0.1511869473284564,0.009409630304260008,0.11362608771968045,0.24561522996917906,0.10894876239152032,0.007402397359111135,0.10402896633419109,IS,561
2025-11-05,L3,10:45:00,326.7336182668958,241.0,435.0,0.7376039272553111,1.0,0.031061838759830537,0.08986859902623343,0.19944047312561544,0.23050231188544598,0.15953343165816572,0.08204816866774785,0.09904259966482129,0.25693035539842274,IS,645
2025-11-05,L4,11:02:00,326.7336182668958,330.0,435.0,1.0099970788143264,1.0,0.22202883645391921,0.11085741933615512,0.008473475431526767,0.23050231188544598,0.3245550926934573,0.10682029056141354,0.0,0.25693035539842274,IS,662
2025-11-05,L5,11:45:00,326.7336182668958,418.0,435.0,1.2793296331648134,,0.350508818351365,0.12056688156901935,0.0,0.23050231188544598,0.4110262260955798,0.0895263844049769,0.0,0.25693035539842274,IS,705
2025-11-10,L3,12:08:00,319.4583616988055,233.0,321.0,0.7293595282995882,1.0,0.2553415202848757,0.010473647015475235,0.008198161818470051,0.10749834394883313,0.3156721946166828,0.01904524867913715,0.006665124576206716,0.08922815450026558,IS,728
2025-11-10,L4,13:12:00,319.4583616988055,315.0,321.0,0.9860439974865677,0.0,0.39065933787452095,-0.06481448879929347,0.0679325493050672,0.10749834394883313,0.41303171977568104,-0.045138730987585196,0.0579436116557267,0.08922815450026558,IS,792
2025-11-18,L3,09:46:00,296.0775131352503,221.0,258.0,0.7464261559743838,0.0,0.013647758965079576,0.05598533916604162,0.0,-0.10300473418210453,0.0647264527890965,0.053563215967609545,0.0,-0.039502151878151585,IS,586
2025-11-20,L3,11:22:00,321.97728399506883,232.0,291.0,0.7205477266015858,0.0,-0.04804689562961199,0.09392249794486882,0.03592964920918636,-0.1289048852971865,-0.11857705319602545,0.07774546774775883,0.1223574289580246,-0.12095812675492301,IS,682
2025-11-26,L3,09:26:00,313.69707903353725,229.0,251.0,0.730003609550721,0.0,0.11827288135089038,-0.035533662333660246,0.035533662333660246,0.05355817674399439,0.09617710110358704,-0.03350415692703579,0.03350415692703579,0.03676359123656196,IS,566
