strategy,entry_date,entry_time,direction,entry_price,exit_price,pnl,pnl_pct,max_excursion,fraction,touched,has_valid_target,touch_bar_offset,target_at_touch,remaining_after_touch,trade_bars,year
S001,2021-11-02,2021-11-02 09:04:00,long,17196.0,17168.0,-28.0,-0.16282856478250757,59.0,0.95,False,True,,,,62,2021
S001,2021-11-02,2021-11-02 09:04:00,long,17196.0,17168.0,-28.0,-0.16282856478250757,59.0,1.0,False,True,,,,62,2021
S001,2021-11-08,2021-11-08 09:05:00,long,17306.0,17375.0,69.0,0.39870565121923035,75.0,0.8,True,True,39.0,17344.083529048767,36.91647095123335,86,2021
S001,2021-11-08,2021-11-08 09:05:00,long,17306.0,17375.0,69.0,0.39870565121923035,75.0,0.85,True,True,73.0,17354.95108757355,26.048912426449533,86,2021
S001,2021-11-08,2021-11-08 09:05:00,long,17306.0,17375.0,69.0,0.39870565121923035,75.0,0.9,True,True,76.0,17361.06585743082,19.93414256917822,86,2021
S001,2021-11-08,2021-11-08 09:05:00,long,17306.0,17375.0,69.0,0.39870565121923035,75.0,0.95,True,True,78.0,17367.18062728809,13.819372711910546,86,2021
S001,2021-11-08,2021-11-08 09:05:00,long,17306.0,17375.0,69.0,0.39870565121923035,75.0,1.0,True,True,79.0,17373.295397145357,7.7046028546428715,86,2021
S001,2021-11-09,2021-11-09 09:02:00,long,17513.0,17558.0,45.0,0.25695197853023466,78.0,0.8,True,True,23.0,17571.893328606602,19.106671393397846,82,2021
S001,2021-11-09,2021-11-09 09:02:00,long,17513.0,17558.0,45.0,0.25695197853023466,78.0,0.85,True,True,24.0,17577.636661644516,13.363338355484302,82,2021
S001,2021-11-09,2021-11-09 09:02:00,long,17513.0,17558.0,45.0,0.25695197853023466,78.0,0.9,False,True,,,,82,2021
S001,2021-11-09,2021-11-09 09:02:00,long,17513.0,17558.0,45.0,0.25695197853023466,78.0,0.95,False,True,,,,82,2021
S001,2021-11-09,2021-11-09 09:02:00,long,17513.0,17558.0,45.0,0.25695197853023466,78.0,1.0,False,True,,,,82,2021
S001,2021-11-15,2021-11-15 09:02:00,long,17652.0,17657.0,5.0,0.028325402220711535,55.0,0.8,False,True,,,,82,2021
S001,2021-11-15,2021-11-15 09:02:00,long,17652.0,17657.0,5.0,0.028325402220711535,55.0,0.85,False,True,,,,82,2021
S001,2021-11-15,2021-11-15 09:02:00,long,17652.0,17657.0,5.0,0.028325402220711535,55.0,0.9,False,True,,,,82,2021
S001,2021-11-15,2021-11-15 09:02:00,long,17652.0,17657.0,5.0,0.028325402220711535,55.0,0.95,False,True,,,,82,2021
S001,2021-11-15,2021-11-15 09:02:00,long,17652.0,17657.0,5.0,0.028325402220711535,55.0,1.0,False,True,,,,82,2021
S001,2021-11-16,2021-11-16 09:01:00,long,17684.0,17696.0,12.0,0.06785795068988917,30.0,0.8,True,True,27.0,17697.64146830677,16.35853169322945,104,2021
S001,2021-11-16,2021-11-16 09:01:00,long,17684.0,17696.0,12.0,0.06785795068988917,30.0,0.85,True,True,46.0,17703.779023401414,10.220976598586276,104,2021
S001,2021-11-16,2021-11-16 09:01:00,long,17684.0,17696.0,12.0,0.06785795068988917,30.0,0.9,True,True,46.0,17706.766024777968,7.2339752220323135,104,2021
S001,2021-11-16,2021-11-16 09:01:00,long,17684.0,17696.0,12.0,0.06785795068988917,30.0,0.95,True,True,46.0,17709.75302615452,4.246973845478351,104,2021
S001,2021-11-16,2021-11-16 09:01:00,long,17684.0,17696.0,12.0,0.06785795068988917,30.0,1.0,True,True,50.0,17712.740027531072,1.2599724689280265,104,2021
S001,2021-11-30,2021-11-30 09:00:00,long,17446.0,17476.0,30.0,0.17195918835263097,91.0,0.8,True,True,11.0,17488.966734859285,48.03326514071523,87,2021
S001,2021-11-30,2021-11-30 09:00:00,long,17446.0,17476.0,30.0,0.17195918835263097,91.0,0.85,True,True,13.0,17494.27715578799,42.722844212010386,87,2021
S001,2021-11-30,2021-11-30 09:00:00,long,17446.0,17476.0,30.0,0.17195918835263097,91.0,0.9,True,True,24.0,17519.396226293225,17.60377370677452,87,2021
S001,2021-11-30,2021-11-30 09:00:00,long,17446.0,17476.0,30.0,0.17195918835263097,91.0,0.95,True,True,26.0,17525.80712775396,11.19287224603977,87,2021
S001,2021-11-30,2021-11-30 09:00:00,long,17446.0,17476.0,30.0,0.17195918835263097,91.0,1.0,False,True,,,,87,2021
S001,2021-12-28,2021-12-28 09:07:00,long,18135.0,18142.0,7.0,0.03859939343810312,24.0,0.8,False,True,,,,84,2021
S001,2021-12-28,2021-12-28 09:07:00,long,18135.0,18142.0,7.0,0.03859939343810312,24.0,0.85,False,True,,,,84,2021
S001,2021-12-28,2021-12-28 09:07:00,long,18135.0,18142.0,7.0,0.03859939343810312,24.0,0.9,False,True,,,,84,2021
S001,2021-12-28,2021-12-28 09:07:00,long,18135.0,18142.0,7.0,0.03859939343810312,24.0,0.95,False,True,,,,84,2021
S001,2021-12-28,2021-12-28 09:07:00,long,18135.0,18142.0,7.0,0.03859939343810312,24.0,1.0,False,True,,,,84,2021
S001,2021-12-29,2021-12-29 08:59:00,long,18226.0,18192.0,-34.0,-0.18654669153955886,17.0,0.8,True,True,11.0,18242.734824811385,0.26517518861510325,61,2021
S001,2021-12-29,2021-12-29 08:59:00,long,18226.0,18192.0,-34.0,-0.18654669153955886,17.0,0.85,False,True,,,,61,2021
S001,2021-12-29,2021-12-29 08:59:00,long,18226.0,18192.0,-34.0,-0.18654669153955886,17.0,0.9,False,True,,,,61,2021
S001,2021-12-29,2021-12-29 08:59:00,long,18226.0,18192.0,-34.0,-0.18654669153955886,17.0,0.95,False,True,,,,61,2021
S001,2021-12-29,2021-12-29 08:59:00,long,18226.0,18192.0,-34.0,-0.18654669153955886,17.0,1.0,False,True,,,,61,2021
S001,2022-01-03,2022-01-03 09:00:00,long,18342.0,18295.0,-47.0,-0.2562425035437793,47.0,0.8,False,True,,,,40,2022
S001,2022-01-03,2022-01-03 09:00:00,long,18342.0,18295.0,-47.0,-0.2562425035437793,47.0,0.85,False,True,,,,40,2022
S001,2022-01-03,2022-01-03 09:00:00,long,18342.0,18295.0,-47.0,-0.2562425035437793,47.0,0.9,False,True,,,,40,2022
S001,2022-01-03,2022-01-03 09:00:00,long,18342.0,18295.0,-47.0,-0.2562425035437793,47.0,0.95,False,True,,,,40,2022
S001,2022-01-03,2022-01-03 09:00:00,long,18342.0,18295.0,-47.0,-0.2562425035437793,47.0,1.0,False,True,,,,40,2022
S001,2022-01-04,2022-01-04 09:00:00,long,18414.0,18424.0,10.0,0.05430650591940915,83.0,0.8,True,True,24.0,18457.680731283916,39.31926871608448,68,2022
S001,2022-01-04,2022-01-04 09:00:00,long,18414.0,18424.0,10.0,0.05430650591940915,83.0,0.85,True,True,27.0,18463.84827698916,33.151723010840215,68,2022
S001,2022-01-04,2022-01-04 09:00:00,long,18414.0,18424.0,10.0,0.05430650591940915,83.0,0.9,True,True,28.0,18470.015822694404,26.98417730559595,68,2022
S001,2022-01-04,2022-01-04 09:00:00,long,18414.0,18424.0,10.0,0.05430650591940915,83.0,0.95,True,True,28.0,18476.18336839965,20.816631600351684,68,2022
S001,2022-01-04,2022-01-04 09:00:00,long,18414.0,18424.0,10.0,0.05430650591940915,83.0,1.0,True,True,32.0,18493.922170518807,3.0778294811934757,68,2022
S001,2022-02-08,2022-02-08 08:59:00,long,17995.0,18007.0,12.0,0.0666851903306474,50.0,0.8,True,True,14.0,18027.85900721261,17.140992787390132,67,2022
S001,2022-02-08,2022-02-08 08:59:00,long,17995.0,18007.0,12.0,0.0666851903306474,50.0,0.85,True,True,41.0,18034.807595460792,10.192404539207928,67,2022
S001,2022-02-08,2022-02-08 08:59:00,long,17995.0,18007.0,12.0,0.0666851903306474,50.0,0.9,True,True,41.0,18040.619806958486,4.380193041513849,67,2022
S001,2022-02-08,2022-02-08 08:59:00,long,17995.0,18007.0,12.0,0.0666851903306474,50.0,0.95,False,True,,,,67,2022
S001,2022-02-08,2022-02-08 08:59:00,long,17995.0,18007.0,12.0,0.0666851903306474,50.0,1.0,False,True,,,,67,2022
S001,2022-02-09,2022-02-09 09:02:00,long,18084.0,18075.0,-9.0,-0.04976775049767751,21.0,0.8,False,True,,,,66,2022
S001,2022-02-09,2022-02-09 09:02:00,long,18084.0,18075.0,-9.0,-0.04976775049767751,21.0,0.85,False,True,,,,66,2022
S001,2022-02-09,2022-02-09 09:02:00,long,18084.0,18075.0,-9.0,-0.04976775049767751,21.0,0.9,False,True,,,,66,2022
S001,2022-02-09,2022-02-09 09:02:00,long,18084.0,18075.0,-9.0,-0.04976775049767751,21.0,0.95,False,True,,,,66,2022
S001,2022-02-09,2022-02-09 09:02:00,long,18084.0,18075.0,-9.0,-0.04976775049767751,21.0,1.0,False,True,,,,66,2022
S001,2022-03-01,2022-03-01 09:11:00,long,17791.0,17904.0,113.0,0.6351526052498454,130.0,0.8,True,True,13.0,17838.140586699603,82.85941330039714,60,2022
S001,2022-03-01,2022-03-01 09:11:00,long,17791.0,17904.0,113.0,0.6351526052498454,130.0,0.85,True,True,13.0,17847.27437336833,73.725626631669,60,2022
S001,2022-03-01,2022-03-01 09:11:00,long,17791.0,17904.0,113.0,0.6351526052498454,130.0,0.9,True,True,13.0,17856.408160037055,64.5918399629445,60,2022
S001,2022-03-01,2022-03-01 09:11:00,long,17791.0,17904.0,113.0,0.6351526052498454,130.0,0.95,True,True,14.0,17865.54194670578,55.45805329422001,60,2022
S001,2022-03-01,2022-03-01 09:11:00,long,17791.0,17904.0,113.0,0.6351526052498454,130.0,1.0,True,True,18.0,17874.675733374504,46.32426662549551,60,2022
S001,2022-03-21,2022-03-21 09:00:00,long,17527.0,17530.0,3.0,0.017116448907400012,50.0,0.8,True,True,90.0,17575.41464872747,1.585351272529806,113,2022
S001,2022-03-21,2022-03-21 09:00:00,long,17527.0,17530.0,3.0,0.017116448907400012,50.0,0.85,False,True,,,,113,2022
S001,2022-03-21,2022-03-21 09:00:00,long,17527.0,17530.0,3.0,0.017116448907400012,50.0,0.9,False,True,,,,113,2022
S001,2022-03-21,2022-03-21 09:00:00,long,17527.0,17530.0,3.0,0.017116448907400012,50.0,0.95,False,True,,,,113,2022
S001,2022-03-21,2022-03-21 09:00:00,long,17527.0,17530.0,3.0,0.017116448907400012,50.0,1.0,False,True,,,,113,2022
S001,2022-03-23,2022-03-23 09:02:00,long,17668.0,17695.0,27.0,0.15281865519583426,48.0,0.8,False,True,,,,88,2022
S001,2022-03-23,2022-03-23 09:02:00,long,17668.0,17695.0,27.0,0.15281865519583426,48.0,0.85,False,True,,,,88,2022
S001,2022-03-23,2022-03-23 09:02:00,long,17668.0,17695.0,27.0,0.15281865519583426,48.0,0.9,False,True,,,,88,2022
S001,2022-03-23,2022-03-23 09:02:00,long,17668.0,17695.0,27.0,0.15281865519583426,48.0,0.95,False,True,,,,88,2022
S001,2022-03-23,2022-03-23 09:02:00,long,17668.0,17695.0,27.0,0.15281865519583426,48.0,1.0,False,True,,,,88,2022
S001,2022-03-30,2022-03-30 09:03:00,long,17714.0,17703.0,-11.0,-0.06209777577057694,31.0,0.8,False,True,,,,89,2022
S001,2022-03-30,2022-03-30 09:03:00,long,17714.0,17703.0,-11.0,-0.06209777577057694,31.0,0.85,False,True,,,,89,2022
S001,2022-03-30,2022-03-30 09:03:00,long,17714.0,17703.0,-11.0,-0.06209777577057694,31.0,0.9,False,True,,,,89,2022
S001,2022-03-30,2022-03-30 09:03:00,long,17714.0,17703.0,-11.0,-0.06209777577057694,31.0,0.95,False,True,,,,89,2022
S001,2022-03-30,2022-03-30 09:03:00,long,17714.0,17703.0,-11.0,-0.06209777577057694,31.0,1.0,False,True,,,,89,2022
S001,2022-04-13,2022-04-13 09:02:00,long,17168.0,17241.0,73.0,0.42520969245107176,81.0,0.8,True,True,61.0,17209.42887368679,39.5711263132107,97,2022
S001,2022-04-13,2022-04-13 09:02:00,long,17168.0,17241.0,73.0,0.42520969245107176,81.0,0.85,True,True,80.0,17216.182929534225,32.81707046577503,97,2022
S001,2022-04-13,2022-04-13 09:02:00,long,17168.0,17241.0,73.0,0.42520969245107176,81.0,0.9,True,True,80.0,17224.723101859767,24.276898140233243,97,2022
S001,2022-04-13,2022-04-13 09:02:00,long,17168.0,17241.0,73.0,0.42520969245107176,81.0,0.95,True,True,88.0,17231.617418412065,17.38258158793542,97,2022
S001,2022-04-13,2022-04-13 09:02:00,long,17168.0,17241.0,73.0,0.42520969245107176,81.0,1.0,True,True,93.0,17240.070966749543,8.929033250456996,97,2022
S001,2022-04-19,2022-04-19 09:13:00,long,17091.0,17062.0,-29.0,-0.16967994851091217,31.0,0.8,True,True,14.0,17109.319140614458,12.680859385542135,54,2022
S001,2022-04-19,2022-04-19 09:13:00,long,17091.0,17062.0,-29.0,-0.16967994851091217,31.0,0.85,True,True,14.0,17115.839086902863,6.1609130971373816,54,2022
S001,2022-04-19,2022-04-19 09:13:00,long,17091.0,17062.0,-29.0,-0.16967994851091217,31.0,0.9,False,True,,,,54,2022
S001,2022-04-19,2022-04-19 09:13:00,long,17091.0,17062.0,-29.0,-0.16967994851091217,31.0,0.95,False,True,,,,54,2022
S001,2022-04-19,2022-04-19 09:13:00,long,17091.0,17062.0,-29.0,-0.16967994851091217,31.0,1.0,False,True,,,,54,2022
S001,2022-05-16,2022-05-16 09:12:00,long,16034.0,15987.0,-47.0,-0.2931271049020831,10.0,0.8,False,True,,,,25,2022
S001,2022-05-16,2022-05-16 09:12:00,long,16034.0,15987.0,-47.0,-0.2931271049020831,10.0,0.85,False,True,,,,25,2022
S001,2022-05-16,2022-05-16 09:12:00,long,16034.0,15987.0,-47.0,-0.2931271049020831,10.0,0.9,False,True,,,,25,2022
S001,2022-05-16,2022-05-16 09:12:00,long,16034.0,15987.0,-47.0,-0.2931271049020831,10.0,0.95,False,True,,,,25,2022
S001,2022-05-16,2022-05-16 09:12:00,long,16034.0,15987.0,-47.0,-0.2931271049020831,10.0,1.0,False,True,,,,25,2022
S001,2022-05-18,2022-05-18 08:59:00,long,16140.0,16156.0,16.0,0.09913258983890955,35.0,0.8,False,True,,,,98,2022
S001,2022-05-18,2022-05-18 08:59:00,long,16140.0,16156.0,16.0,0.09913258983890955,35.0,0.85,False,True,,,,98,2022
S001,2022-05-18,2022-05-18 08:59:00,long,16140.0,16156.0,16.0,0.09913258983890955,35.0,0.9,False,True,,,,98,2022
S001,2022-05-18,2022-05-18 08:59:00,long,16140.0,16156.0,16.0,0.09913258983890955,35.0,0.95,False,True,,,,98,2022
S001,2022-05-18,2022-05-18 08:59:00,long,16140.0,16156.0,16.0,0.09913258983890955,35.0,1.0,False,True,,,,98,2022
S001,2022-05-30,2022-05-30 09:11:00,long,16452.0,16532.0,80.0,0.48626306831996113,89.0,0.8,True,True,49.0,16494.700698642948,46.29930135705217,77,2022
S001,2022-05-30,2022-05-30 09:11:00,long,16452.0,16532.0,80.0,0.48626306831996113,89.0,0.85,True,True,53.0,16501.181992308135,39.818007691865205,77,2022
S001,2022-05-30,2022-05-30 09:11:00,long,16452.0,16532.0,80.0,0.48626306831996113,89.0,0.9,True,True,54.0,16507.663285973318,33.336714026681875,77,2022
S001,2022-05-30,2022-05-30 09:11:00,long,16452.0,16532.0,80.0,0.48626306831996113,89.0,0.95,True,True,64.0,16513.824701613594,27.17529838640621,77,2022
S001,2022-05-30,2022-05-30 09:11:00,long,16452.0,16532.0,80.0,0.48626306831996113,89.0,1.0,True,True,67.0,16520.289159593256,20.710840406743955,77,2022
S001,2022-06-01,2022-06-01 09:11:00,long,16664.0,16722.0,58.0,0.34805568891022565,91.0,0.8,True,True,28.0,16718.082355429575,36.91764457042518,98,2022
S001,2022-06-01,2022-06-01 09:11:00,long,16664.0,16722.0,58.0,0.34805568891022565,91.0,0.85,True,True,54.0,16726.94501467625,28.05498532374986,98,2022
S001,2022-06-01,2022-06-01 09:11:00,long,16664.0,16722.0,58.0,0.34805568891022565,91.0,0.9,True,True,60.0,16733.177074363088,21.82292563691226,98,2022
S001,2022-06-01,2022-06-01 09:11:00,long,16664.0,16722.0,58.0,0.34805568891022565,91.0,0.95,True,True,66.0,16740.08127812848,14.918721871519665,98,2022
S001,2022-06-01,2022-06-01 09:11:00,long,16664.0,16722.0,58.0,0.34805568891022565,91.0,1.0,True,True,68.0,16746.348713819454,8.651286180545867,98,2022
S001,2022-06-08,2022-06-08 09:00:00,long,16594.0,16672.0,78.0,0.470049415451368,99.0,0.8,True,True,4.0,16613.45865058846,79.54134941153825,84,2022
S001,2022-06-08,2022-06-08 09:00:00,long,16594.0,16672.0,78.0,0.470049415451368,99.0,0.85,True,True,4.0,16617.11231625024,75.88768374975916,84,2022
S001,2022-06-08,2022-06-08 09:00:00,long,16594.0,16672.0,78.0,0.470049415451368,99.0,0.9,True,True,5.0,16620.76598191202,72.23401808798008,84,2022
S001,2022-06-08,2022-06-08 09:00:00,long,16594.0,16672.0,78.0,0.470049415451368,99.0,0.95,True,True,9.0,16624.4196475738,68.58035242620099,84,2022
S001,2022-06-08,2022-06-08 09:00:00,long,16594.0,16672.0,78.0,0.470049415451368,99.0,1.0,True,True,14.0,16628.073313235578,64.9266867644219,84,2022
S001,2022-06-27,2022-06-27 09:01:00,long,15252.0,15381.0,129.0,0.8457907159716758,148.0,0.8,True,True,16.0,15325.69434880961,74.30565119039056,120,2022
S001,2022-06-27,2022-06-27 09:01:00,long,15252.0,15381.0,129.0,0.8457907159716758,148.0,0.85,True,True,56.0,15342.083628842729,57.91637115727099,120,2022
S001,2022-06-27,2022-06-27 09:01:00,long,15252.0,15381.0,129.0,0.8457907159716758,148.0,0.9,True,True,60.0,15351.167125940427,48.83287405957344,120,2022
S001,2022-06-27,2022-06-27 09:01:00,long,15252.0,15381.0,129.0,0.8457907159716758,148.0,0.95,True,True,61.0,15359.509744048228,40.49025595177227,120,2022
S001,2022-06-27,2022-06-27 09:01:00,long,15252.0,15381.0,129.0,0.8457907159716758,148.0,1.0,True,True,91.0,15365.626967814384,34.37303218561647,120,2022
S001,2022-07-18,2022-07-18 09:04:00,long,14590.0,14593.0,3.0,0.0205620287868403,76.0,0.8,False,True,,,,84,2022
S001,2022-07-18,2022-07-18 09:04:00,long,14590.0,14593.0,3.0,0.0205620287868403,76.0,0.85,False,True,,,,84,2022
S001,2022-07-18,2022-07-18 09:04:00,long,14590.0,14593.0,3.0,0.0205620287868403,76.0,0.9,False,True,,,,84,2022
S001,2022-07-18,2022-07-18 09:04:00,long,14590.0,14593.0,3.0,0.0205620287868403,76.0,0.95,False,True,,,,84,2022
S001,2022-07-18,2022-07-18 09:04:00,long,14590.0,14593.0,3.0,0.0205620287868403,76.0,1.0,False,True,,,,84,2022
S001,2022-08-16,2022-08-16 09:13:00,long,15422.0,15424.0,2.0,0.012968486577616392,28.0,0.8,True,True,55.0,15447.592445309478,2.4075546905223746,86,2022
S001,2022-08-16,2022-08-16 09:13:00,long,15422.0,15424.0,2.0,0.012968486577616392,28.0,0.85,False,True,,,,86,2022
S001,2022-08-16,2022-08-16 09:13:00,long,15422.0,15424.0,2.0,0.012968486577616392,28.0,0.9,False,True,,,,86,2022
S001,2022-08-16,2022-08-16 09:13:00,long,15422.0,15424.0,2.0,0.012968486577616392,28.0,0.95,False,True,,,,86,2022
S001,2022-08-16,2022-08-16 09:13:00,long,15422.0,15424.0,2.0,0.012968486577616392,28.0,1.0,False,True,,,,86,2022
S001,2022-09-06,2022-09-06 09:04:00,long,14765.0,14704.0,-61.0,-0.41313918049441245,5.0,0.8,False,True,,,,16,2022
S001,2022-09-06,2022-09-06 09:04:00,long,14765.0,14704.0,-61.0,-0.41313918049441245,5.0,0.85,False,True,,,,16,2022
S001,2022-09-06,2022-09-06 09:04:00,long,14765.0,14704.0,-61.0,-0.41313918049441245,5.0,0.9,False,True,,,,16,2022
S001,2022-09-06,2022-09-06 09:04:00,long,14765.0,14704.0,-61.0,-0.41313918049441245,5.0,0.95,False,True,,,,16,2022
S001,2022-09-06,2022-09-06 09:04:00,long,14765.0,14704.0,-61.0,-0.41313918049441245,5.0,1.0,False,True,,,,16,2022
S001,2022-09-13,2022-09-13 09:07:00,long,14924.0,14884.0,-40.0,-0.2680246582685607,4.0,0.8,False,True,,,,26,2022
S001,2022-09-13,2022-09-13 09:07:00,long,14924.0,14884.0,-40.0,-0.2680246582685607,4.0,0.85,False,True,,,,26,2022
S001,2022-09-13,2022-09-13 09:07:00,long,14924.0,14884.0,-40.0,-0.2680246582685607,4.0,0.9,False,True,,,,26,2022
S001,2022-09-13,2022-09-13 09:07:00,long,14924.0,14884.0,-40.0,-0.2680246582685607,4.0,0.95,False,True,,,,26,2022
S001,2022-09-13,2022-09-13 09:07:00,long,14924.0,14884.0,-40.0,-0.2680246582685607,4.0,1.0,False,True,,,,26,2022
S001,2022-10-04,2022-10-04 09:01:00,long,13571.0,13515.0,-56.0,-0.4126446098297841,23.0,0.8,False,True,,,,66,2022
S001,2022-10-04,2022-10-04 09:01:00,long,13571.0,13515.0,-56.0,-0.4126446098297841,23.0,0.85,False,True,,,,66,2022
S001,2022-10-04,2022-10-04 09:01:00,long,13571.0,13515.0,-56.0,-0.4126446098297841,23.0,0.9,False,True,,,,66,2022
S001,2022-10-04,2022-10-04 09:01:00,long,13571.0,13515.0,-56.0,-0.4126446098297841,23.0,0.95,False,True,,,,66,2022
S001,2022-10-04,2022-10-04 09:01:00,long,13571.0,13515.0,-56.0,-0.4126446098297841,23.0,1.0,False,True,,,,66,2022
S001,2022-10-05,2022-10-05 09:01:00,long,13770.0,13851.0,81.0,0.5882352941176471,114.0,0.8,True,True,82.0,13873.00592926717,10.994070732829641,105,2022
S001,2022-10-05,2022-10-05 09:01:00,long,13770.0,13851.0,81.0,0.5882352941176471,114.0,0.85,True,True,85.0,13882.506299846369,1.4937001536309253,105,2022
S001,2022-10-05,2022-10-05 09:01:00,long,13770.0,13851.0,81.0,0.5882352941176471,114.0,0.9,False,True,,,,105,2022
S001,2022-10-05,2022-10-05 09:01:00,long,13770.0,13851.0,81.0,0.5882352941176471,114.0,0.95,False,True,,,,105,2022
S001,2022-10-05,2022-10-05 09:01:00,long,13770.0,13851.0,81.0,0.5882352941176471,114.0,1.0,False,True,,,,105,2022
S001,2022-11-08,2022-11-08 09:02:00,long,13327.0,13364.0,37.0,0.2776318751406918,61.0,0.8,True,True,24.0,13370.572795631058,17.427204368941602,67,2022
S001,2022-11-08,2022-11-08 09:02:00,long,13327.0,13364.0,37.0,0.2776318751406918,61.0,0.85,True,True,27.0,13375.108595357999,12.891404642001362,67,2022
S001,2022-11-08,2022-11-08 09:02:00,long,13327.0,13364.0,37.0,0.2776318751406918,61.0,0.9,False,True,,,,67,2022
S001,2022-11-08,2022-11-08 09:02:00,long,13327.0,13364.0,37.0,0.2776318751406918,61.0,0.95,False,True,,,,67,2022
S001,2022-11-08,2022-11-08 09:02:00,long,13327.0,13364.0,37.0,0.2776318751406918,61.0,1.0,False,True,,,,67,2022
S001,2022-11-09,2022-11-09 09:02:00,long,13468.0,13548.0,80.0,0.594000594000594,86.0,0.8,True,True,29.0,13498.035882501656,55.96411749834442,80,2022
S001,2022-11-09,2022-11-09 09:02:00,long,13468.0,13548.0,80.0,0.594000594000594,86.0,0.85,True,True,29.0,13501.78812515801,52.21187484199072,80,2022
S001,2022-11-09,2022-11-09 09:02:00,long,13468.0,13548.0,80.0,0.594000594000594,86.0,0.9,True,True,30.0,13505.540367814363,48.45963218563702,80,2022
S001,2022-11-09,2022-11-09 09:02:00,long,13468.0,13548.0,80.0,0.594000594000594,86.0,0.95,True,True,32.0,13509.292610470717,44.70738952928332,80,2022
S001,2022-11-09,2022-11-09 09:02:00,long,13468.0,13548.0,80.0,0.594000594000594,86.0,1.0,True,True,34.0,13513.04485312707,40.95514687292962,80,2022
S001,2022-11-15,2022-11-15 08:59:00,long,14268.0,14362.0,94.0,0.6588169329969162,116.0,0.8,True,True,43.0,14367.869229066595,16.130770933405074,59,2022
S001,2022-11-15,2022-11-15 08:59:00,long,14268.0,14362.0,94.0,0.6588169329969162,116.0,0.85,True,True,46.0,14373.589249666813,10.410750333187025,59,2022
S001,2022-11-15,2022-11-15 08:59:00,long,14268.0,14362.0,94.0,0.6588169329969162,116.0,0.9,True,True,56.0,14383.094499647214,0.9055003527864756,59,2022
S001,2022-11-15,2022-11-15 08:59:00,long,14268.0,14362.0,94.0,0.6588169329969162,116.0,0.95,False,True,,,,59,2022
S001,2022-11-15,2022-11-15 08:59:00,long,14268.0,14362.0,94.0,0.6588169329969162,116.0,1.0,False,True,,,,59,2022
S001,2022-11-30,2022-11-30 09:03:00,long,14673.0,14760.0,87.0,0.5929257820486608,97.0,0.8,True,True,32.0,14715.493264118157,54.50673588184327,134,2022
