trade_date,list_month,total_value,top1_value,top1_share,top5_value,top5_share,top10_value,top10_share,top20_value,top20_share,top1_ma20,top1_std20,top1_dev_pct,top1_zscore,top5_ma20,top5_std20,top5_dev_pct,top5_zscore,top10_ma20,top10_std20,top10_dev_pct,top10_zscore,top20_ma20,top20_std20,top20_dev_pct,top20_zscore,list_changed,tx_open,tx_close,tx_high,tx_low,tx_dir,tx_range,weekday
2021-01-19,2020-12,307891511101,32934404720,10.6968,86444412844,28.0763,109572821791,35.5881,139004569336,45.1473,7.9486,3.4717,34.5743,0.7916,19.7305,6.037,42.299,1.3824,28.9529,6.8291,22.9173,0.9716,38.2892,6.9417,17.9114,0.988,True,15714.0,15888.0,15946.0,15710.0,0.011072928598701794,0.015018454880997836,1
2021-01-20,2020-12,407192897216,61279319857,15.0492,113072461513,27.7688,148035895427,36.3552,180594606746,44.3511,8.3387,3.8105,80.4743,1.761,20.2741,6.254,36.9669,1.1984,29.4499,6.9943,23.4475,0.9873,38.8611,6.9467,14.1274,0.7903,True,15899.0,15766.0,15964.0,15735.0,-0.008365305994087678,0.014403421598842694,2
2021-01-21,2020-12,343592375599,64624578866,18.8085,107362427781,31.247,140954982358,41.0239,174765914006,50.8643,9.0436,4.3673,107.9753,2.2359,21.2141,6.4262,47.2938,1.5613,30.4765,7.1161,34.6083,1.4822,40.0102,6.9358,27.1284,1.5649,True,15803.0,16129.0,16183.0,15769.0,0.020628994494716193,0.026197557425805228,3
2021-01-22,2020-12,394088561645,88023707664,22.336,135396905284,34.357,182258497426,46.2481,221571362518,56.2237,9.9403,5.1374,124.7025,2.4128,22.2583,6.7886,54.356,1.7822,31.7496,7.5553,45.6653,1.919,41.3996,7.2703,35.8073,2.039,True,16051.0,15984.0,16085.0,15928.0,-0.004174194754220921,0.009781322036010218,4
2021-01-25,2020-12,338062373110,62583576696,18.5124,113596458209,33.6022,146941200606,43.4657,181643910788,53.7309,10.6848,5.2513,73.26,1.4906,23.2661,6.9066,44.4254,1.4966,32.9972,7.3109,31.7256,1.4319,42.6084,7.2068,26.1039,1.5433,True,15956.0,15912.0,16004.0,15719.0,-0.0027575833542241163,0.017861619453497117,0
2021-01-26,2020-12,346502235100,71638808826,20.6748,113643242905,32.7973,146757844083,42.3541,182056897796,52.5413,11.5615,5.3873,78.8239,1.6916,24.4574,6.3429,34.0995,1.3148,34.243,6.609,23.6867,1.2273,43.7705,6.8108,20.0381,1.2878,True,15865.0,15626.0,15974.0,15537.0,-0.01506460762685156,0.027544910179640718,1
2021-01-27,2020-12,298420664447,44931754892,15.0565,74462919650,24.9523,103636641343,34.7284,131188265767,43.9609,12.1064,5.1449,24.3684,0.5734,25.0211,5.8135,-0.275,-0.0118,35.0316,5.5442,-0.8656,-0.0547,44.4893,5.9375,-1.1877,-0.089,True,15725.0,15660.0,15814.0,15585.0,-0.004133545310015898,0.014562798092209856,2
2021-01-28,2020-12,349031623643,62647021616,17.9488,104577909286,29.9623,141269683779,40.4748,168738214000,48.3447,12.8174,4.9031,40.0346,1.0466,25.9144,5.0448,15.6202,0.8024,35.7327,5.2826,13.2709,0.8977,45.1993,5.4656,6.9589,0.5755,True,15411.0,15383.0,15524.0,15305.0,-0.001816884043864772,0.01421062877165661,3
2021-01-29,2020-12,346352098383,58399782288,16.8614,89825227378,25.9347,139389284302,40.245,163576259783,47.2283,13.1814,4.9204,27.9186,0.7479,26.3192,4.6739,-1.4609,-0.0823,36.4396,4.8555,10.443,0.7837,45.8663,4.7842,2.9695,0.2847,True,15498.0,15075.0,15539.0,15063.0,-0.0272938443670151,0.03071364046973803,4
2021-02-01,2021-01,261625467538,42004241697,16.0551,87229434528,33.3413,110100670404,42.0833,136030959268,51.9945,13.6528,4.7064,17.5959,0.5104,27.1432,4.361,22.835,1.4213,37.1826,4.4944,13.18,1.0904,46.7529,4.1171,11.2113,1.2731,True,15156.0,15360.0,15398.0,15090.0,0.013460015835312747,0.02032198469253101,0
2021-02-02,2021-01,296141556779,50938461582,17.2007,99165985034,33.486,122225444542,41.2726,154957223585,52.3254,14.2334,4.3628,20.8471,0.6801,27.8824,4.1,20.0972,1.3667,37.7323,4.2724,9.3825,0.8286,47.2227,4.1933,10.8057,1.2169,True,15469.0,15755.0,15820.0,15459.0,0.01848859008339259,0.023336996573792748,1
2021-02-03,2021-01,281641995368,37926170035,13.4661,79068121130,28.074,99690623601,35.3962,136235964607,48.372,14.5418,4.0539,-7.3973,-0.2653,28.2809,3.6687,-0.7317,-0.0564,37.972,3.9755,-6.7835,-0.6479,47.5079,4.059,1.8188,0.2129,True,15864.0,15772.0,15875.0,15716.0,-0.005799293998991427,0.010022692889561272,2
2021-02-04,2021-01,241250227783,29765963971,12.3382,60926888143,25.2546,81989000034,33.985,110623592792,45.8543,14.6992,3.8931,-16.0618,-0.6064,28.3519,3.5912,-10.9244,-0.8625,38.066,3.8497,-10.721,-1.0601,47.6139,3.9822,-3.6956,-0.4419,True,15721.0,15701.0,15777.0,15542.0,-0.0012721837033267604,0.014948158514089434,3
2021-02-05,2021-01,269180645392,36435290641,13.5356,74033850089,27.5034,99642830071,37.0171,140408559319,52.1615,14.9036,3.7057,-9.1787,-0.3691,28.412,3.565,-3.198,-0.2549,38.1208,3.8253,-2.8953,-0.2885,47.9227,4.0874,8.8451,1.0371,True,15809.0,15804.0,15984.0,15751.0,-0.0003162755392497944,0.01473844012904042,4
2021-02-17,2021-01,401412074250,76728732025,19.1147,130306231982,32.462,169888783282,42.3228,213816260141,53.266,15.3728,3.609,24.341,1.0368,28.6841,3.6596,13.1707,1.0323,38.514,3.8333,9.8894,0.9936,48.3649,4.1664,10.1337,1.1764,True,16261.0,16326.0,16433.0,16179.0,0.003997294139351824,0.015620195559928664,2
2021-02-18,2021-01,351383540221,36024245089,10.2521,81147939113,23.0938,106295522843,30.2506,160309246126,45.6223,15.4525,3.4677,-33.6542,-1.4997,28.5543,3.8141,-19.1233,-1.4317,38.3524,4.1144,-21.1246,-1.9691,48.4272,4.1125,-5.7919,-0.682,True,16374.0,16380.0,16525.0,16287.0,0.00036643459142543056,0.014535238793208746,3
2021-02-19,2021-01,337805417054,33676514428,9.9692,70213177507,20.7851,86075727597,25.4809,130964468773,38.7692,15.3244,3.6251,-34.9454,-1.4772,28.3188,4.1441,-26.6031,-1.8179,37.7601,5.0223,-32.5189,-2.4449,48.1003,4.604,-19.3993,-2.0267,True,16301.0,16314.0,16328.0,16130.0,0.0007974970860683394,0.012146494080117785,4
2021-02-22,2021-01,340689714599,25885948680,7.5981,66611030609,19.5518,86276801209,25.3242,139018657513,40.8051,15.0078,4.0094,-49.3725,-1.8481,28.1173,4.4715,-30.4635,-1.9156,37.086,5.7295,-31.715,-2.0529,47.8586,4.8598,-14.7383,-1.4514,True,16480.0,16385.0,16564.0,16336.0,-0.0057645631067961165,0.01383495145631068,0
2021-02-23,2021-01,356972476353,33779796222,9.4629,70908210491,19.8638,99004963199,27.7346,143783408580,40.2786,14.7486,4.1971,-35.8386,-1.2594,27.7707,4.8334,-28.4721,-1.6359,36.6876,6.096,-24.4032,-1.4686,47.7132,5.0469,-15.5818,-1.4731,True,16223.0,16437.0,16451.0,16182.0,0.013191148369598718,0.01658139678234605,1
2021-02-24,2021-01,383385200732,50333904697,13.1288,84396757235,22.0136,111653952786,29.1232,164910899621,43.0144,14.9033,4.0693,-11.9067,-0.4361,27.7064,4.9041,-20.5468,-1.1608,36.5237,6.2592,-20.2622,-1.1823,47.7428,5.0159,-9.9039,-0.9427,True,16300.0,16182.0,16435.0,16133.0,-0.007239263803680981,0.01852760736196319,2
2021-02-25,2021-01,340495236803,28634410089,8.4096,60846258309,17.8699,80952222729,23.7748,132560137136,38.9316,14.7889,4.223,-43.1359,-1.5106,27.196,5.3722,-34.2923,-1.736,35.933,6.8789,-33.8358,-1.7675,47.432,5.3655,-17.9212,-1.5843,True,16388.0,16388.0,16422.0,16243.0,0.0,0.010922626311935562,3
2021-02-26,2021-01,429198931912,84194194399,19.6166,129915511153,30.2693,153956440836,35.8706,202837871051,47.2596,15.0173,4.3591,30.6266,1.0551,27.3211,5.4152,10.791,0.5444,35.9088,6.8782,-0.1064,-0.0056,47.5774,5.3168,-0.668,-0.0598,True,16037.0,15935.0,16118.0,15852.0,-0.006360291825154331,0.016586643387167175,4
2021-03-02,2021-02,324836936014,35565213485,10.9486,74405215638,22.9054,105133584077,32.365,139525051781,42.9523,14.6243,4.3536,-25.1342,-0.8443,26.904,5.4181,-14.8624,-0.738,35.4759,6.8114,-8.7689,-0.4567,47.1818,5.3536,-8.9643,-0.79,True,16249.0,15907.0,16277.0,15868.0,-0.021047449073789155,0.02517077974029171,1
2021-03-03,2021-02,308014657977,37550028241,12.191,77274234500,25.0878,101610857527,32.989,131059861969,42.5499,14.1171,3.9831,-13.6435,-0.4836,26.4405,5.1362,-5.1161,-0.2634,34.8129,6.3365,-5.2391,-0.2878,46.4981,4.9995,-8.4912,-0.7897,True,16000.0,16181.0,16196.0,15885.0,0.0113125,0.0194375,2
2021-03-04,2021-02,317875101664,45662897489,14.365,89336055482,28.1041,111414784563,35.0499,142945640167,44.9691,13.9097,3.8479,3.2733,0.1183,26.1656,4.8731,7.4085,0.3978,34.3921,6.0023,1.9126,0.1096,46.06,4.7078,-2.3685,-0.2317,True,16025.0,15925.0,16066.0,15756.0,-0.0062402496099844,0.019344773790951637,3
2021-03-05,2021-02,290853126798,50968119396,17.5237,91237180241,31.3688,116443545474,40.0352,144413157002,49.6516,13.7521,3.6137,27.4253,1.0437,26.0942,4.7804,20.2137,1.1034,34.2762,5.8611,16.8019,0.9826,45.9156,4.5397,8.1368,0.823,True,15601.0,15855.0,15914.0,15570.0,0.01628100762771617,0.022049868598166784,4
2021-03-08,2021-02,272729107308,28737004484,10.5368,59463547391,21.8032,84636535167,31.0332,111303170413,40.8109,13.5262,3.6687,-22.1005,-0.8148,25.9367,4.871,-15.937,-0.8486,34.0914,5.9042,-8.9706,-0.518,45.7581,4.664,-10.8116,-1.0607,True,15950.0,15816.0,16095.0,15767.0,-0.008401253918495298,0.020564263322884014,0
2021-03-09,2021-02,311900893714,43957092621,14.0933,74942220250,24.0276,97110905564,31.1352,138888152026,44.5296,13.3334,3.5225,5.6994,0.2157,25.64,4.793,-6.2886,-0.3364,33.6244,5.7398,-7.403,-0.4337,45.5673,4.6306,-2.2773,-0.2241,True,15810.0,15822.0,15848.0,15608.0,0.0007590132827324478,0.015180265654648957,1
2021-03-10,2021-02,250017942853,24904320192,9.961,54123945032,21.648,74832019306,29.9307,110174699411,44.0667,12.9884,3.4966,-23.3082,-0.8658,25.4257,4.8742,-14.8577,-0.775,33.1087,5.5746,-9.5987,-0.5701,45.4092,4.6249,-2.9565,-0.2903,True,15977.0,15883.0,15986.0,15808.0,-0.005883457470113288,0.01114101520936346,2
2021-03-11,2021-02,315834032706,33584884382,10.6337,71243121709,22.5571,93812214801,29.703,133722067653,42.3393,12.7173,3.4562,-16.3839,-0.6029,24.8865,4.5373,-9.36,-0.5134,32.4897,5.2004,-8.5772,-0.5359,44.9265,4.3997,-5.7587,-0.588,True,15951.0,16174.0,16214.0,15942.0,0.013980314713811046,0.017052222431195536,3
2021-03-12,2021-02,290555822136,20780886905,7.1521,56910161893,19.5867,82750466598,28.4801,121884001529,41.9486,12.2149,3.5003,-41.4475,-1.4464,24.1915,4.203,-19.0348,-1.0956,31.8501,4.8373,-10.5807,-0.6967,44.4076,4.0816,-5.5374,-0.6025,True,16276.0,16222.0,16288.0,16155.0,-0.0033177684934873435,0.008171540919144753,4
2021-03-15,2021-02,256592099369,18194081208,7.0907,47495421094,18.5101,65827420834,25.6545,97679815030,38.0681,11.8961,3.6667,-40.3947,-1.3106,23.7133,4.2814,-21.9421,-1.2153,31.363,4.9506,-18.2013,-1.1531,43.8924,4.2034,-13.2696,-1.3856,True,16206.0,16200.0,16249.0,16142.0,-0.00037023324694557573,0.0066024929038627665,0
2021-03-16,2021-02,286892696100,23074187740,8.0428,53071921192,18.4989,69524694241,24.2337,105629785452,36.8186,11.6813,3.7639,-31.1482,-0.9667,23.3755,4.4177,-20.8621,-1.1039,30.8754,5.1547,-21.5113,-1.2885,43.4407,4.4592,-15.2439,-1.485,True,16250.0,16305.0,16348.0,16213.0,0.003384615384615385,0.008307692307692308,1
2021-03-17,2021-02,304514636455,26638906800,8.748,62272910257,20.4499,79421065655,26.0812,115044942858,37.7798,11.4419,3.7919,-23.5444,-0.7104,23.0228,4.3519,-11.1756,-0.5912,30.3286,5.0479,-14.0047,-0.8414,42.7216,4.126,-11.5674,-1.1977,True,16304.0,16176.0,16336.0,16161.0,-0.007850834151128557,0.010733562315996075,2
2021-03-18,2021-02,315088732697,18286667342,5.8037,56957689370,18.0767,81622594412,25.9046,121288244309,38.4934,10.7764,3.5337,-46.1443,-1.4072,22.3036,3.872,-18.9516,-1.0917,29.5077,4.2697,-12.2107,-0.8439,41.9829,3.3969,-8.3118,-1.0273,True,16255.0,16239.0,16401.0,16220.0,-0.0009843125192248539,0.01113503537373116,3
2021-03-19,2021-02,379911163052,44407634402,11.689,92512397742,24.3511,120237612440,31.6489,167976998474,44.2148,10.8482,3.5371,7.7503,0.2377,22.3664,3.8956,8.8734,0.5095,29.5776,4.2939,7.0028,0.4824,41.9126,3.3315,5.493,0.6911,True,16100.0,16012.0,16110.0,15953.0,-0.00546583850931677,0.009751552795031057,4
2021-03-22,2021-02,324641559195,21250445678,6.5458,68110519945,20.9802,104738291678,32.2627,137632772045,42.3953,10.6771,3.6625,-38.6929,-1.128,22.3762,3.8917,-6.2388,-0.3587,29.9167,4.2205,7.8417,0.5559,42.0939,3.2491,0.7161,0.0928,True,16018.0,16140.0,16174.0,15911.0,0.007616431514546136,0.016419028592833063,0
2021-03-23,2021-02,341252311620,19057386513,5.5845,76642562588,22.4592,114862179485,33.659,138097034293,40.4677,10.5764,3.7774,-47.1984,-1.3215,22.5216,3.8345,-0.2769,-0.0163,30.3335,4.1541,10.9633,0.8005,42.077,3.257,-3.8246,-0.4941,True,16223.0,16120.0,16277.0,16103.0,-0.0063490106638722805,0.010725513160327929,1
2021-03-24,2021-02,311567411785,66559451738,21.3628,101907770087,32.7081,132363756953,42.4832,150582410147,48.3306,11.1714,4.4671,91.228,2.2815,23.1638,4.3999,41.2036,2.1692,31.0709,4.909,36.7299,2.3248,42.4796,3.5107,13.7737,1.6666,True,16019.0,15983.0,16062.0,15939.0,-0.00224733129408827,0.0076783819214682565,2
2021-03-25,2021-02,311978699528,42594849855,13.6531,87280785632,27.9765,120281877845,38.5545,142109947172,45.5512,11.1976,4.4807,21.9289,0.548,23.4619,4.5183,19.2421,0.9992,31.5425,5.1587,22.2305,1.3593,42.6064,3.5763,6.9115,0.8234,True,15890.0,16032.0,16090.0,15870.0,0.00893643801132788,0.013845185651353053,3
2021-03-26,2021-02,287921616486,22271364837,7.7352,59592437551,20.6975,81113157549,28.172,118175997315,41.0445,11.1639,4.5052,-30.7122,-0.761,23.6033,4.3761,-12.311,-0.664,31.7623,4.8973,-11.3037,-0.7331,42.7121,3.4922,-3.9042,-0.4775,True,16095.0,16288.0,16293.0,16081.0,0.011991301646474061,0.013171792482137309,4
2021-03-29,2021-02,313853258129,24302039570,7.7431,56614606157,18.0386,89422812987,28.4919,122407214291,39.0014,10.5702,4.0965,-26.7459,-0.6901,22.9918,4.2483,-21.5432,-1.1659,31.3934,4.8492,-9.2423,-0.5983,42.2992,3.4136,-7.7963,-0.9661,True,16370.0,16411.0,16485.0,16350.0,0.002504581551618815,0.008246792913866829,0
2021-03-30,2021-02,302935662512,20661203325,6.8203,53909016061,17.7955,80333347837,26.5183,112348900518,37.0867,10.3638,4.1796,-34.191,-0.8478,22.7363,4.4045,-21.7308,-1.1218,31.101,4.9624,-14.735,-0.9235,42.0059,3.6013,-11.7107,-1.3659,True,16469.0,16519.0,16531.0,16418.0,0.003036007043536341,0.006861375918392131,1
2021-03-31,2021-02,326345016295,26217366895,8.0336,76586292681,23.4679,96550174744,29.5853,123455537689,37.8298,10.1559,4.1873,-20.8973,-0.5068,22.6553,4.3738,3.5869,0.1858,30.9309,4.9526,-4.3502,-0.2717,41.7699,3.7166,-9.4328,-1.0601,True,16540.0,16422.0,16549.0,16403.0,-0.00713422007255139,0.00882708585247884,2
2021-04-01,2021-03,314629112138,27520742963,8.747,65573480930,20.8415,88798812864,28.2233,122119401586,38.8138,9.875,4.0771,-11.4229,-0.2767,22.2922,4.1954,-6.5075,-0.3458,30.5895,4.8887,-7.7354,-0.484,41.4621,3.6925,-6.3873,-0.7172,True,16535.0,16551.0,16587.0,16452.0,0.0009676443906864227,0.008164499546416692,3
2021-04-06,2021-03,323924926781,23045132094,7.1143,70450021608,21.7489,97583708842,30.1254,124865693655,38.5477,9.3545,3.6959,-23.9482,-0.6061,21.8112,3.6108,-0.2855,-0.0172,30.094,4.3539,0.1042,0.0072,40.9069,3.198,-5.7673,-0.7377,True,16760.0,16731.0,16840.0,16697.0,-0.001730310262529833,0.008532219570405728,1
2021-04-07,2021-03,332284068568,17175949080,5.1691,50129793875,15.0864,79910137199,24.0487,117822942946,35.4585,9.0862,3.799,-43.1101,-1.0311,21.4753,3.9114,-29.7501,-1.6334,29.7448,4.5502,-19.1499,-1.2518,40.6393,3.4226,-12.7483,-1.5137,True,16777.0,16768.0,16788.0,16673.0,-0.0005364487095428265,0.006854622399713894,2
2021-04-08,2021-03,376417963086,16217570357,4.3084,62122471754,16.5036,98513172720,26.1712,141590475837,37.6152,8.5969,3.7499,-49.8843,-1.1436,21.0991,4.0135,-21.7806,-1.145,29.4966,4.6055,-11.2739,-0.7221,40.2936,3.3575,-6.6472,-0.7977,True,16715.0,16930.0,16930.0,16687.0,0.012862698175291655,0.014537840263236615,3
2021-04-09,2021-03,435960462412,19344167081,4.4371,67329413573,15.4439,101723708166,23.3332,161574999192,37.0618,8.3207,3.8464,-46.6741,-1.0097,20.7889,4.2041,-25.7109,-1.2714,29.1667,4.8047,-20.0006,-1.2141,39.9433,3.3082,-7.2141,-0.871,True,16952.0,16841.0,16971.0,16810.0,-0.006547899952807928,0.009497404436054744,4
2021-04-12,2021-03,415212727685,14155495430,3.4092,59263640866,14.2731,94550979763,22.7717,139647052911,33.6327,7.9595,3.9554,-57.1681,-1.1504,20.3747,4.4231,-29.947,-1.3795,28.8202,5.0096,-20.9869,-1.2074,39.508,3.541,-14.8712,-1.6592,True,16895.0,16834.0,16965.0,16760.0,-0.0036105356614382954,0.01213376738680083,0
2021-04-13,2021-03,457099173668,16638680378,3.6401,80279817881,17.5629,122703173600,26.8439,175542430610,38.4036,7.7839,4.0695,-53.2355,-1.0183,20.2735,4.465,-13.3703,-0.6071,28.7384,5.0288,-6.5921,-0.3767,39.3308,3.5009,-2.3573,-0.2648,True,16910.0,16795.0,17046.0,16780.0,-0.006800709639266706,0.015730337078651686,1
2021-04-14,2021-03,476118989042,18868308243,3.9629,89001175504,18.6931,127851408414,26.8528,182567528065,38.3449,7.6275,4.1567,-48.0446,-0.8816,20.2827,4.4614,-7.8371,-0.3563,28.7983,4.9971,-6.7555,-0.3893,39.3446,3.4962,-2.5409,-0.2859,True,16860.0,16856.0,16917.0,16592.0,-0.00023724792408066428,0.019276393831553974,2
2021-04-15,2021-03,351705694567,22332532476,6.3498,58103507009,16.5205,81489338164,23.1698,131649055436,37.4316,7.5429,4.165,-15.817,-0.2864,20.1838,4.5245,-18.1495,-0.8096,28.7451,5.0536,-19.3956,-1.1032,39.3753,3.4755,-4.9362,-0.5592,True,16881.0,17071.0,17074.0,16852.0,0.01125525738996505,0.013150879687222321,3
2021-04-16,2021-03,414036717851,30335377876,7.3267,77927952317,18.8215,98966330115,23.9028,145172358401,35.0627,7.4718,4.1555,-1.9418,-0.0349,20.1023,4.5341,-6.3716,-0.2825,28.6362,5.1368,-16.5293,-0.9215,39.2394,3.5923,-10.6441,-1.1627,True,17062.0,17158.0,17160.0,16990.0,0.005626538506622905,0.009963661938811394,4
2021-04-19,2021-03,433333249768,15224292755,3.5133,60990715326,14.0748,86349686322,19.9269,131731889662,30.3997,7.3573,4.2347,-52.2472,-0.9077,19.9022,4.713,-29.2803,-1.2365,28.3373,5.4674,-29.6795,-1.5383,38.8347,4.1007,-21.7203,-2.057,True,17118.0,17271.0,17296.0,17111.0,0.008937960042060988,0.010807337305760018,0
2021-04-20,2021-03,429640657000,21969721089,5.1135,65342989337,15.2088,85165247555,19.8224,136025650667,31.6603,7.0285,4.1347,-27.2461,-0.4631,19.4451,4.7021,-21.7861,-0.9009,27.746,5.7239,-28.5575,-1.3843,38.207,4.1936,-17.1348,-1.5611,True,17238.0,17319.0,17324.0,17206.0,0.004698920988513749,0.006845341686970647,1
2021-04-21,2021-03,430176404185,24933016553,5.796,74778752942,17.3833,105052648901,24.4208,151455768131,35.2078,6.991,4.1427,-17.0934,-0.2885,19.2653,4.7091,-9.7688,-0.3996,27.3539,5.6665,-10.7226,-0.5176,37.8476,4.1232,-6.9748,-0.6402,True,17225.0,17231.0,17270.0,17150.0,0.00034833091436865023,0.006966618287373005,2
2021-04-22,2021-03,635813860094,22626436436,3.5587,115785881911,18.2107,156530145454,24.6189,213114730571,33.5184,6.8897,4.2032,-48.3476,-0.7925,19.0529,4.6529,-4.4201,-0.181,26.9019,5.4951,-8.4862,-0.4155,37.5001,4.1831,-10.6179,-0.9519,True,17258.0,17109.0,17369.0,17053.0,-0.008633677135241626,0.018310348823733922,3
2021-04-23,2021-03,443836213214,17336162729,3.906,99570830336,22.4341,146311928161,32.9653,188367799563,42.4408,6.0169,2.5118,-35.0825,-0.8404,18.5392,3.4871,21.0093,1.117,26.426,4.372,24.7459,1.4957,37.2057,3.5381,14.0708,1.4796,True,17061.0,17257.0,17260.0,17041.0,0.011488189437899303,0.012836293300509935,4
2021-04-26,2021-03,455010444047,19673836650,4.3238,97372823789,21.4001,133685825874,29.3808,169309532048,37.21,5.5504,1.7782,-22.0994,-0.6898,18.2103,2.7909,17.5162,1.1429,25.9673,3.4074,13.1455,1.0018,36.7886,2.9444,1.1455,0.1431,True,17337.0,17530.0,17536.0,17323.0,0.01113226048335929,0.012285862605987194,0
2021-04-27,2021-03,486259617449,16274064043,3.3468,98041675681,20.1624,162609358104,33.4409,198511943115,40.8243,5.331,1.7651,-37.2199,-1.1241,18.1836,2.7683,10.8825,0.7148,26.2307,3.7711,27.4876,1.9119,36.7776,2.928,11.0032,1.3821,True,17532.0,17571.0,17576.0,17460.0,0.0022245037645448325,0.006616472735569244,1
2021-04-28,2021-03,498682933615,14833592900,2.9746,75573224119,15.1546,143276769949,28.731,192879365356,38.6778,5.0926,1.7441,-41.5893,-1.2144,18.0394,2.8501,-15.9916,-1.0122,26.2427,3.779,9.482,0.6585,36.7614,2.916,5.2131,0.6572,True,17548.0,17533.0,17563.0,17475.0,-0.0008547982676088443,0.00501481650330522,2
2021-04-29,2021-03,531763573910,21579514979,4.0581,85889015046,16.1517,147101294997,27.6629,195362343995,36.7386,4.9544,1.7091,-18.0918,-0.5245,17.9572,2.8811,-10.0544,-0.6267,26.2999,3.7921,5.1825,0.3594,36.744,2.915,-0.0147,-0.0019,True,17578.0,17571.0,17702.0,17531.0,-0.00039822505404482877,0.009728069177380817,3
2021-05-03,2021-04,581250761032,46978625281,8.0823,123882090093,21.313,205344899133,35.3281,257081976869,44.2291,4.9569,1.7137,63.052,1.8238,17.8494,2.6986,19.4043,1.2834,26.587,4.2444,32.8771,2.0594,37.064,3.358,19.3318,2.1338,True,17501.0,17253.0,17534.0,17226.0,-0.014170618821781613,0.01759899434318039,0
2021-05-04,2021-04,653094953393,56162741855,8.5995,132682585006,20.316,249667916569,38.2284,309405232472,47.3752,4.9495,1.6968,73.7445,2.1511,17.8232,2.6704,13.9865,0.9335,27.0873,4.9743,41.1304,2.2397,37.492,4.0642,26.3607,2.4318,True,17271.0,16933.0,17309.0,16668.0,-0.019570378090440623,0.03711423773956343,1
2021-05-05,2021-04,450038095282,38099726976,8.4659,96311465016,21.4007,174479139408,38.7699,217556512601,48.3418,5.0171,1.8106,68.7412,1.9048,17.8058,2.6445,20.1898,1.3594,27.5195,5.5896,40.8815,2.0127,37.9817,4.7331,27.2764,2.1888,True,16847.0,16769.0,17020.0,16756.0,-0.004629904434023862,0.015670445776696146,2
2021-05-06,2021-04,481292061726,36121603449,7.5051,102925207900,21.3852,180268984285,37.4552,225846084095,46.925,5.1339,1.8944,46.1874,1.2517,18.1207,2.6784,18.0153,1.2188,28.1898,5.9441,32.8677,1.5587,38.5551,5.0922,21.709,1.6437,True,16884.0,16944.0,17081.0,16700.0,0.0035536602700781805,0.022565742714996447,3
2021-05-07,2021-04,446963560031,29230697687,6.5398,82841915620,18.5344,157037925918,35.1344,210606135589,47.1193,5.2455,1.9088,24.6754,0.6781,18.2222,2.6522,1.7131,0.1177,28.638,6.1192,22.6845,1.0616,39.0303,5.432,20.725,1.4891,True,17120.0,17287.0,17288.0,17060.0,0.009754672897196262,0.013317757009345794,4
2021-05-10,2021-04,487920035128,40421975778,8.2845,98394942466,20.1662,181312540639,37.1603,227220763170,46.5693,5.4378,2.0141,52.3494,1.4134,18.4584,2.6016,9.2524,0.6565,29.3294,6.2677,26.7,1.2494,39.5056,5.6619,17.8801,1.2476,True,17369.0,17228.0,17373.0,17178.0,-0.008117911221141114,0.011226898497322816,0
2021-05-11,2021-04,701885573918,79113581994,11.2716,179578478673,25.5852,274552437277,39.1164,332943747414,47.4356,5.8309,2.3384,93.3064,2.3266,19.024,2.8606,34.4893,2.2937,30.1466,6.4311,29.754,1.3948,40.1958,5.7489,18.0114,1.2593,True,16968.0,16556.0,16970.0,16425.0,-0.02428099952852428,0.03211928335690712,1
2021-05-12,2021-04,748158346563,39733135160,5.3108,181091800079,24.205,273438020313,36.5481,349050908068,46.6547,5.9145,2.2853,-10.2069,-0.2642,19.3561,3.0606,25.0512,1.5843,30.6318,6.534,19.3142,0.9055,40.6083,5.9074,14.8894,1.0235,True,16503.0,15692.0,16531.0,15027.0,-0.0491425801369448,0.09113494516148579,2
2021-05-13,2021-04,553540877278,39582467828,7.1508,129879155399,23.4633,216396962711,39.0932,269792625447,48.7394,6.0739,2.253,17.7303,0.478,19.5946,3.1894,19.7439,1.213,31.2438,6.7317,25.123,1.166,41.1281,6.15,18.5064,1.2376,True,15538.0,15566.0,15991.0,15348.0,0.0018020337237739735,0.04138241729952375,3
2021-05-14,2021-04,497126158380,45762287592,9.2054,108970331371,21.9201,194542181384,39.1334,243277164506,48.9367,6.2167,2.3593,48.0763,1.2668,19.8646,3.1437,10.3478,0.6539,32.042,6.6701,22.1316,1.0632,41.7033,6.3217,17.3448,1.1442,True,15800.0,15772.0,16021.0,15653.0,-0.0017721518987341772,0.02329113924050633,4
2021-05-17,2021-04,458401862534,33777195458,7.3685,101024973978,22.0385,172995958007,37.7389,220660246407,48.1369,6.2188,2.3604,18.4884,0.4871,20.0254,3.1697,10.0527,0.6351,32.7338,6.4968,15.2903,0.7704,42.357,6.2747,13.6456,0.9211,True,15183.0,15263.0,15735.0,15096.0,0.0052690509122044395,0.04208654416123296,0
2021-05-18,2021-04,393597938408,18015414506,4.5771,68075802254,17.2958,119059539707,30.249,162217263936,41.214,6.2719,2.3076,-27.0226,-0.7345,20.1865,2.9237,-14.3198,-0.9887,33.2499,5.7983,-9.0253,-0.5176,42.8978,5.6221,-3.925,-0.2995,True,15563.0,16147.0,16180.0,15501.0,0.037524898798432176,0.043629120349547,1
