trade_date,nh,nl,nb,night_range,sma20,ema20,norm_sma,norm_ema,norm_sma_exp_med,norm_ema_exp_med
2024-02-15,18107.0,18026.0,840,81.0,117.9,109.14875461715151,0.6870229007633587,0.7421064975419496,0.9152389540126239,0.932728052548764
2024-02-16,18727.0,18657.0,840,70.0,109.45,105.42030179647041,0.6395614435815441,0.6640087232452191,0.9147316039221496,0.93261322858425
2024-02-19,18683.0,18618.0,840,65.0,106.5,101.57074924442561,0.6103286384976526,0.6399480212908571,0.9142242538316753,0.9308042390739466
2024-02-20,18678.0,18649.0,840,29.0,103.25,94.65924931638509,0.28087167070217917,0.3063620323363396,0.9137865999837533,0.9289952495636432
2024-02-21,18817.0,18708.0,840,109.0,98.8,96.02503509577699,1.1032388663967612,1.1351206473528654,0.9133489461358314,0.9287454591176487
2024-02-22,18717.0,18670.0,840,47.0,94.95,91.35598413427442,0.4949973670352817,0.5144709505938846,0.9137865999837533,0.9289952495636432
2024-02-23,19004.0,18888.0,840,116.0,98.45,93.70303326434353,1.1782630777044185,1.2379535214484998,0.9133489461358314,0.9287454591176487
2024-02-26,18948.0,18874.0,840,74.0,97.65,91.82655390583463,0.7578084997439836,0.8058671141670499,0.9137865999837533,0.9289952495636432
2024-02-27,18993.0,18956.0,840,37.0,90.35,86.60497734337419,0.4095185390149419,0.4272271771782956,0.9133489461358314,0.9287454591176487
2024-02-29,18929.0,18870.0,840,59.0,86.85,83.97593188210045,0.6793321819228555,0.702582259912687,0.9133165394885798,0.9284956686716542
2024-03-01,19000.0,18891.0,840,109.0,88.9,86.35917646475755,1.2260967379077614,1.2621704428189167,0.9132841328413284,0.9265975462755799
2024-03-04,19175.0,18912.0,840,263.0,98.35,103.18211203954255,2.674123029994916,2.548891419272464,0.9133165394885798,0.9284956686716542
2024-03-05,19437.0,19312.0,840,125.0,95.25,105.26000613101468,1.3123359580052494,1.1875355568991266,0.9133489461358314,0.9287454591176487
2024-03-06,19387.0,19217.0,840,170.0,98.95,111.42571983282281,1.7180394138453765,1.5256800696917994,0.9137865999837533,0.9289952495636432
2024-03-07,19767.0,19488.0,840,279.0,107.85,127.38517508683968,2.5869262865090406,2.190207767974594,0.9142242538316753,0.9308042390739466
2024-03-08,19972.0,19647.0,840,325.0,119.4,146.20563460237875,2.721943048576214,2.2228965448826297,0.9147316039221496,0.93261322858425
2024-03-11,19992.0,19665.0,840,327.0,132.3,163.4241455926284,2.4716553287981857,2.000928313341906,0.9152389540126239,0.932728052548764
2024-03-12,19772.0,19655.0,840,117.0,130.55,159.00279839333047,0.8962083492914591,0.7358361059191754,0.9157619176560412,0.9328428765132781
2024-03-13,20005.0,19865.0,840,140.0,132.05,157.19300807015614,1.0602044680045437,0.8906248548759701,0.9152389540126239,0.932728052548764
2024-03-14,19958.0,19830.0,840,128.0,133.5,154.41272158728412,0.9588014981273408,0.8289472440108898,0.9157619176560412,0.93261322858425
2024-03-15,19966.0,19808.0,840,158.0,137.35,154.75436715039993,1.1503458318165272,1.020972802961003,0.9162848812994586,0.9308042390739466
2024-03-18,19798.0,19710.0,840,88.0,138.25,148.39680837417137,0.6365280289330922,0.5930046674461801,0.917089809070782,0.93261322858425
2024-03-19,19965.0,19840.0,840,125.0,141.25,146.16854090996458,0.8849557522123894,0.8551771757576497,0.9162848812994586,0.9308042390739466
2024-03-20,19887.0,19760.0,840,127.0,146.15,144.34296558520606,0.8689702360588436,0.8798489035132893,0.9157619176560412,0.9289952495636432
2024-03-22,20358.0,20181.0,840,177.0,149.55,147.45315933899596,1.1835506519558676,1.2003811976186662,0.9152389540126239,0.9287454591176487
2024-03-25,20263.0,20185.0,840,78.0,151.1,140.83857273528207,0.5162144275314362,0.5538255499550365,0.9157619176560412,0.9289952495636432
2024-03-26,20278.0,20162.0,840,116.0,151.1,138.47299437954092,0.7677035076108538,0.8377084681367932,0.9152389540126239,0.9287454591176487
2024-03-27,20223.0,20127.0,840,96.0,152.2,134.4279472957751,0.6307490144546649,0.714137215744104,0.9147316039221496,0.9284956686716542
2024-03-28,20285.0,20183.0,840,102.0,155.45,131.33957136284414,0.6561595368285623,0.7766128588786891,0.9142242538316753,0.9265975462755799
2024-03-29,20270.0,20156.0,840,114.0,158.2,129.68818361400184,0.7206068268015171,0.8790315109918151,0.9137865999837533,0.9246994238795055
2024-04-01,20386.0,20285.0,840,101.0,157.8,126.95597565076358,0.6400506970849176,0.7955513671749923,0.9133489461358314,0.9245203926353809
2024-04-02,20397.0,20283.0,840,114.0,150.35,125.72207320783372,0.7582307948121051,0.9067620115645427,0.9133165394885798,0.9243413613912561
2024-04-03,20554.0,20417.0,840,137.0,150.95,126.79616147375431,0.9075852931434251,1.0804743488102972,0.9132841328413284,0.9236144149652361
2024-04-08,20487.0,20342.0,840,145.0,149.7,128.5298603810158,0.9686038744154978,1.128142515444737,0.9131552502065752,0.9243413613912561
2024-04-09,20561.0,20427.0,840,134.0,142.45,129.0508260590143,0.9406809406809408,1.0383505793192092,0.9132841328413284,0.9245203926353809
2024-04-10,20893.0,20749.0,840,144.0,133.4,130.47455691053673,1.0794602698650675,1.1036634529346387,0.9133165394885798,0.9246994238795055
2024-04-11,20874.0,20681.0,840,193.0,126.7,136.42936101429515,1.5232833464877664,1.4146514985126797,0.9133489461358314,0.9265975462755799
2024-04-12,20777.0,20630.0,840,147.0,128.2,137.43608853674323,1.1466458658346335,1.0695880650059382,0.9137865999837533,0.9284956686716542
2024-04-15,20767.0,20489.0,840,278.0,135.1,150.82312772372006,2.0577350111028867,1.843218637590147,0.9142242538316753,0.9287454591176487
2024-04-16,20588.0,20254.0,840,334.0,145.4,168.26854413098482,2.2971114167812927,1.984922385374686,0.9147316039221496,0.9289952495636432
2024-04-17,19974.0,19821.0,840,153.0,145.15,166.81439707089103,1.054081984154323,0.9171870215433483,0.9152389540126239,0.9308042390739466
2024-04-18,20171.0,19933.0,840,238.0,152.65,173.59397830223475,1.5591221749099247,1.371015298616128,0.9157619176560412,0.9289952495636432
2024-04-19,20449.0,19915.0,840,534.0,173.1,207.91836132106954,3.0849220103986137,2.568315739923479,0.9162848812994586,0.9308042390739466
2024-04-22,19766.0,19559.0,840,207.0,177.1,207.83089833811053,1.1688311688311688,0.9960020461598603,0.917089809070782,0.93261322858425
2024-04-23,19728.0,19492.0,840,236.0,180.05,210.51366992495716,1.3107470147181337,1.1210673401120606,0.9178947368421052,0.932728052548764
2024-04-24,19888.0,19678.0,840,210.0,186.65,210.46474897972314,1.1251004553978032,0.9977917965741241,0.9179247762688528,0.9328428765132781
2024-04-25,20160.0,19934.0,840,226.0,192.15,211.94429669593998,1.1761644548529795,1.0663179124099038,0.9179548156956004,0.9334811971391399
2024-04-26,20139.0,19710.0,840,429.0,208.8,232.61626843918378,2.054597701149425,1.8442390245468134,0.9180532157608174,0.9341195177650017
2024-04-29,20266.0,20120.0,840,146.0,211.0,224.36710001640438,0.6919431279620853,0.6507192899017965,0.9181516158260343,0.9343248341641102
2024-04-30,20550.0,20402.0,840,148.0,212.7,217.09404287198493,0.6958157028678891,0.681732202514981,0.9180532157608174,0.9341195177650017
2024-05-02,20466.0,20265.0,840,201.0,217.7,215.56127688417683,0.9232889297197979,0.9324494775005404,0.9179548156956004,0.9334811971391399
2024-05-03,20514.0,20192.0,840,322.0,228.1,225.69829813330284,1.4116615519508988,1.4266833319665488,0.9180532157608174,0.9328428765132781
2024-05-06,20694.0,20333.0,840,361.0,239.3,238.58417450155972,1.50856665273715,1.5130928141155482,0.9181516158260343,0.9334811971391399
2024-05-07,20760.0,20610.0,840,150.0,239.55,230.14758645379212,0.6261740763932373,0.6517556942971299,0.9185158653430243,0.9341195177650017
2024-05-08,20684.0,20609.0,840,75.0,236.6,215.37162583914525,0.3169907016060862,0.3482352872983152,0.9181516158260343,0.9334811971391399
2024-05-09,20756.0,20614.0,840,142.0,236.5,208.38385194970286,0.6004228329809725,0.6814347593223021,0.9180532157608174,0.9328428765132781
2024-05-10,20722.0,20559.0,840,163.0,235.0,204.06158033544546,0.6936170212765957,0.798778485063447,0.9179548156956004,0.932728052548764
2024-05-13,20984.0,20827.0,840,157.0,235.5,199.57952506540303,0.6666666666666666,0.78665384111196,0.9179247762688528,0.93261322858425
2024-05-14,20944.0,20853.0,840,91.0,226.15,189.23861791631703,0.4023877957108114,0.4808743638163802,0.9178947368421052,0.9325313530423952
2024-05-15,21177.0,20944.0,840,233.0,221.1,193.4063685909535,1.053821800090457,1.2047173094531618,0.917089809070782,0.9324494775005404
2024-05-17,21440.0,21268.0,840,172.0,222.05,191.3676668203865,0.7746003152443143,0.8987934213643073,0.9178947368421052,0.9325313530423952
2024-05-20,21460.0,21304.0,840,156.0,217.95,187.9993175993973,0.7157604955264969,0.8297902460072553,0.917089809070782,0.9324494775005404
2024-05-21,21387.0,21239.0,840,148.0,198.65,184.1898587804071,0.7450289453813239,0.8035187223659638,0.9162848812994586,0.9307223635320918
2024-05-22,21335.0,21260.0,840,75.0,192.05,173.7908246108445,0.39052330122363965,0.43155327772879454,0.9157619176560412,0.9289952495636432
2024-05-23,21593.0,21433.0,840,160.0,188.25,172.47741274314504,0.849933598937583,0.9276576999579271,0.9152389540126239,0.9287454591176487
2024-05-24,21691.0,21390.0,840,301.0,192.8,184.7176591485598,1.5612033195020747,1.629513937040095,0.9147316039221496,0.9284956686716542
2024-05-27,21698.0,21544.0,840,154.0,189.2,181.7921678010779,0.813953488372093,0.8471212036401432,0.9152389540126239,0.9287454591176487
2024-05-28,21928.0,21855.0,840,73.0,171.4,171.43100896288001,0.425904317386231,0.42582727851649466,0.9147316039221496,0.9284956686716542
2024-05-29,21970.0,21833.0,840,137.0,170.95,168.15186525212954,0.8014039192746417,0.8147396985134839,0.9142242538316753,0.9280766843147907
2024-05-30,21741.0,21547.0,840,194.0,173.25,170.61359237097435,1.1197691197691197,1.1370723592653469,0.9137865999837533,0.9276576999579271
2024-05-31,21641.0,21397.0,840,244.0,175.4,177.60277404992917,1.3911060433295324,1.3738524147793136,0.9142242538316753,0.9280766843147907
2024-06-03,21428.0,21129.0,840,299.0,174.25,189.16441461660258,1.715925394548063,1.5806355577290347,0.9147316039221496,0.9284956686716542
2024-06-04,21666.0,21405.0,840,261.0,169.25,196.0058989388309,1.5420974889217134,1.331592576616545,0.9152389540126239,0.9287454591176487
2024-06-05,21334.0,21135.0,840,199.0,171.7,196.29105142084703,1.1589982527664533,1.0138006728250948,0.9157619176560412,0.9289952495636432
2024-06-06,21799.0,21373.0,840,426.0,189.25,218.16809414267112,2.250990752972259,1.952622823580322,0.9162848812994586,0.9307223635320918
2024-06-07,21932.0,21743.0,840,189.0,191.6,215.3901804147977,0.9864300626304802,0.8774773280565735,0.917089809070782,0.9324494775005404
2024-06-11,21928.0,21730.0,840,198.0,193.35,213.73397275624555,1.0240496508921646,0.9263852510045772,0.9178947368421052,0.9307223635320918
2024-06-12,21858.0,21646.0,840,212.0,196.1,213.568832493746,1.0810810810810811,0.9926542067237647,0.9179247762688528,0.9289952495636432
2024-06-13,22340.0,22020.0,840,320.0,207.55,223.70513416100826,1.541797157311491,1.4304544292205874,0.9179548156956004,0.9307223635320918
2024-06-14,22403.0,22181.0,840,222.0,207.0,223.54274043138844,1.0724637681159421,0.9930986780048805,0.9180532157608174,0.9324494775005404
2024-06-17,22506.0,22363.0,840,143.0,205.55,215.87200324744668,0.6956944782291413,0.6624295779387566,0.9181516158260343,0.9325313530423952
2024-06-18,22767.0,22482.0,840,285.0,212.0,222.4556219857851,1.3443396226415094,1.2811544048916486,0.9180532157608174,0.9324494775005404
2024-06-19,23008.0,22774.0,840,234.0,216.3,223.55508655856747,1.0818307905686546,1.046721877825384,0.9181516158260343,0.9325313530423952
2024-06-21,23400.0,22974.0,840,426.0,233.85,242.83555450537057,1.8216805644644003,1.7542735900750421,0.9185158653430243,0.93261322858425
2024-06-24,23211.0,22700.0,840,511.0,251.4,268.3750255048591,2.0326173428798726,1.90405198486231,0.9188801148600143,0.932728052548764
2024-06-25,22850.0,22572.0,840,278.0,250.25,269.29168974249154,1.1108891108891108,1.032337835103028,0.920922615569542,0.9328428765132781
2024-06-26,22819.0,22611.0,840,208.0,252.95,263.4543859574924,0.8222968966198854,0.7895104848759672,0.9229651162790699,0.9334811971391399
2024-06-27,22938.0,22612.0,840,326.0,265.6,269.4111111043979,1.2274096385542168,1.210046603733703,0.920922615569542,0.9328428765132781
2024-06-28,22967.0,22751.0,840,216.0,269.55,264.32433861826473,0.8013355592654424,0.8171778699196732,0.9229651162790699,0.9334811971391399
2024-07-01,23104.0,22850.0,840,254.0,272.55,263.3410682736681,0.9319390937442671,0.9645286307414812,0.920922615569542,0.9328428765132781
2024-07-02,23013.0,22800.0,840,213.0,271.0,258.54668081903304,0.7859778597785978,0.823835755018209,0.9229651162790699,0.9334811971391399
2024-07-03,23096.0,22752.0,840,344.0,273.25,266.6850921696013,1.2589204025617566,1.289910872787855,0.920922615569542,0.9328428765132781
2024-07-04,23494.0,23171.0,840,323.0,276.35,272.04841672487737,1.168807671431156,1.1872886594545042,0.9229651162790699,0.9334811971391399
2024-07-05,23697.0,23565.0,840,132.0,273.0,258.71047227488907,0.4835164835164835,0.5102228713020373,0.9231270229994339,0.9341195177650017
2024-07-08,23673.0,23461.0,840,212.0,262.3,254.2618558677568,0.808234845596645,0.8337860953483426,0.9229651162790699,0.9334811971391399
2024-07-09,24053.0,23812.0,840,241.0,264.9,252.9988219755895,0.9097772744431862,0.9525736053555728,0.920922615569542,0.9328428765132781
2024-07-10,23874.0,23710.0,840,164.0,263.2,244.5227436922,0.6231003039513678,0.6706942574079722,0.9188801148600143,0.9334811971391399
2024-07-11,24252.0,23996.0,840,256.0,265.4,245.61581572151428,0.9645817633760363,1.0422781580574583,0.9185158653430243,0.9328428765132781
2024-07-12,24449.0,23981.0,840,468.0,272.8,266.79526184327483,1.715542521994135,1.7541540909183015,0.9188801148600143,0.9334811971391399
2024-07-15,24184.0,23790.0,840,394.0,281.4,278.909998810582,1.4001421464108033,1.4126420769431784,0.920922615569542,0.9341195177650017
2024-07-16,24038.0,23711.0,840,327.0,290.6,283.4899989238599,1.125258086717137,1.1534798449374084,0.9229651162790699,0.9343248341641102
2024-07-17,24086.0,23904.0,840,182.0,285.45,273.82428474063516,0.6375897705377475,0.6646598207035924,0.9231270229994339,0.9345301505632186
2024-07-19,23592.0,22872.0,840,720.0,309.75,316.3172100034318,2.324455205811138,2.2761961007186065,0.9229651162790699,0.9343248341641102
2024-07-22,23009.0,22692.0,840,317.0,304.3,316.38223762215256,1.0417351298061124,1.0019525823652125,0.9231270229994339,0.9345301505632186
2024-07-23,22688.0,22366.0,840,322.0,294.85,316.917262610519,1.0920807190096657,1.0160380578439097,0.9232889297197979,0.9346778828805868
2024-07-26,22866.0,22674.0,840,192.0,290.55,305.02038045713624,0.6608156943727413,0.6294661350571008,0.924607427822862,0.9348256151979549
2024-07-29,22345.0,22076.0,840,269.0,293.6,301.5898680326471,0.9162125340599454,0.8919397781986521,0.9232889297197979,0.9346778828805868
2024-07-30,22266.0,21884.0,840,382.0,296.4,309.24797583906167,1.2887989203778678,1.23525464948815,0.9231270229994339,0.9345301505632186
2024-07-31,22317.0,21786.0,840,531.0,312.15,330.3672162353415,1.7011052378664104,1.6073023408646427,0.9232889297197979,0.9346778828805868
2024-08-01,22687.0,22341.0,840,346.0,316.75,331.8560527843566,1.0923441199684294,1.0426207299730472,0.924607427822862,0.9348256151979549
2024-08-02,22635.0,22008.0,840,627.0,337.45,359.9650001382274,1.8580530448955401,1.7418360111656146,0.9259259259259259,0.9363284524321549
2024-08-05,21524.0,20951.0,840,573.0,348.9,380.25404774411055,1.6423043852106622,1.5068873123096813,0.9262056618552087,0.9378312896663549
2024-08-06,20375.0,18836.0,840,1539.0,409.7,490.6108051018143,3.756407127166219,3.136906044457415,0.9264853977844915,0.9382254283973974
2024-08-07,20746.0,19947.0,840,799.0,443.05,519.9812046159273,1.8034081932061843,1.5365940016815876,0.9275423477412508,0.9386195671284401
2024-08-08,21454.0,20684.0,840,770.0,470.95,543.7925184620294,1.6349930990551014,1.4159812315508449,0.9285992976980101,0.9386760980339874
2024-08-09,21444.0,20565.0,840,879.0,502.85,575.7170405132647,1.748036193695933,1.5267917017296408,0.9287468333948332,0.9387326289395347
2024-08-12,21820.0,21331.0,840,489.0,519.1,567.4582747500966,0.9420150260065497,0.861737367765676,0.9288943690916563,0.9391585294717413
2024-08-13,21924.0,21560.0,840,364.0,524.5,548.0812962024684,0.6939942802669209,0.6641350517196516,0.929122386063135,0.9387326289395347
2024-08-14,22140.0,21692.0,840,448.0,523.5,538.5497441831857,0.8557784145176696,0.8318637318814035,0.9288943690916563,0.9386760980339874
2024-08-15,22202.0,21731.0,840,471.0,527.35,532.1164352133585,0.8931449701336872,0.8851446202956442,0.9287468333948332,0.9386195671284401
2024-08-16,22407.0,21753.0,840,654.0,543.7,543.7243937644672,1.2028692293544232,1.2028152635787432,0.9285992976980101,0.9382254283973974
2024-08-19,22401.0,22166.0,840,235.0,546.35,514.3220705488037,0.43012720783380615,0.45691214407588016,0.9287468333948332,0.9386195671284401
2024-08-20,22578.0,22246.0,840,332.0,526.95,496.95806382987,0.6300408008349938,0.668064418638064,0.9285992976980101,0.9382254283973974
2024-08-21,22496.0,22254.0,840,242.0,523.2,472.6763434651205,0.46253822629969416,0.5119782348867593,0.9275423477412508,0.9378312896663549
2024-08-23,22298.0,21765.0,840,533.0,533.75,478.4214536112995,0.9985948477751756,1.114080474394954,0.9264853977844915,0.9363284524321549
2024-08-26,22439.0,22075.0,840,364.0,542.35,467.52417231498526,0.6711533142804462,0.7785693693603549,0.9275423477412508,0.9378312896663549
2024-08-27,22313.0,21992.0,840,321.0,544.95,453.56948923736763,0.5890448665015139,0.7077195614275772,0.9264853977844915,0.9363284524321549
2024-08-28,22315.0,22066.0,840,249.0,538.3,434.0866807385707,0.4625673416310608,0.573618152891359,0.9262056618552087,0.9348256151979549
2024-08-29,22552.0,22099.0,840,453.0,534.4,435.8879492396592,0.8476796407185629,1.0392579120165863,0.9259259259259259,0.9346778828805868
2024-08-30,22478.0,22193.0,840,285.0,531.35,421.51766835969164,0.5363696245412628,0.6761282418102634,0.924607427822862,0.9348256151979549
2024-09-02,22394.0,22095.0,840,299.0,514.95,409.849318992102,0.5806388969802893,0.7295364080030639,0.9232889297197979,0.9346778828805868
2024-09-03,22267.0,22062.0,840,205.0,496.55,390.33986004047324,0.412848655724499,0.5251833619521822,0.9231270229994339,0.9345301505632186
2024-09-04,22154.0,21336.0,840,818.0,460.5,431.0693971794758,1.776330076004343,1.8976062911267755,0.9229651162790699,0.9343248341641102
2024-09-05,21423.0,20916.0,840,507.0,445.9,438.3008831623829,1.1370262390670554,1.1567396267649437,0.9231270229994339,0.9345301505632186
2024-09-06,21475.0,21125.0,840,350.0,424.9,429.8912752421559,0.8237232289950577,0.8141593471578285,0.9232889297197979,0.9346778828805868
2024-09-09,21530.0,20550.0,840,980.0,429.95,482.2825823619506,2.2793348063728343,2.0320037169920333,0.9231270229994339,0.9345301505632186
2024-09-10,21348.0,21073.0,840,275.0,419.25,462.5413840417648,0.655933214072749,0.5945413956195736,0.9232889297197979,0.9346778828805868
2024-09-11,21185.0,20819.0,840,366.0,419.35,453.3469665139777,0.8727793012996303,0.8073286622261217,0.9231270229994339,0.9345301505632186
2024-09-12,21580.0,20880.0,840,700.0,431.95,476.83773160788456,1.6205579349461743,1.4680046346995612,0.9229651162790699,0.9343248341641102
2024-09-13,21895.0,21579.0,840,316.0,424.2,461.51985240713367,0.744931636020745,0.6846942733922482,0.9231270229994339,0.9345301505632186
2024-09-16,21892.0,21745.0,840,147.0,398.85,431.56558074931144,0.3685596088755171,0.34062030559705275,0.9229651162790699,0.9343248341641102
2024-09-18,21849.0,21600.0,840,249.0,399.55,414.17838258271036,0.6232011012388937,0.6011902370357906,0.920922615569542,0.9341195177650017
2024-09-20,22434.0,22083.0,840,351.0,400.5,408.16139376530936,0.8764044943820225,0.8599539431253097,0.9188801148600143,0.9334811971391399
2024-09-23,22281.0,22097.0,840,184.0,397.6,386.81268959718466,0.46277665995975853,0.4756824296317998,0.9185158653430243,0.9328428765132781
2024-09-24,22390.0,22194.0,840,196.0,380.75,368.64005249269087,0.5147734734077478,0.5316839520683557,0.9181516158260343,0.932728052548764
2024-09-25,22903.0,22504.0,840,399.0,382.5,371.53147606481554,1.0431372549019609,1.073933235014501,0.9180532157608174,0.93261322858425
2024-09-26,23031.0,22747.0,840,284.0,380.65,363.19514501102356,0.746092210692237,0.7819487785041294,0.9181516158260343,0.932728052548764
2024-09-27,23395.0,23006.0,840,389.0,387.65,365.6527502480689,1.0034825228943636,1.0638508796558803,0.9180532157608174,0.93261322858425
2024-09-30,22981.0,22632.0,840,349.0,382.45,364.06677403396714,0.9125375866126292,0.9586153554552017,0.9181516158260343,0.932728052548764
2024-10-01,22435.0,22006.0,840,429.0,389.65,370.25089079263694,1.1009880662132683,1.158673782206418,0.9180532157608174,0.9328428765132781
2024-10-04,22439.0,21889.0,840,550.0,402.2,387.3698535742906,1.3674788662357036,1.419831705862263,0.9181516158260343,0.9334811971391399
2024-10-07,22660.0,22237.0,840,423.0,413.1,390.7632008529296,1.0239651416122004,1.0824970188510747,0.9185158653430243,0.9341195177650017
2024-10-08,22757.0,22453.0,840,304.0,387.4,382.5000388669363,0.7847186370676305,0.7947711610710586,0.9188801148600143,0.9343248341641102
2024-10-09,22834.0,22542.0,840,292.0,376.65,373.88098754627566,0.775255542280632,0.7809971882131579,0.9185158653430243,0.9341195177650017
2024-10-11,22836.0,22569.0,840,267.0,372.5,363.7018458752018,0.7167785234899329,0.7341178028874139,0.9181516158260343,0.9334811971391399
2024-10-14,23076.0,22817.0,840,259.0,336.45,353.730241506135,0.7698023480457721,0.7321963734206424,0.9180532157608174,0.9328428765132781
2024-10-15,23196.0,23017.0,840,179.0,331.65,337.08926612459834,0.53972561435248,0.5310166118841536,0.9179548156956004,0.932728052548764
2024-10-16,23262.0,22809.0,840,453.0,336.0,348.12838363654134,1.3482142857142858,1.301244084920546,0.9179247762688528,0.93261322858425
2024-10-17,23248.0,23025.0,840,223.0,312.15,336.2113947187755,0.7144001281435208,0.663273177241743,0.9179548156956004,0.932728052548764
2024-10-18,23988.0,23450.0,840,538.0,323.25,355.4293571265112,1.6643464810518174,1.5136622488066025,0.9179247762688528,0.93261322858425
2024-10-21,23883.0,23686.0,840,197.0,325.75,340.3408469239863,0.6047582501918649,0.5788314913725272,0.9179548156956004,0.932728052548764
2024-10-22,23688.0,23431.0,840,257.0,326.15,332.4036234074162,0.7879809903418673,0.7731564336319028,0.9179247762688528,0.93261322858425
2024-10-23,23667.0,23476.0,840,191.0,318.15,318.93661165432894,0.6003457488606004,0.598865081714138,0.9178947368421052,0.9325313530423952
2024-10-24,23465.0,23133.0,840,332.0,325.55,320.1807438777262,1.0198126247888188,1.0369143252624444,0.917089809070782,0.9324494775005404
2024-10-25,23421.0,23206.0,840,215.0,326.5,310.1635301750856,0.6584992343032159,0.6931827216392388,0.9178947368421052,0.9325313530423952
2024-10-28,23709.0,23461.0,840,248.0,318.95,304.2431939679346,0.7775513403354758,0.815137379954464,0.917089809070782,0.9324494775005404
2024-10-29,23386.0,23123.0,840,263.0,317.9,300.3152707328932,0.8273041837055678,0.8757463426956992,0.9162848812994586,0.9307223635320918
2024-10-30,23138.0,22879.0,840,259.0,311.4,296.38048304404623,0.8317276814386642,0.8738767051726177,0.916248707679702,0.9289952495636432
2024-11-01,22996.0,22635.0,840,361.0,312.0,302.5347227541371,1.1570512820512822,1.1932514612326872,0.9162125340599454,0.9287454591176487
2024-11-04,22986.0,22692.0,840,294.0,305.25,301.7218920156478,0.9631449631449631,0.9744072531029755,0.916248707679702,0.9289952495636432
2024-11-05,23107.0,22801.0,840,306.0,293.05,302.1293308713004,1.0441904111926292,1.0128112987823363,0.9162848812994586,0.9307223635320918
2024-11-06,23346.0,23047.0,840,299.0,286.85,301.83129935974796,1.0423566323862645,0.9906195965569052,0.917089809070782,0.9324494775005404
2024-11-07,23475.0,22938.0,840,537.0,298.5,324.2283184683434,1.7989949748743719,1.656240277026977,0.9178947368421052,0.9325313530423952
2024-11-08,23744.0,23478.0,840,266.0,297.2,318.68276432850115,0.8950201884253028,0.8346858687525527,0.9179247762688528,0.93261322858425
2024-11-11,23840.0,23494.0,840,346.0,301.15,321.28440582102485,1.1489291050971278,1.0769274628060947,0.9178947368421052,0.9325313530423952
2024-11-12,23564.0,22958.0,840,606.0,318.5,348.40017669521296,1.902668759811617,1.7393791408152477,0.9179247762688528,0.93261322858425
2024-11-13,22926.0,22572.0,840,354.0,327.25,348.9334932004308,1.0817417876241406,1.0145199784437402,0.9179548156956004,0.932728052548764
2024-11-14,23078.0,22674.0,840,404.0,324.8,354.1779224194374,1.2438423645320196,1.1406696307895796,0.9180532157608174,0.9328428765132781
2024-11-15,22879.0,22592.0,840,287.0,328.0,347.7800250461576,0.875,0.8252342841194205,0.9181516158260343,0.9334811971391399
2024-11-18,22832.0,22470.0,840,362.0,319.2,349.134308375095,1.1340852130325816,1.036850264543703,0.9180532157608174,0.9328428765132781
2024-11-19,22659.0,22339.0,840,320.0,325.35,346.35961233937167,0.9835561702781619,0.9238952481747673,0.9181516158260343,0.9334811971391399
2024-11-20,22929.0,22654.0,840,275.0,326.25,339.563458783241,0.842911877394636,0.8098633492113919,0.9185158653430243,0.9328428765132781
2024-11-21,22822.0,22496.0,840,326.0,333.0,338.2717008038847,0.978978978978979,0.9637223546199056,0.9181516158260343,0.932728052548764
2024-11-22,22837.0,22393.0,840,444.0,338.6,348.34106263208616,1.3112817483756645,1.2746128654632591,0.9185158653430243,0.9328428765132781
2024-11-25,23137.0,22976.0,840,161.0,335.9,330.49905666712556,0.47930931824947903,0.4871420863453694,0.9188801148600143,0.9334811971391399
2024-11-26,23030.0,22775.0,840,255.0,336.25,323.3086703178755,0.758364312267658,0.7887199552962352,0.9185158653430243,0.9328428765132781
2024-11-27,22762.0,22493.0,840,269.0,336.55,318.13641600188737,0.7992868815926311,0.8455492250167429,0.9181516158260343,0.932728052548764
2024-11-28,22468.0,22047.0,840,421.0,344.65,327.93294781123143,1.2215290874800524,1.2837990290696284,0.9180532157608174,0.93261322858425
2024-11-29,22333.0,22183.0,840,150.0,334.1,310.98695278159033,0.4489673750374139,0.48233534769976893,0.9181516158260343,0.932728052548764
2024-12-02,22579.0,22160.0,840,419.0,340.35,321.2739096595341,1.2310856471279565,1.304183089264951,0.9180532157608174,0.93261322858425
2024-12-03,23129.0,22803.0,840,326.0,341.35,321.7240135014833,0.9550314926029002,1.013290852777755,0.9181516158260343,0.932728052548764
2024-12-04,23187.0,22936.0,840,251.0,338.95,314.9883931680087,0.7405222009145892,0.7968547586009668,0.9185158653430243,0.9328428765132781
2024-12-05,23365.0,23184.0,840,181.0,321.15,302.22759381867456,0.5635995640666356,0.598886414417187,0.9181516158260343,0.932728052548764
2024-12-06,23453.0,23241.0,840,212.0,318.45,293.63448964546745,0.6657246035484378,0.7219860318723715,0.9180532157608174,0.93261322858425
2024-12-09,23328.0,23172.0,840,156.0,308.95,280.5264430125658,0.5049360737983493,0.5560973087767423,0.9179548156956004,0.9325313530423952
2024-12-10,23477.0,23216.0,840,261.0,291.7,278.6667817732738,0.8947548851559822,0.9366024839385139,0.9179247762688528,0.9324494775005404
2024-12-11,23144.0,22841.0,840,303.0,289.15,280.98423112820007,1.0478990143524123,1.0783523288243004,0.9178947368421052,0.9325313530423952
2024-12-12,23063.0,22800.0,840,263.0,282.1,279.27144721122863,0.9322935129386741,0.9417360873311132,0.9179247762688528,0.93261322858425
