leg_ext,est_min,est_bucket,side,anchor,leg_amp,reach_L3,reach_L4,reach_L5,had_pullback,pb_depth,pb_min,matured_pre_pb,date
120,664,09:30-11:30,bull,17150,120,False,False,False,True,11,665,False,2021-04-21
113,545,≤09:30,bull,17256,113,False,False,False,True,26,546,False,2021-04-22
149,558,≤09:30,bear,17369,149,True,False,False,True,39,559,False,2021-04-22
105,667,09:30-11:30,bull,17220,105,False,False,False,True,16,676,False,2021-04-22
272,723,>11:30,bear,17325,272,True,True,True,True,15,724,False,2021-04-22
125,766,>11:30,bull,17053,125,False,False,False,True,15,767,False,2021-04-22
104,790,>11:30,bear,17178,104,False,False,False,True,49,791,False,2021-04-22
219,555,≤09:30,bull,17041,219,True,True,False,True,49,556,False,2021-04-23
102,555,≤09:30,bear,17425,102,False,False,False,False,,,False,2021-04-26
213,585,09:30-11:30,bull,17323,213,True,True,False,True,24,586,False,2021-04-26
116,715,>11:30,bear,17576,116,False,False,False,True,26,716,False,2021-04-27
113,786,>11:30,bull,17460,113,False,False,False,True,46,789,False,2021-04-27
127,585,09:30-11:30,bull,17575,127,False,False,False,True,57,586,False,2021-04-29
171,648,09:30-11:30,bear,17702,171,True,False,False,True,26,649,False,2021-04-29
284,546,≤09:30,bear,17534,284,True,True,True,True,56,547,False,2021-05-03
136,672,09:30-11:30,bull,17250,136,True,False,False,True,17,674,False,2021-05-03
160,759,>11:30,bear,17386,160,True,False,False,True,27,760,False,2021-05-03
237,549,≤09:30,bear,17309,237,True,True,False,True,32,550,False,2021-05-04
114,573,09:30-11:30,bull,17072,114,False,False,False,True,0,574,False,2021-05-04
334,583,09:30-11:30,bear,17186,334,True,True,True,True,71,584,False,2021-05-04
98,630,09:30-11:30,bull,16852,98,False,False,False,False,,,False,2021-05-04
282,637,09:30-11:30,bear,16950,282,True,True,True,False,,,True,2021-05-04
325,648,09:30-11:30,bull,16668,325,True,True,True,False,,,True,2021-05-04
152,727,>11:30,bear,16993,152,True,False,False,True,55,728,False,2021-05-04
109,773,>11:30,bull,16841,109,False,False,False,True,28,774,False,2021-05-04
179,536,≤09:30,bull,16841,179,True,False,False,True,84,537,False,2021-05-05
264,784,>11:30,bear,17020,264,True,True,False,False,,,True,2021-05-05
198,564,≤09:30,bull,16883,198,True,False,False,True,26,565,False,2021-05-06
381,652,09:30-11:30,bear,17081,381,True,True,True,True,43,653,False,2021-05-06
250,713,>11:30,bull,16700,250,True,True,False,True,28,714,False,2021-05-06
228,585,09:30-11:30,bull,17060,228,True,False,False,True,87,586,False,2021-05-07
195,541,≤09:30,bear,17373,195,True,False,False,True,60,542,False,2021-05-10
312,580,09:30-11:30,bear,16970,312,True,True,True,True,24,581,False,2021-05-11
190,627,09:30-11:30,bull,16658,190,True,False,False,True,56,628,False,2021-05-11
423,705,>11:30,bear,16848,423,True,True,True,True,17,706,False,2021-05-11
143,798,>11:30,bull,16425,143,False,False,False,True,26,799,False,2021-05-11
294,544,≤09:30,bear,16516,294,True,True,False,True,80,545,False,2021-05-12
309,559,≤09:30,bull,16222,309,True,True,False,True,56,560,False,2021-05-12
461,592,09:30-11:30,bear,16531,461,True,True,True,True,57,593,False,2021-05-12
169,627,09:30-11:30,bull,16070,169,False,False,False,False,,,False,2021-05-12
638,635,09:30-11:30,bear,16239,638,True,True,True,True,75,636,False,2021-05-12
243,663,09:30-11:30,bull,15601,243,True,False,False,False,,,True,2021-05-12
817,667,09:30-11:30,bear,15844,817,True,True,True,True,98,668,False,2021-05-12
453,684,09:30-11:30,bull,15027,453,True,True,True,False,,,True,2021-05-12
325,690,>11:30,bull,15325,325,True,True,False,True,47,691,False,2021-05-12
248,698,>11:30,bear,15650,248,True,False,False,False,,,True,2021-05-12
347,701,>11:30,bull,15402,347,True,True,True,True,93,702,False,2021-05-12
270,722,>11:30,bear,15749,270,True,True,False,True,105,723,False,2021-05-12
145,734,>11:30,bull,15479,145,False,False,False,False,,,False,2021-05-12
214,748,>11:30,bear,15624,214,True,False,False,False,,,True,2021-05-12
457,755,>11:30,bull,15410,457,True,True,True,False,,,True,2021-05-12
201,783,>11:30,bear,15867,201,True,False,False,False,,,True,2021-05-12
230,787,>11:30,bull,15666,230,True,False,False,True,52,788,False,2021-05-12
217,811,>11:30,bear,15896,217,True,False,False,True,72,812,False,2021-05-12
316,542,≤09:30,bear,15664,316,True,False,False,False,,,True,2021-05-13
568,553,≤09:30,bull,15348,568,True,True,True,True,78,554,False,2021-05-13
324,590,09:30-11:30,bear,15916,324,True,False,False,True,89,591,False,2021-05-13
399,616,09:30-11:30,bull,15592,399,True,True,False,True,108,617,False,2021-05-13
436,700,>11:30,bear,15991,436,True,True,False,True,73,701,False,2021-05-13
250,565,≤09:30,bull,15771,250,False,False,False,True,28,566,False,2021-05-14
351,577,09:30-11:30,bear,16021,351,True,False,False,True,86,578,False,2021-05-14
234,685,09:30-11:30,bull,15670,234,False,False,False,True,70,687,False,2021-05-14
251,757,>11:30,bear,15904,251,False,False,False,True,50,758,False,2021-05-14
395,526,≤09:30,bull,15096,395,True,False,False,False,,,True,2021-05-17
233,529,≤09:30,bear,15491,233,False,False,False,True,143,530,False,2021-05-17
477,546,≤09:30,bull,15258,477,True,True,False,True,58,547,False,2021-05-17
617,619,09:30-11:30,bear,15735,617,True,True,True,True,62,620,False,2021-05-17
281,761,>11:30,bull,15118,281,False,False,False,True,37,762,False,2021-05-17
679,557,≤09:30,bull,15501,679,True,True,True,True,42,558,False,2021-05-18
259,575,09:30-11:30,bear,16238,259,False,False,False,True,135,576,False,2021-05-19
269,710,>11:30,bull,15979,269,False,False,False,True,27,712,False,2021-05-19
259,630,09:30-11:30,bear,16113,259,False,False,False,True,51,631,False,2021-05-20
353,585,09:30-11:30,bear,16425,353,True,False,False,True,45,586,False,2021-05-21
299,659,09:30-11:30,bull,16069,299,True,False,False,True,28,668,False,2021-05-24
307,526,≤09:30,bull,16258,307,True,False,False,True,37,527,False,2021-05-27
205,666,09:30-11:30,bull,16673,205,False,False,False,True,45,671,False,2021-05-28
214,612,09:30-11:30,bull,16884,214,False,False,False,True,19,618,False,2021-05-31
208,764,>11:30,bear,17098,208,False,False,False,True,0,765,False,2021-05-31
182,700,>11:30,bear,17198,182,False,False,False,True,21,702,False,2021-06-02
166,670,09:30-11:30,bear,17313,166,False,False,False,True,0,672,False,2021-06-03
510,548,≤09:30,bear,17229,510,True,True,True,True,77,549,False,2021-06-07
411,599,09:30-11:30,bull,16719,411,True,True,True,True,48,600,False,2021-06-07
168,637,09:30-11:30,bear,17198,168,False,False,False,True,59,638,False,2021-06-08
184,720,>11:30,bear,17073,184,False,False,False,True,23,721,False,2021-06-09
173,574,09:30-11:30,bull,16992,173,False,False,False,True,38,575,False,2021-06-10
145,647,09:30-11:30,bear,17165,145,False,False,False,False,,,False,2021-06-10
155,790,>11:30,bull,17020,155,False,False,False,True,18,793,False,2021-06-10
126,824,>11:30,bull,17276,126,False,False,False,False,,,False,2021-06-15
365,764,>11:30,bear,17398,365,True,True,True,False,,,True,2021-06-16
317,765,>11:30,bull,17033,317,True,True,True,False,,,True,2021-06-16
259,629,09:30-11:30,bull,17039,259,True,True,False,True,28,640,False,2021-06-17
137,540,≤09:30,bull,17012,137,False,False,False,True,40,541,False,2021-06-21
258,583,09:30-11:30,bear,17149,258,True,True,False,False,,,True,2021-06-21
192,592,09:30-11:30,bear,17180,192,True,False,False,True,13,593,False,2021-06-22
260,576,09:30-11:30,bull,17059,260,True,True,False,True,25,577,False,2021-06-23
137,594,09:30-11:30,bull,17261,137,False,False,False,True,34,597,False,2021-06-24
142,590,09:30-11:30,bull,17420,142,False,False,False,True,19,595,False,2021-06-25
185,765,>11:30,bear,17562,185,True,False,False,True,65,766,False,2021-06-25
162,630,09:30-11:30,bull,17398,162,True,False,False,True,12,640,False,2021-06-28
172,574,09:30-11:30,bear,17623,172,True,False,False,True,38,575,False,2021-06-29
123,770,>11:30,bull,17451,123,False,False,False,True,0,777,False,2021-06-29
183,572,09:30-11:30,bull,17583,183,True,False,False,True,14,574,False,2021-06-30
119,625,09:30-11:30,bull,17655,119,False,False,False,True,15,627,False,2021-07-01
219,665,09:30-11:30,bear,17774,219,True,True,False,True,41,666,False,2021-07-01
107,765,>11:30,bull,17555,107,False,False,False,False,,,False,2021-07-01
123,634,09:30-11:30,bull,17601,123,False,False,False,True,24,635,False,2021-07-02
136,742,>11:30,bear,17724,136,False,False,False,True,11,743,False,2021-07-02
178,553,≤09:30,bull,17742,178,True,False,False,True,16,555,False,2021-07-05
116,597,09:30-11:30,bear,17974,116,False,False,False,True,20,598,False,2021-07-06
136,582,09:30-11:30,bull,17770,136,False,False,False,True,18,585,False,2021-07-07
191,755,>11:30,bear,17906,191,True,True,False,True,14,756,False,2021-07-07
120,810,>11:30,bull,17715,120,False,False,False,True,10,811,False,2021-07-07
203,593,09:30-11:30,bear,17897,203,True,True,False,True,10,594,False,2021-07-08
152,660,09:30-11:30,bull,17694,152,True,False,False,True,16,661,False,2021-07-08
174,581,09:30-11:30,bear,17700,174,True,False,False,True,31,582,False,2021-07-09
145,631,09:30-11:30,bull,17526,145,True,False,False,True,17,632,False,2021-07-09
117,736,>11:30,bear,17671,117,False,False,False,True,12,737,False,2021-07-09
113,803,>11:30,bull,17554,113,False,False,False,True,17,804,False,2021-07-09
125,546,≤09:30,bull,17835,125,False,False,False,True,27,547,False,2021-07-12
190,589,09:30-11:30,bear,17960,190,True,True,False,True,36,590,False,2021-07-12
98,790,>11:30,bull,17770,98,False,False,False,False,,,False,2021-07-12
101,603,09:30-11:30,bull,17929,101,False,False,False,True,27,607,False,2021-07-13
206,697,>11:30,bear,18030,206,True,True,False,True,20,698,False,2021-07-13
176,568,≤09:30,bear,17924,176,True,False,False,True,69,569,False,2021-07-14
135,645,09:30-11:30,bull,17748,135,False,False,False,True,21,647,False,2021-07-14
178,687,09:30-11:30,bull,17868,178,True,False,False,True,13,699,False,2021-07-15
156,573,09:30-11:30,bull,17772,156,True,False,False,True,45,574,False,2021-07-16
128,577,09:30-11:30,bear,17775,128,False,False,False,True,31,578,False,2021-07-19
166,623,09:30-11:30,bull,17647,166,True,False,False,True,28,624,False,2021-07-19
238,580,09:30-11:30,bear,17716,238,True,True,True,True,32,583,False,2021-07-20
298,586,09:30-11:30,bear,17674,298,True,True,True,True,24,587,False,2021-07-21
118,565,≤09:30,bull,17407,118,False,False,False,True,27,566,False,2021-07-22
178,645,09:30-11:30,bear,17525,178,True,False,False,True,28,646,False,2021-07-22
179,616,09:30-11:30,bear,17559,179,True,False,False,True,28,617,False,2021-07-23
282,598,09:30-11:30,bear,17479,282,True,True,True,True,25,599,False,2021-07-26
112,590,09:30-11:30,bull,17236,112,False,False,False,True,0,591,False,2021-07-27
195,626,09:30-11:30,bear,17348,195,True,False,False,True,18,627,False,2021-07-27
331,555,≤09:30,bear,17136,331,True,True,True,True,36,556,False,2021-07-28
144,571,09:30-11:30,bull,16805,144,False,False,False,True,47,572,False,2021-07-28
216,579,09:30-11:30,bear,16949,216,True,True,False,True,44,580,False,2021-07-28
140,594,09:30-11:30,bull,16733,140,False,False,False,True,22,595,False,2021-07-28
118,602,09:30-11:30,bear,16873,118,False,False,False,True,28,603,False,2021-07-28
245,614,09:30-11:30,bull,16755,245,True,True,False,True,16,615,False,2021-07-28
153,722,>11:30,bear,17000,153,True,False,False,True,16,723,False,2021-07-28
151,809,>11:30,bull,16847,151,True,False,False,True,21,810,False,2021-07-28
128,579,09:30-11:30,bear,17196,128,False,False,False,True,42,580,False,2021-07-29
264,649,09:30-11:30,bull,17068,264,True,True,False,True,14,650,False,2021-07-29
173,792,>11:30,bear,17299,173,True,False,False,True,12,793,False,2021-07-30
198,564,≤09:30,bear,17358,198,True,False,False,True,28,565,False,2021-08-02
310,668,09:30-11:30,bull,17160,310,True,True,True,True,13,669,False,2021-08-02
135,802,>11:30,bull,17361,135,False,False,False,False,,,False,2021-08-03
122,636,09:30-11:30,bull,17464,122,False,False,False,True,47,653,False,2021-08-04
207,541,≤09:30,bear,17560,207,True,True,False,True,14,542,False,2021-08-06
137,607,09:30-11:30,bull,17353,137,False,False,False,True,32,608,False,2021-08-06
155,526,≤09:30,bear,17390,155,True,False,False,True,63,527,False,2021-08-09
213,581,09:30-11:30,bull,17235,213,True,True,False,True,21,582,False,2021-08-09
184,568,≤09:30,bear,17443,184,True,False,False,True,23,569,False,2021-08-10
106,554,≤09:30,bear,17256,106,False,False,False,True,0,555,False,2021-08-11
148,577,09:30-11:30,bull,17150,148,True,False,False,True,23,579,False,2021-08-11
220,676,09:30-11:30,bear,17298,220,True,True,False,True,27,677,False,2021-08-11
108,809,>11:30,bull,17078,108,False,False,False,False,,,False,2021-08-11
110,608,09:30-11:30,bear,17235,110,False,False,False,True,29,609,False,2021-08-12
217,544,≤09:30,bear,17190,217,True,True,False,True,21,545,False,2021-08-13
117,614,09:30-11:30,bull,16973,117,False,False,False,True,18,615,False,2021-08-13
156,658,09:30-11:30,bear,17090,156,True,False,False,True,40,659,False,2021-08-13
155,540,≤09:30,bull,16781,155,True,False,False,True,38,541,False,2021-08-16
186,592,09:30-11:30,bear,16936,186,True,False,False,True,40,594,False,2021-08-16
132,759,>11:30,bull,16750,132,False,False,False,True,30,760,False,2021-08-16
117,821,>11:30,bear,16882,117,False,False,False,True,0,824,False,2021-08-16
298,577,09:30-11:30,bear,16873,298,True,True,True,True,58,578,False,2021-08-17
126,547,≤09:30,bull,16411,126,False,False,False,True,45,548,False,2021-08-18
148,579,09:30-11:30,bear,16537,148,True,False,False,True,41,580,False,2021-08-18
407,615,09:30-11:30,bull,16389,407,True,True,True,True,24,616,False,2021-08-18
392,578,09:30-11:30,bear,16648,392,True,True,True,True,21,580,False,2021-08-19
131,530,≤09:30,bull,16295,131,False,False,False,True,16,531,False,2021-08-20
281,551,≤09:30,bear,16426,281,True,True,False,True,46,552,False,2021-08-20
233,612,09:30-11:30,bull,16145,233,True,False,False,True,14,613,False,2021-08-20
196,784,>11:30,bear,16378,196,True,False,False,True,44,785,False,2021-08-20
336,544,≤09:30,bull,16393,336,True,True,True,True,29,545,False,2021-08-23
197,585,09:30-11:30,bull,16785,197,True,False,False,True,63,587,False,2021-08-25
243,546,≤09:30,bear,17125,243,True,True,False,True,30,547,False,2021-08-26
125,801,>11:30,bull,16882,125,False,False,False,False,,,False,2021-08-26
310,556,≤09:30,bull,16908,310,True,True,True,True,36,557,False,2021-08-27
147,804,>11:30,bull,17206,147,False,False,False,False,,,False,2021-08-30
164,585,09:30-11:30,bear,17308,164,False,False,False,True,32,586,False,2021-08-31
324,694,>11:30,bull,17144,324,True,True,True,True,41,700,False,2021-08-31
137,747,>11:30,bull,17363,137,False,False,False,True,47,749,False,2021-09-01
241,649,09:30-11:30,bear,17507,241,True,True,False,True,33,650,False,2021-09-02
183,634,09:30-11:30,bull,17370,183,True,False,False,True,15,640,False,2021-09-03
171,583,09:30-11:30,bull,17425,171,True,False,False,True,21,584,False,2021-09-06
164,773,>11:30,bear,17596,164,True,False,False,True,23,774,False,2021-09-06
192,569,≤09:30,bear,17529,192,True,False,False,True,37,570,False,2021-09-07
129,643,09:30-11:30,bull,17337,129,False,False,False,True,19,645,False,2021-09-07
263,550,≤09:30,bear,17426,263,True,True,False,True,94,551,False,2021-09-08
207,600,09:30-11:30,bull,17084,207,True,False,False,True,13,601,False,2021-09-09
115,772,>11:30,bear,17291,115,False,False,False,False,,,False,2021-09-09
195,616,09:30-11:30,bull,17284,195,True,False,False,True,13,617,False,2021-09-10
136,562,≤09:30,bear,17492,136,False,False,False,True,15,563,False,2021-09-13
122,636,09:30-11:30,bull,17356,122,False,False,False,True,13,637,False,2021-09-13
143,614,09:30-11:30,bear,17569,143,False,False,False,True,26,615,False,2021-09-14
153,565,≤09:30,bear,17433,153,True,False,False,True,29,566,False,2021-09-15
137,636,09:30-11:30,bull,17280,137,False,False,False,True,51,637,False,2021-09-15
171,573,09:30-11:30,bear,17362,171,True,False,False,True,59,574,False,2021-09-16
230,588,09:30-11:30,bull,17165,230,True,True,False,True,31,589,False,2021-09-17
118,811,>11:30,bear,17395,118,False,False,False,True,13,813,False,2021-09-17
103,527,≤09:30,bull,16799,103,False,False,False,False,,,False,2021-09-22
102,545,≤09:30,bear,16902,102,False,False,False,False,,,False,2021-09-22
140,557,≤09:30,bull,16800,140,False,False,False,True,38,558,False,2021-09-22
189,595,09:30-11:30,bear,16940,189,True,False,False,True,52,597,False,2021-09-22
171,682,09:30-11:30,bull,16751,171,True,False,False,True,59,683,False,2021-09-22
145,570,09:30-11:30,bull,16985,145,True,False,False,True,11,571,False,2021-09-23
100,627,09:30-11:30,bear,17130,100,False,False,False,False,,,False,2021-09-23
105,570,09:30-11:30,bull,17170,105,False,False,False,True,0,573,False,2021-09-24
115,571,09:30-11:30,bull,17229,115,False,False,False,True,26,572,False,2021-09-27
122,702,>11:30,bear,17344,122,False,False,False,True,15,704,False,2021-09-27
141,544,≤09:30,bear,17183,141,True,False,False,True,31,545,False,2021-09-28
138,590,09:30-11:30,bull,17042,138,True,False,False,True,10,591,False,2021-09-28
145,560,≤09:30,bear,16937,145,True,False,False,True,22,561,False,2021-09-29
117,605,09:30-11:30,bull,16792,117,False,False,False,True,44,606,False,2021-09-29
149,663,09:30-11:30,bear,16909,149,True,False,False,True,23,666,False,2021-09-29
141,558,≤09:30,bear,16845,141,True,False,False,True,36,559,False,2021-09-30
262,597,09:30-11:30,bull,16704,262,True,True,True,True,21,598,False,2021-09-30
390,548,≤09:30,bear,16805,390,True,True,True,True,25,549,False,2021-10-01
111,819,>11:30,bull,16415,111,False,False,False,True,11,820,False,2021-10-01
279,560,≤09:30,bear,16629,279,True,True,True,True,47,561,False,2021-10-04
135,614,09:30-11:30,bull,16350,135,False,False,False,True,27,615,False,2021-10-04
172,669,09:30-11:30,bear,16485,172,True,False,False,True,29,670,False,2021-10-04
123,755,>11:30,bull,16313,123,False,False,False,True,26,756,False,2021-10-04
155,540,≤09:30,bear,16262,155,True,False,False,True,50,541,False,2021-10-05
317,582,09:30-11:30,bull,16107,317,True,True,True,True,23,583,False,2021-10-05
228,568,≤09:30,bear,16493,228,True,True,False,True,19,569,False,2021-10-06
124,800,>11:30,bull,16265,124,False,False,False,True,34,801,False,2021-10-06
241,555,≤09:30,bull,16519,241,True,True,False,True,77,556,False,2021-10-07
168,711,>11:30,bear,16759,168,True,False,False,True,13,716,False,2021-10-08
160,525,≤09:30,bear,16489,160,True,False,False,True,79,526,False,2021-10-12
113,561,≤09:30,bull,16329,113,False,False,False,False,,,False,2021-10-12
157,568,≤09:30,bear,16442,157,True,False,False,True,40,569,False,2021-10-12
192,597,09:30-11:30,bull,16285,192,True,False,False,True,40,598,False,2021-10-12
116,725,>11:30,bear,16477,116,False,False,False,False,,,False,2021-10-12
267,557,≤09:30,bear,16585,267,True,True,False,True,25,558,False,2021-10-13
192,593,09:30-11:30,bear,16546,192,True,False,False,True,14,595,False,2021-10-14
220,592,09:30-11:30,bull,16570,220,True,True,False,True,18,594,False,2021-10-15
165,700,>11:30,bear,16870,165,True,False,False,True,32,704,False,2021-10-18
167,592,09:30-11:30,bull,16787,167,True,False,False,True,12,593,False,2021-10-19
124,780,>11:30,bear,16987,124,False,False,False,True,0,781,False,2021-10-20
177,577,09:30-11:30,bull,16870,177,True,False,False,True,12,578,False,2021-10-21
235,679,09:30-11:30,bear,17047,235,True,True,False,False,,,True,2021-10-21
127,615,09:30-11:30,bear,16897,127,False,False,False,False,,,False,2021-10-22
143,668,09:30-11:30,bull,16770,143,False,False,False,True,18,670,False,2021-10-22
199,625,09:30-11:30,bull,16731,199,True,True,False,True,29,626,False,2021-10-25
125,655,09:30-11:30,bull,16948,125,False,False,False,True,11,661,False,2021-10-26
160,580,09:30-11:30,bull,16928,160,True,False,False,True,90,584,False,2021-10-27
96,581,09:30-11:30,bull,17007,96,False,False,False,False,,,False,2021-10-28
119,652,09:30-11:30,bear,17103,119,False,False,False,True,31,653,False,2021-10-28
216,542,≤09:30,bear,17074,216,True,True,False,True,31,543,False,2021-10-29
118,614,09:30-11:30,bull,16858,118,False,False,False,True,16,615,False,2021-10-29
93,555,≤09:30,bull,17037,93,False,False,False,False,,,False,2021-11-01
102,642,09:30-11:30,bear,17130,102,False,False,False,False,,,False,2021-11-01
105,550,≤09:30,bull,17150,105,False,False,False,True,16,551,False,2021-11-02
251,571,09:30-11:30,bear,17255,251,True,True,True,True,38,572,False,2021-11-02
230,555,≤09:30,bear,17280,230,True,True,True,True,42,556,False,2021-11-04
173,625,09:30-11:30,bull,17106,173,True,False,False,True,21,632,False,2021-11-05
174,584,09:30-11:30,bull,17251,174,True,False,False,True,43,586,False,2021-11-08
113,564,≤09:30,bull,17480,113,False,False,False,True,68,566,False,2021-11-09
142,573,09:30-11:30,bull,17395,142,True,False,False,True,11,574,False,2021-11-11
103,747,>11:30,bear,17537,103,False,False,False,True,19,748,False,2021-11-11
125,579,09:30-11:30,bull,17513,125,True,False,False,True,15,580,False,2021-11-12
147,666,09:30-11:30,bear,17638,147,True,False,False,True,18,667,False,2021-11-12
92,573,09:30-11:30,bull,17615,92,False,False,False,True,22,574,False,2021-11-15
104,591,09:30-11:30,bear,17707,104,False,False,False,True,64,592,False,2021-11-15
83,674,09:30-11:30,bull,17678,83,False,False,False,True,26,679,False,2021-11-17
105,696,>11:30,bull,17763,105,True,False,False,True,11,698,False,2021-11-18
136,585,09:30-11:30,bear,17949,136,True,True,False,True,27,586,False,2021-11-19
89,553,≤09:30,bull,17787,89,False,False,False,True,50,554,False,2021-11-22
106,542,≤09:30,bear,17768,106,True,False,False,True,14,543,False,2021-11-23
82,576,09:30-11:30,bull,17662,82,False,False,False,True,21,577,False,2021-11-23
90,642,09:30-11:30,bear,17744,90,False,False,False,False,,,False,2021-11-23
66,690,>11:30,bull,17654,66,False,False,False,False,,,False,2021-11-23
82,791,>11:30,bear,17720,82,False,False,False,True,8,792,False,2021-11-23
105,540,≤09:30,bull,17593,105,True,False,False,True,15,541,False,2021-11-24
100,655,09:30-11:30,bear,17698,100,True,False,False,True,14,658,False,2021-11-24
86,789,>11:30,bull,17598,86,False,False,False,True,13,791,False,2021-11-24
115,556,≤09:30,bear,17715,115,True,False,False,True,9,557,False,2021-11-25
87,633,09:30-11:30,bull,17600,87,False,False,False,True,54,634,False,2021-11-25
122,525,≤09:30,bull,17450,122,True,False,False,True,32,526,False,2021-11-26
265,558,≤09:30,bear,17572,265,True,True,True,True,16,559,False,2021-11-26
97,543,≤09:30,bull,17221,97,False,False,False,True,22,544,False,2021-11-29
134,561,≤09:30,bear,17318,134,True,False,False,True,19,562,False,2021-11-29
232,576,09:30-11:30,bull,17184,232,True,True,True,True,15,577,False,2021-11-29
125,774,>11:30,bear,17416,125,True,False,False,True,14,775,False,2021-11-29
133,545,≤09:30,bull,17404,133,True,False,False,True,17,547,False,2021-11-30
225,630,09:30-11:30,bear,17537,225,True,True,True,True,16,632,False,2021-11-30
284,553,≤09:30,bull,17333,284,True,True,True,True,15,554,False,2021-12-01
200,564,≤09:30,bull,17509,200,True,True,False,True,13,565,False,2021-12-02
98,619,09:30-11:30,bear,17709,98,False,False,False,True,69,620,False,2021-12-02
96,730,>11:30,bull,17611,96,False,False,False,True,25,731,False,2021-12-02
104,572,09:30-11:30,bear,17725,104,False,False,False,True,27,573,False,2021-12-03
124,615,09:30-11:30,bull,17621,124,True,False,False,True,32,616,False,2021-12-03
97,544,≤09:30,bear,17624,97,False,False,False,True,0,545,False,2021-12-06
209,565,≤09:30,bull,17527,209,True,True,True,True,21,566,False,2021-12-06
111,570,09:30-11:30,bear,17697,111,False,False,False,True,16,571,False,2021-12-07
213,729,>11:30,bull,17586,213,True,True,True,True,16,732,False,2021-12-07
148,697,>11:30,bear,17988,148,True,False,False,True,17,698,False,2021-12-08
134,714,>11:30,bear,17946,134,True,False,False,True,9,716,False,2021-12-09
100,814,>11:30,bull,17812,100,False,False,False,True,10,815,False,2021-12-09
109,575,09:30-11:30,bull,17765,109,False,False,False,True,22,576,False,2021-12-10
201,609,09:30-11:30,bear,17944,201,True,True,True,True,14,611,False,2021-12-13
146,555,≤09:30,bear,17711,146,True,False,False,True,17,556,False,2021-12-14
130,585,09:30-11:30,bull,17536,130,True,False,False,True,18,586,False,2021-12-15
106,574,09:30-11:30,bear,17777,106,False,False,False,True,22,575,False,2021-12-16
138,657,09:30-11:30,bull,17671,138,True,False,False,True,19,659,False,2021-12-16
88,621,09:30-11:30,bull,17710,88,False,False,False,True,19,622,False,2021-12-17
95,725,>11:30,bear,17798,95,False,False,False,False,,,False,2021-12-17
85,810,>11:30,bull,17703,85,False,False,False,True,12,811,False,2021-12-17
95,555,≤09:30,bull,17653,95,False,False,False,True,27,556,False,2021-12-20
184,600,09:30-11:30,bear,17748,184,True,True,False,True,34,601,False,2021-12-20
82,769,>11:30,bull,17564,82,False,False,False,True,0,770,False,2021-12-20
205,573,09:30-11:30,bull,17624,205,True,True,True,True,8,574,False,2021-12-21
77,567,≤09:30,bull,17906,77,False,False,False,False,,,False,2021-12-23
80,574,09:30-11:30,bear,17983,80,False,False,False,True,11,575,False,2021-12-23
89,769,>11:30,bear,18035,89,False,False,False,True,20,773,False,2021-12-24
132,567,≤09:30,bull,17967,132,True,False,False,True,13,568,False,2021-12-27
104,721,>11:30,bull,18105,104,True,False,False,True,8,731,False,2021-12-28
101,750,>11:30,bull,18188,101,True,False,False,True,8,752,False,2021-12-29
88,655,09:30-11:30,bear,18265,88,False,False,False,True,20,656,False,2021-12-30
108,541,≤09:30,bull,18281,108,True,False,False,True,30,542,False,2022-01-03
186,578,09:30-11:30,bear,18389,186,True,True,True,False,,,True,2022-01-03
80,779,>11:30,bull,18203,80,False,False,False,True,12,780,False,2022-01-03
138,547,≤09:30,bull,18359,138,True,True,False,True,22,548,False,2022-01-04
84,599,09:30-11:30,bear,18497,84,False,False,False,True,30,600,False,2022-01-04
109,699,>11:30,bull,18413,109,True,False,False,True,25,701,False,2022-01-04
92,538,≤09:30,bull,18454,92,False,False,False,True,30,539,False,2022-01-05
108,671,09:30-11:30,bear,18546,108,True,False,False,True,13,672,False,2022-01-05
70,545,≤09:30,bear,18374,70,False,False,False,True,0,546,False,2022-01-06
115,559,≤09:30,bull,18304,115,True,False,False,True,25,560,False,2022-01-06
181,606,09:30-11:30,bear,18419,181,True,True,True,True,16,607,False,2022-01-06
126,803,>11:30,bull,18238,126,True,False,False,True,9,804,False,2022-01-06
363,554,≤09:30,bear,18478,363,True,True,True,True,18,555,False,2022-01-07
112,610,09:30-11:30,bull,18115,112,True,False,False,True,40,611,False,2022-01-07
91,630,09:30-11:30,bear,18227,91,False,False,False,True,35,631,False,2022-01-07
101,653,09:30-11:30,bull,18136,101,True,False,False,True,16,654,False,2022-01-07
97,730,>11:30,bear,18237,97,False,False,False,True,26,731,False,2022-01-07
242,558,≤09:30,bull,18022,242,True,True,True,True,21,559,False,2022-01-10
152,546,≤09:30,bear,18254,152,True,False,False,True,29,547,False,2022-01-11
193,613,09:30-11:30,bull,18102,193,True,True,False,True,17,614,False,2022-01-11
122,746,>11:30,bear,18295,122,True,False,False,True,9,748,False,2022-01-11
111,810,>11:30,bull,18173,111,False,False,False,True,13,813,False,2022-01-11
140,582,09:30-11:30,bear,18411,140,True,False,False,True,16,583,False,2022-01-12
108,805,>11:30,bull,18271,108,False,False,False,True,11,806,False,2022-01-12
117,582,09:30-11:30,bull,18368,117,False,False,False,True,11,583,False,2022-01-13
121,598,09:30-11:30,bear,18485,121,True,False,False,True,17,599,False,2022-01-13
220,539,≤09:30,bear,18560,220,True,True,True,True,25,540,False,2022-01-14
