date,side,ordinal,day_side_total,group,entry_min,entry,anchor,depth_frac,risk_pts,ema20,mfe_pts,mfe_L,mae_close_pts,mae_close_L,reach_L3,reach_L4,reach_L5,mae_before_L3,vwap_flip_before,dci_side,dci_regime
2025-09-17,short,1,1,A_1st_single,590,25492.0,25596.0,0.354,83,227.2,51.0,0.224,57.0,0.251,0,0,0,,1,-0.176,mid
2025-09-18,short,1,1,A_1st_single,569,25550.0,25647.0,0.283,76,220.3,60.0,0.272,197.0,0.894,1,0,0,37.0,1,0.344,weak
2025-09-18,long,1,1,A_1st_single,639,25579.0,25490.0,0.356,70,220.3,168.0,0.763,7.0,0.032,1,1,0,7.0,1,0.332,strong
2025-09-19,short,1,1,A_1st_single,556,25762.0,25853.0,0.44,74,223.8,126.0,0.563,12.0,0.054,1,0,0,3.0,1,-0.09,mid
2025-09-19,long,1,1,A_1st_single,623,25749.0,25636.0,0.333,88,223.8,19.0,0.085,83.0,0.371,0,0,0,,1,-0.093,mid
2025-09-22,short,1,1,A_1st_single,560,25708.0,25800.0,0.298,72,223.2,0.0,0.0,233.0,1.044,0,0,0,,1,0.225,weak
2025-09-22,long,1,1,A_1st_single,605,25799.0,25689.0,0.352,87,223.2,142.0,0.636,27.0,0.121,1,1,0,27.0,1,0.265,strong
2025-09-23,long,1,1,A_1st_single,603,26164.0,26023.0,0.49,119,225.9,164.0,0.726,15.0,0.066,1,1,1,2.0,1,-0.129,weak
2025-09-23,short,1,1,A_1st_single,741,26200.0,26328.0,0.232,102,225.9,29.0,0.128,73.0,0.323,0,0,0,,1,-0.174,mid
2025-09-24,short,1,2,B_1st_multi,548,26300.0,26393.0,0.569,78,233.4,228.0,0.977,12.0,0.051,1,1,1,12.0,1,0.028,mid
2025-09-24,short,2,2,C_2nd+,738,26129.0,26260.0,0.198,103,233.4,6.0,0.026,119.0,0.51,0,0,0,,1,0.028,mid
2025-09-24,long,1,1,A_1st_single,823,26234.0,26123.0,0.259,87,233.4,7.0,0.03,4.0,0.017,0,0,0,,1,0.06,mid
2025-09-25,long,1,1,A_1st_single,571,26224.0,26114.0,0.458,92,241.8,59.0,0.244,137.0,0.567,0,0,0,,1,-0.105,weak
2025-09-25,short,1,1,A_1st_single,633,26190.0,26283.0,0.599,74,241.8,103.0,0.426,9.0,0.037,1,0,0,9.0,1,-0.085,mid
2025-09-26,short,1,2,B_1st_multi,596,25592.0,25715.0,0.517,107,237.4,92.0,0.387,102.0,0.43,1,0,0,0.0,1,-0.584,strong
2025-09-26,long,1,2,B_1st_multi,631,25649.0,25500.0,0.39,119,237.4,45.0,0.19,101.0,0.425,1,0,0,12.0,1,-0.554,weak
2025-09-26,short,2,2,C_2nd+,701,25600.0,25694.0,0.373,74,237.4,52.0,0.219,81.0,0.341,0,0,0,,1,-0.584,strong
2025-09-26,long,2,2,C_2nd+,807,25664.0,25548.0,0.246,90,237.4,17.0,0.072,39.0,0.164,0,0,0,,1,-0.554,weak
2025-09-30,long,1,1,A_1st_single,541,25907.0,25797.0,0.431,89,261.6,139.0,0.531,46.0,0.176,1,0,0,46.0,0,0.238,strong
2025-09-30,short,1,1,A_1st_single,603,25924.0,26046.0,0.515,99,261.6,49.0,0.187,73.0,0.279,0,0,0,,1,0.29,weak
2025-10-01,short,1,1,A_1st_single,612,26249.0,26375.0,0.278,100,260.4,249.0,0.956,14.0,0.054,1,1,1,14.0,1,-0.038,mid
2025-10-01,long,1,1,A_1st_single,684,26085.0,26000.0,0.626,72,260.4,45.0,0.173,52.0,0.2,0,0,0,,1,-0.003,mid
2025-10-02,short,1,1,A_1st_single,557,26427.0,26527.0,0.586,83,271.3,25.0,0.092,93.0,0.343,0,0,0,,1,-0.177,mid
2025-10-02,long,1,1,A_1st_single,689,26435.0,26381.0,0.845,48,271.3,60.0,0.221,28.0,0.103,0,0,0,,1,-0.18,weak
2025-10-03,long,1,1,A_1st_single,564,26477.0,26388.0,0.76,74,259.4,287.0,1.107,22.0,0.085,1,1,1,22.0,1,0.039,mid
2025-10-07,long,1,1,A_1st_single,552,27140.0,26995.0,0.417,116,270.5,216.0,0.799,27.0,0.1,1,1,1,27.0,1,0.271,strong
2025-10-08,short,1,1,A_1st_single,568,26964.0,27077.0,0.606,93,279.1,39.0,0.14,163.0,0.584,0,0,0,,1,0.117,weak
2025-10-08,long,1,1,A_1st_single,600,27026.0,26912.0,0.238,86,279.1,101.0,0.362,82.0,0.294,1,0,0,82.0,1,0.16,mid
2025-10-09,short,1,2,B_1st_multi,563,27330.0,27455.0,0.604,102,273.0,57.0,0.209,98.0,0.359,0,0,0,,1,-0.208,strong
2025-10-09,long,1,1,A_1st_single,595,27409.0,27280.0,0.265,104,273.0,19.0,0.07,136.0,0.498,0,0,0,,1,-0.229,weak
2025-10-09,short,2,2,C_2nd+,721,27325.0,27428.0,0.398,81,273.0,52.0,0.19,30.0,0.11,0,0,0,,1,-0.208,strong
2025-10-13,short,1,1,A_1st_single,539,26610.0,26724.0,0.35,92,264.3,72.0,0.272,335.0,1.267,0,0,0,,1,0.032,mid
2025-10-13,long,1,1,A_1st_single,548,26689.0,26538.0,0.685,130,264.3,256.0,0.969,28.0,0.106,1,1,1,28.0,1,0.14,mid
2025-10-14,long,1,1,A_1st_single,546,27414.0,27260.0,0.413,124,292.0,36.0,0.123,698.0,2.39,0,0,0,,1,-0.457,weak
2025-10-14,short,1,1,A_1st_single,562,27334.0,27450.0,0.31,90,292.0,618.0,2.116,88.0,0.301,1,1,1,88.0,1,-0.481,strong
2025-10-15,short,1,1,A_1st_single,556,26923.0,27003.0,0.879,71,334.1,26.0,0.078,377.0,1.128,0,0,0,,1,0.193,weak
2025-10-15,long,1,1,A_1st_single,578,26972.0,26821.0,0.199,117,334.1,328.0,0.982,4.0,0.012,1,1,1,4.0,1,0.191,mid
2025-10-16,long,1,2,B_1st_multi,582,27655.0,27459.0,0.243,155,347.9,222.0,0.638,205.0,0.589,1,1,0,16.0,1,0.424,strong
2025-10-16,long,2,2,C_2nd+,664,27626.0,27450.0,0.15,136,347.9,251.0,0.721,81.0,0.233,1,1,1,81.0,1,0.424,strong
2025-10-17,long,1,1,A_1st_single,530,27411.0,27244.0,0.481,136,355.4,134.0,0.377,90.0,0.253,1,0,0,15.0,0,-0.19,weak
2025-10-17,short,1,1,A_1st_single,805,27377.0,27545.0,0.226,132,355.4,56.0,0.158,27.0,0.076,0,0,0,,1,-0.194,mid
2025-10-20,long,1,1,A_1st_single,549,27523.0,27432.0,0.712,75,350.2,301.0,0.859,56.0,0.16,1,1,0,56.0,0,0.131,mid
2025-10-21,short,1,1,A_1st_single,716,27865.0,28036.0,0.358,135,354.2,67.0,0.189,42.0,0.119,0,0,0,,1,-0.014,mid
2025-10-22,short,1,1,A_1st_single,701,27550.0,27715.0,0.24,128,343.2,0.0,0.0,247.0,0.72,0,0,0,,1,0.329,weak
2025-10-22,long,1,1,A_1st_single,729,27718.0,27526.0,0.229,151,343.2,79.0,0.23,14.0,0.041,1,0,0,0.0,1,0.353,strong
2025-10-23,long,1,1,A_1st_single,556,27484.0,27313.0,0.209,136,336.3,145.0,0.431,20.0,0.059,1,0,0,20.0,1,0.298,strong
2025-10-27,short,1,1,A_1st_single,555,28111.0,28291.0,0.397,144,334.4,15.0,0.045,145.0,0.434,0,0,0,,1,-0.076,mid
2025-10-27,long,1,1,A_1st_single,700,28246.0,28079.0,0.126,128,334.4,2.0,0.006,76.0,0.227,0,0,0,,1,-0.104,weak
2025-10-28,short,1,1,A_1st_single,547,28086.0,28250.0,0.181,130,322.7,102.0,0.316,74.0,0.229,1,0,0,74.0,0,-0.289,strong
2025-10-29,long,1,1,A_1st_single,622,28388.0,28203.0,0.171,144,317.3,58.0,0.183,8.0,0.025,1,0,0,8.0,1,0.056,mid
2025-10-30,long,1,3,B_1st_multi,559,28454.0,28388.0,0.843,58,310.2,21.0,0.068,273.0,0.88,0,0,0,,1,-0.146,weak
2025-10-30,long,2,3,C_2nd+,615,28470.0,28292.0,0.221,141,310.2,5.0,0.016,289.0,0.932,0,0,0,,1,-0.146,weak
2025-10-30,long,3,3,C_2nd+,793,28387.0,28181.0,0.376,167,310.2,32.0,0.103,34.0,0.11,1,0,0,34.0,1,-0.146,weak
2025-10-31,long,1,2,B_1st_multi,582,28570.0,28424.0,0.21,113,316.0,0.0,0.0,192.0,0.608,0,0,0,,1,-0.156,weak
2025-10-31,short,1,1,A_1st_single,687,28389.0,28588.0,0.287,158,316.0,4.0,0.013,156.0,0.494,0,0,0,,1,-0.123,mid
2025-10-31,long,2,2,C_2nd+,790,28532.0,28378.0,0.14,118,316.0,8.0,0.025,113.0,0.358,0,0,0,,1,-0.156,weak
2025-11-03,short,1,1,A_1st_single,605,28418.0,28583.0,0.441,129,305.9,189.0,0.618,40.0,0.131,1,1,0,40.0,1,-0.005,mid
2025-11-04,long,1,1,A_1st_single,576,28514.0,28382.0,0.914,114,310.5,6.0,0.019,401.0,1.291,0,0,0,,1,-0.248,weak
2025-11-04,short,1,1,A_1st_single,600,28429.0,28594.0,0.337,130,310.5,316.0,1.018,0.0,0.0,1,1,1,0.0,1,-0.309,strong
2025-11-05,short,1,1,A_1st_single,536,27658.0,27828.0,0.536,139,326.7,243.0,0.744,192.0,0.588,1,1,1,25.0,0,0.237,weak
2025-11-05,long,1,1,A_1st_single,642,27593.0,27415.0,0.394,144,326.7,257.0,0.787,13.0,0.04,1,1,1,13.0,1,0.347,strong
2025-11-06,long,1,1,A_1st_single,646,28104.0,27903.0,0.298,160,337.0,37.0,0.11,93.0,0.276,0,0,0,,1,0.05,mid
2025-11-07,short,1,1,A_1st_single,580,27729.0,27838.0,0.676,94,327.6,133.0,0.406,91.0,0.278,1,0,0,47.0,1,-0.458,strong
2025-11-07,long,1,1,A_1st_single,661,27784.0,27596.0,0.246,150,327.6,36.0,0.11,119.0,0.363,0,0,0,,1,-0.481,weak
2025-11-10,short,1,1,A_1st_single,569,27785.0,27902.0,0.611,95,319.5,55.0,0.172,254.0,0.795,0,0,0,,1,0.15,weak
2025-11-10,long,1,1,A_1st_single,660,27882.0,27718.0,0.567,132,319.5,157.0,0.491,15.0,0.047,1,1,0,15.0,1,0.222,strong
2025-11-11,short,1,1,A_1st_single,594,28018.0,28180.0,0.409,128,319.6,256.0,0.801,51.0,0.16,1,1,1,34.0,1,-0.212,strong
2025-11-12,long,1,1,A_1st_single,622,28026.0,27858.0,0.269,128,329.0,52.0,0.158,62.0,0.188,0,0,0,,1,0.128,mid
2025-11-13,short,1,2,B_1st_multi,548,27935.0,28044.0,0.733,88,318.6,133.0,0.417,88.0,0.276,1,0,0,25.0,1,-0.138,mid
2025-11-13,long,1,1,A_1st_single,592,27946.0,27802.0,0.354,114,318.6,77.0,0.242,83.0,0.261,0,0,0,,1,-0.179,weak
2025-11-13,short,2,2,C_2nd+,728,27913.0,28023.0,0.442,88,318.6,8.0,0.025,106.0,0.333,0,0,0,,1,-0.138,mid
2025-11-14,long,1,1,A_1st_single,640,27546.0,27380.0,0.252,130,311.3,50.0,0.161,180.0,0.578,0,0,0,,1,-0.308,weak
2025-11-14,short,1,1,A_1st_single,756,27453.0,27596.0,0.2,110,311.3,87.0,0.279,1.0,0.003,1,0,0,1.0,1,-0.328,strong
2025-11-17,long,1,2,B_1st_multi,576,27632.0,27528.0,0.676,89,303.6,11.0,0.036,167.0,0.55,0,0,0,,1,-0.519,weak
2025-11-17,short,1,2,B_1st_multi,592,27573.0,27690.0,0.63,96,303.6,108.0,0.356,70.0,0.231,1,0,0,70.0,1,-0.503,strong
2025-11-17,long,2,2,C_2nd+,668,27630.0,27487.0,0.172,110,303.6,5.0,0.016,165.0,0.544,0,0,0,,1,-0.519,weak
2025-11-17,short,2,2,C_2nd+,767,27527.0,27643.0,0.318,90,303.6,62.0,0.204,20.0,0.066,0,0,0,,1,-0.503,strong
2025-11-18,short,1,1,A_1st_single,623,27122.0,27298.0,0.306,142,296.1,350.0,1.182,8.0,0.027,1,1,1,8.0,1,-0.58,strong
2025-11-19,short,1,2,B_1st_multi,546,26815.0,26907.0,0.911,82,318.0,256.0,0.805,104.0,0.327,1,1,0,104.0,1,-0.281,strong
2025-11-19,long,1,1,A_1st_single,573,26879.0,26721.0,0.525,129,318.0,7.0,0.022,320.0,1.006,0,0,0,,1,-0.259,weak
2025-11-19,short,2,2,C_2nd+,608,26839.0,26919.0,0.658,64,318.0,280.0,0.881,25.0,0.079,1,1,0,25.0,1,-0.281,strong
2025-11-20,long,1,2,B_1st_multi,573,27444.0,27300.0,0.175,110,322.0,48.0,0.149,243.0,0.755,0,0,0,,1,0.319,strong
2025-11-20,short,1,1,A_1st_single,605,27334.0,27481.0,0.387,116,322.0,133.0,0.413,158.0,0.491,1,0,0,11.0,1,0.367,weak
2025-11-20,long,2,2,C_2nd+,666,27362.0,27201.0,0.137,125,322.0,130.0,0.404,10.0,0.031,1,0,0,10.0,1,0.319,strong
2025-11-21,short,1,1,A_1st_single,584,26661.0,26770.0,0.612,88,319.0,264.0,0.828,68.0,0.213,1,1,0,68.0,1,-0.409,strong
2025-11-21,long,1,1,A_1st_single,801,26570.0,26397.0,0.259,135,319.0,9.0,0.028,104.0,0.326,0,0,0,,1,-0.343,weak
2025-11-24,short,1,2,B_1st_multi,582,26573.0,26730.0,0.155,123,324.2,37.0,0.114,146.0,0.45,0,0,0,,1,0.065,mid
2025-11-24,long,1,1,A_1st_single,650,26674.0,26536.0,0.416,109,324.2,16.0,0.049,123.0,0.379,0,0,0,,1,0.006,mid
2025-11-24,short,2,2,C_2nd+,708,26594.0,26719.0,0.385,98,324.2,36.0,0.111,45.0,0.139,0,0,0,,1,0.065,mid
2025-11-25,short,1,1,A_1st_single,562,26983.0,27105.0,0.355,97,311.8,210.0,0.674,16.0,0.051,1,1,0,16.0,1,-0.007,mid
2025-11-25,long,1,1,A_1st_single,799,26936.0,26773.0,0.168,127,311.8,9.0,0.029,63.0,0.202,0,0,0,,1,-0.116,weak
2025-11-26,long,1,1,A_1st_single,550,27281.0,27133.0,0.224,117,313.7,103.0,0.328,36.0,0.115,1,0,0,11.0,1,0.408,strong
2025-11-27,long,1,1,A_1st_single,621,27633.0,27476.0,0.137,123,307.7,16.0,0.052,172.0,0.559,0,0,0,,1,0.377,strong
2025-11-27,short,1,1,A_1st_single,697,27523.0,27649.0,0.392,98,307.7,62.0,0.201,85.0,0.276,0,0,0,,1,0.331,weak
2025-11-28,long,1,1,A_1st_single,620,27730.0,27558.0,0.238,135,296.3,124.0,0.418,34.0,0.115,1,1,0,34.0,1,0.163,mid
2025-12-01,short,1,1,A_1st_single,578,27568.0,27674.0,0.496,87,296.3,167.0,0.564,73.0,0.246,1,0,0,73.0,1,-0.168,mid
2025-12-02,long,1,1,A_1st_single,558,27777.0,27627.0,0.198,117,294.1,5.0,0.017,249.0,0.847,0,0,0,,1,0.131,mid
2025-12-02,short,1,1,A_1st_single,606,27648.0,27789.0,0.267,111,294.1,120.0,0.408,26.0,0.088,1,0,0,26.0,1,0.109,weak
2025-12-03,short,1,1,A_1st_single,640,27771.0,27888.0,0.443,91,290.9,81.0,0.278,9.0,0.031,0,0,0,,1,-0.054,mid
2025-12-04,short,1,1,A_1st_single,617,27729.0,27880.0,0.164,116,282.1,59.0,0.209,89.0,0.316,1,0,0,55.0,1,-0.009,mid
2025-12-05,long,1,1,A_1st_single,552,27924.0,27763.0,0.351,130,275.2,95.0,0.345,158.0,0.574,1,0,0,158.0,1,0.317,strong
2025-12-05,short,1,1,A_1st_single,582,27791.0,27935.0,0.358,115,275.2,25.0,0.091,228.0,0.828,0,0,0,,1,0.212,weak
2025-12-08,long,1,1,A_1st_single,594,28173.0,28019.0,0.11,118,273.4,125.0,0.457,35.0,0.128,1,1,0,35.0,1,0.167,mid
2025-12-09,short,1,1,A_1st_single,648,28240.0,28360.0,0.228,92,273.9,36.0,0.131,47.0,0.172,0,0,0,,1,0.037,mid
2025-12-10,long,1,1,A_1st_single,704,28388.0,28252.0,0.115,105,262.7,46.0,0.175,36.0,0.137,0,0,0,,1,-0.081,mid
2025-12-11,short,1,1,A_1st_single,548,28464.0,28602.0,0.284,111,255.0,405.0,1.588,31.0,0.122,1,1,1,31.0,1,-0.343,strong
2025-12-12,short,1,1,A_1st_single,688,28216.0,28342.0,0.264,98,282.4,59.0,0.209,86.0,0.305,0,0,0,,1,0.112,weak
2025-12-12,long,1,1,A_1st_single,812,28278.0,28157.0,0.292,95,282.4,21.0,0.074,6.0,0.021,0,0,0,,1,0.106,mid
2025-12-15,long,1,1,A_1st_single,559,27883.0,27755.0,0.339,105,273.2,101.0,0.37,51.0,0.187,1,0,0,51.0,1,0.487,strong
2025-12-16,long,1,2,B_1st_multi,552,27668.0,27548.0,0.232,94,268.9,21.0,0.078,257.0,0.956,0,0,0,,1,-0.224,weak
2025-12-16,short,1,1,A_1st_single,587,27510.0,27683.0,0.419,142,268.9,99.0,0.368,179.0,0.666,1,1,0,2.0,1,-0.287,strong
2025-12-16,long,2,2,C_2nd+,730,27515.0,27411.0,0.352,82,268.9,174.0,0.647,20.0,0.074,1,1,0,20.0,1,-0.224,weak
2025-12-17,long,1,1,A_1st_single,668,27840.0,27695.0,0.186,112,269.8,18.0,0.067,249.0,0.923,0,0,0,,1,-0.016,mid
2025-12-17,short,1,1,A_1st_single,751,27722.0,27858.0,0.164,106,269.8,131.0,0.486,5.0,0.019,1,1,0,5.0,1,-0.015,mid
2025-12-18,long,1,3,B_1st_multi,580,27601.0,27464.0,0.224,110,269.5,78.0,0.289,144.0,0.534,1,0,0,0.0,1,-0.153,weak
2025-12-18,short,1,1,A_1st_single,614,27551.0,27679.0,0.321,103,269.5,94.0,0.349,124.0,0.46,1,0,0,124.0,1,-0.168,mid
2025-12-18,long,2,3,C_2nd+,652,27623.0,27535.0,0.478,69,269.5,11.0,0.041,166.0,0.616,0,0,0,,1,-0.153,weak
2025-12-18,long,3,3,C_2nd+,759,27575.0,27457.0,0.321,92,269.5,57.0,0.211,7.0,0.026,0,0,0,,1,-0.153,weak
2025-12-19,long,1,1,A_1st_single,620,27927.0,27795.0,0.235,103,265.0,56.0,0.211,111.0,0.419,0,0,0,,1,0.33,strong
2025-12-19,short,1,1,A_1st_single,754,27857.0,27983.0,0.243,101,265.0,19.0,0.072,60.0,0.226,0,0,0,,1,0.328,weak
2025-12-22,short,1,1,A_1st_single,589,28195.0,28304.0,0.336,86,257.7,23.0,0.089,173.0,0.671,0,0,0,,1,0.184,weak
2025-12-24,short,1,1,A_1st_single,615,28470.0,28577.0,0.433,84,237.1,70.0,0.295,11.0,0.046,1,0,0,11.0,1,-0.029,mid
2025-12-26,short,1,1,A_1st_single,557,28572.0,28681.0,0.2,85,231.4,36.0,0.156,142.0,0.614,0,0,0,,1,0.08,mid
2025-12-26,long,1,1,A_1st_single,660,28640.0,28536.0,0.217,81,231.4,74.0,0.32,12.0,0.052,1,0,0,8.0,1,0.103,mid
2025-12-29,long,1,1,A_1st_single,580,28835.0,28713.0,0.284,95,226.3,163.0,0.72,8.0,0.035,1,1,1,8.0,1,0.27,strong
2025-12-30,long,1,1,A_1st_single,595,28804.0,28705.0,0.469,78,231.9,138.0,0.595,57.0,0.246,1,1,0,57.0,1,0.074,mid
2025-12-31,long,1,1,A_1st_single,578,28896.0,28782.0,0.208,89,232.4,157.0,0.676,34.0,0.146,1,1,0,25.0,1,0.071,mid
2026-01-02,long,1,1,A_1st_single,547,29089.0,29026.0,0.767,53,236.1,411.0,1.741,29.0,0.123,1,1,1,29.0,0,0.35,strong
2026-01-05,long,1,2,B_1st_multi,553,29994.0,29850.0,0.723,128,258.7,493.0,1.905,21.0,0.081,1,1,1,21.0,1,-0.032,mid
2026-01-05,short,1,2,B_1st_multi,599,30178.0,30280.0,0.575,85,258.7,0.0,0.0,309.0,1.194,0,0,0,,1,-0.133,mid
2026-01-05,long,2,2,C_2nd+,617,30292.0,30137.0,0.366,125,258.7,195.0,0.754,38.0,0.147,1,1,1,1.0,1,-0.032,mid
2026-01-05,short,2,2,C_2nd+,732,30360.0,30487.0,0.552,100,258.7,106.0,0.41,35.0,0.135,1,0,0,35.0,1,-0.133,mid
2026-01-06,long,1,1,A_1st_single,574,30344.0,30183.0,0.294,125,294.8,328.0,1.113,81.0,0.275,1,1,1,81.0,1,0.181,mid
2026-01-07,short,1,2,B_1st_multi,568,30505.0,30642.0,0.674,115,313.3,48.0,0.153,171.0,0.546,0,0,0,,1,0.006,mid
2026-01-07,long,1,1,A_1st_single,665,30607.0,30448.0,0.116,122,313.3,69.0,0.22,119.0,0.38,1,0,0,22.0,1,-0.045,mid
2026-01-07,short,2,2,C_2nd+,760,30525.0,30676.0,0.405,120,313.3,22.0,0.07,29.0,0.093,0,0,0,,1,0.006,mid
2026-01-08,long,1,2,B_1st_multi,578,30435.0,30353.0,0.758,70,305.1,228.0,0.747,16.0,0.052,1,1,0,1.0,1,-0.115,weak
2026-01-08,long,2,2,C_2nd+,675,30561.0,30419.0,0.297,109,305.1,4.0,0.013,110.0,0.36,0,0,0,,1,-0.115,weak
2026-01-09,long,1,1,A_1st_single,585,30182.0,30005.0,0.27,140,305.6,396.0,1.296,3.0,0.01,1,1,1,3.0,1,0.203,strong
2026-01-09,short,1,1,A_1st_single,774,30431.0,30578.0,0.277,116,305.6,10.0,0.033,45.0,0.147,0,0,0,,1,0.178,weak
2026-01-12,short,1,1,A_1st_single,609,30636.0,30753.0,0.638,94,331.1,35.0,0.106,127.0,0.384,0,0,0,,1,0.11,weak
2026-01-12,long,1,1,A_1st_single,712,30693.0,30555.0,0.322,106,331.1,70.0,0.211,57.0,0.172,0,0,0,,1,0.057,mid
2026-01-13,long,1,1,A_1st_single,636,30784.0,30626.0,0.315,127,319.3,93.0,0.291,73.0,0.229,1,0,0,73.0,0,-0.209,weak
2026-01-14,long,1,1,A_1st_single,620,31116.0,30937.0,0.248,144,348.6,46.0,0.132,171.0,0.491,0,0,0,,1,0.26,strong
2026-01-14,short,1,1,A_1st_single,644,31001.0,31162.0,0.393,126,348.6,56.0,0.161,68.0,0.195,0,0,0,,1,0.328,weak
2026-01-15,short,1,1,A_1st_single,658,30800.0,30942.0,0.49,115,336.8,56.0,0.166,257.0,0.763,0,0,0,,1,0.043,mid
2026-01-15,long,1,1,A_1st_single,753,30892.0,30744.0,0.287,115,336.8,165.0,0.49,12.0,0.036,1,0,0,12.0,1,0.043,mid
2026-01-16,short,1,1,A_1st_single,552,31256.0,31424.0,0.475,133,334.5,99.0,0.296,280.0,0.837,1,0,0,6.0,1,0.124,weak
2026-01-16,long,1,1,A_1st_single,610,31308.0,31157.0,0.283,120,334.5,228.0,0.682,12.0,0.036,1,1,0,12.0,1,0.187,mid
2026-01-19,long,1,1,A_1st_single,567,31421.0,31208.0,0.44,173,338.8,353.0,1.042,81.0,0.239,1,1,1,0.0,1,0.209,strong
2026-01-19,short,1,1,A_1st_single,797,31664.0,31774.0,0.511,89,338.8,8.0,0.024,43.0,0.127,0,0,0,,1,0.189,weak
2026-01-20,long,1,1,A_1st_single,560,31520.0,31328.0,0.301,154,360.4,222.0,0.616,72.0,0.2,1,1,0,72.0,1,-0.003,mid
2026-01-21,long,1,1,A_1st_single,569,31683.0,31437.0,0.473,205,365.5,119.0,0.326,306.0,0.837,1,1,0,0.0,0,-0.452,weak
2026-01-22,long,1,1,A_1st_single,618,32042.0,31833.0,0.222,163,371.2,11.0,0.03,259.0,0.698,0,0,0,,1,-0.185,weak
2026-01-23,long,1,1,A_1st_single,641,32066.0,31873.0,0.361,157,361.9,100.0,0.276,30.0,0.083,1,0,0,30.0,1,-0.119,weak
2026-01-27,long,1,1,A_1st_single,590,32362.0,32206.0,0.3,124,335.3,170.0,0.507,26.0,0.078,1,0,0,26.0,1,-0.196,weak
2026-01-28,short,1,1,A_1st_single,583,32720.0,32838.0,0.421,93,334.4,40.0,0.12,218.0,0.652,0,0,0,,1,0.068,mid
2026-01-29,long,1,2,B_1st_multi,578,32821.0,32610.0,0.619,182,328.3,41.0,0.125,234.0,0.713,1,0,0,9.0,1,-0.305,weak
2026-01-29,short,1,2,B_1st_multi,590,32733.0,32862.0,0.784,109,328.3,146.0,0.445,93.0,0.283,1,0,0,55.0,1,-0.336,strong
2026-01-29,short,2,2,C_2nd+,644,32665.0,32826.0,0.282,130,328.3,78.0,0.238,151.0,0.46,1,0,0,19.0,1,-0.336,strong
2026-01-29,long,2,2,C_2nd+,671,32754.0,32587.0,0.215,130,328.3,62.0,0.189,63.0,0.192,0,0,0,,1,-0.305,weak
2026-01-30,short,1,3,B_1st_multi,554,32388.0,32526.0,0.381,110,337.7,296.0,0.877,49.0,0.145,1,1,1,49.0,1,-0.514,strong
2026-01-30,long,1,1,A_1st_single,617,32226.0,32111.0,0.614,95,337.7,186.0,0.551,134.0,0.397,1,0,0,134.0,1,-0.508,weak
2026-01-30,short,2,3,C_2nd+,627,32139.0,32295.0,0.31,126,337.7,47.0,0.139,273.0,0.808,0,0,0,,1,-0.514,strong
2026-01-30,short,3,3,C_2nd+,810,32250.0,32412.0,0.548,138,337.7,22.0,0.065,34.0,0.101,0,0,0,,1,-0.514,strong
2026-02-02,long,1,2,B_1st_multi,627,31619.0,31455.0,0.319,130,346.9,68.0,0.196,227.0,0.654,0,0,0,,1,-0.686,weak
2026-02-02,short,1,1,A_1st_single,664,31512.0,31687.0,0.336,139,346.9,120.0,0.346,167.0,0.481,1,0,0,20.0,1,-0.673,strong
2026-02-02,long,2,2,C_2nd+,750,31569.0,31392.0,0.36,142,346.9,110.0,0.317,8.0,0.023,1,0,0,8.0,1,-0.686,weak
2026-02-03,short,1,1,A_1st_single,549,32315.0,32446.0,0.453,104,368.3,311.0,0.844,97.0,0.263,1,1,0,97.0,1,-0.012,mid
2026-02-03,long,1,1,A_1st_single,669,32165.0,32004.0,0.246,124,368.3,135.0,0.367,93.0,0.253,1,0,0,93.0,1,-0.076,mid
2026-02-04,long,1,2,B_1st_multi,567,32246.0,32034.0,0.268,169,375.3,229.0,0.61,40.0,0.107,1,1,0,24.0,1,0.542,strong
2026-02-04,short,1,1,A_1st_single,640,32353.0,32475.0,0.633,97,375.3,27.0,0.072,113.0,0.301,0,0,0,,1,0.542,weak
2026-02-04,long,2,2,C_2nd+,699,32444.0,32258.0,0.198,143,375.3,19.0,0.051,78.0,0.208,0,0,0,,1,0.542,strong
2026-02-05,long,1,2,B_1st_multi,575,32145.0,31968.0,0.343,144,381.6,16.0,0.042,347.0,0.909,0,0,0,,1,-0.247,weak
2026-02-05,short,1,2,B_1st_multi,613,31978.0,32166.0,0.68,154,381.6,180.0,0.472,130.0,0.341,1,0,0,5.0,1,-0.272,strong
2026-02-05,long,2,2,C_2nd+,638,32051.0,31893.0,0.411,124,381.6,42.0,0.11,253.0,0.663,0,0,0,,1,-0.247,weak
2026-02-05,short,2,2,C_2nd+,665,31932.0,32108.0,0.316,140,381.6,134.0,0.351,37.0,0.097,1,0,0,16.0,1,-0.272,strong
2026-02-06,long,1,1,A_1st_single,582,31416.0,31220.0,0.466,160,380.3,467.0,1.228,20.0,0.053,1,1,1,20.0,1,0.132,mid
2026-02-06,short,1,1,A_1st_single,752,31723.0,31883.0,0.328,128,380.3,115.0,0.302,84.0,0.221,1,0,0,10.0,1,-0.021,mid
2026-02-09,short,1,1,A_1st_single,551,32587.0,32836.0,0.42,200,407.2,72.0,0.177,116.0,0.285,1,0,0,20.0,0,-0.111,mid
2026-02-10,long,1,1,A_1st_single,562,33064.0,32879.0,0.746,156,399.0,245.0,0.614,55.0,0.138,1,1,0,55.0,1,0.129,mid
