date,scenario,breakout_time,direction,key_price,entry_price,key_range,timestamp,spike_time,has_burst,max_burst_ticks,large_tick_count,mfe,mae,mfe_in_range,mae_in_range,outcome
2021-03-12,h062,10:57:00,long,16170.0,16174.0,12.0,2021-03-12 10:57:00,10:51:00,True,14,35,67.0,3.0,5.583333333333333,0.25,tp
2021-03-12,h062,12:04:00,short,16220.0,16218.0,10.0,2021-03-12 12:04:00,12:01:00,True,7,8,32.0,23.0,3.2,2.3,tp
2021-03-12,h062,12:17:00,short,16199.0,16195.0,15.0,2021-03-12 12:17:00,12:15:00,True,6,13,9.0,46.0,0.6,3.066666666666667,sl
2021-03-12,h062,12:52:00,long,16216.0,16219.0,15.0,2021-03-12 12:52:00,12:43:00,True,5,10,22.0,13.0,1.4666666666666666,0.8666666666666667,tp
2021-03-12,h062,13:07:00,short,16227.0,16224.0,12.0,2021-03-12 13:07:00,13:02:00,True,7,9,18.0,8.0,1.5,0.6666666666666666,tp
2021-03-15,h062,09:50:00,long,16177.0,16183.0,35.0,2021-03-15 09:50:00,09:41:00,True,46,72,56.0,17.0,1.6,0.4857142857142857,tp
2021-03-15,h062,10:39:00,short,16185.0,16184.0,20.0,2021-03-15 10:39:00,10:37:00,True,21,44,18.0,46.0,0.9,2.3,sl
2021-03-15,h062,12:04:00,short,16198.0,16193.0,19.0,2021-03-15 12:04:00,12:00:00,True,5,11,15.0,37.0,0.7894736842105263,1.9473684210526316,sl
2021-03-15,h062,12:35:00,short,16213.0,16209.0,12.0,2021-03-15 12:35:00,12:29:00,True,10,13,17.0,21.0,1.4166666666666667,1.75,sl
2021-03-15,h062,13:04:00,short,16220.0,16214.0,10.0,2021-03-15 13:04:00,13:02:00,True,10,25,22.0,8.0,2.2,0.8,tp
2021-03-15,h062,13:29:00,short,16210.0,16209.0,11.0,2021-03-15 13:29:00,13:25:00,True,7,10,17.0,3.0,1.5454545454545454,0.2727272727272727,tp
2021-03-16,h062,09:19:00,short,16273.0,16268.0,22.0,2021-03-16 09:19:00,09:15:00,True,20,50,55.0,80.0,2.5,3.6363636363636362,tp
2021-03-16,h062,09:50:00,long,16239.0,16248.0,25.0,2021-03-16 09:50:00,09:41:00,True,17,42,100.0,35.0,4.0,1.4,sl
2021-03-16,h062,11:01:00,short,16247.0,16244.0,8.0,2021-03-16 11:01:00,11:00:00,True,5,9,3.0,104.0,0.375,13.0,sl
2021-03-16,h062,11:15:00,short,16259.0,16257.0,11.0,2021-03-16 11:15:00,11:06:00,True,12,28,12.0,91.0,1.0909090909090908,8.272727272727273,sl
2021-03-16,h062,11:30:00,short,16270.0,16268.0,7.0,2021-03-16 11:30:00,11:26:00,False,0,4,23.0,80.0,3.2857142857142856,11.428571428571429,tp
2021-03-16,h062,11:40:00,long,16315.0,16324.0,32.0,2021-03-16 11:40:00,11:39:00,True,38,129,24.0,79.0,0.75,2.46875,sl
2021-03-16,h062,12:21:00,short,16305.0,16283.0,21.0,2021-03-16 12:21:00,12:19:00,True,146,232,21.0,30.0,1.0,1.4285714285714286,tp
2021-03-17,h062,09:32:00,short,16264.0,16263.0,20.0,2021-03-17 09:32:00,09:31:00,True,16,49,102.0,73.0,5.1,3.65,sl
2021-03-17,h062,11:38:00,short,16263.0,16254.0,10.0,2021-03-17 11:38:00,11:36:00,True,59,90,93.0,20.0,9.3,2.0,sl
2021-03-17,h062,11:50:00,long,16258.0,16259.0,10.0,2021-03-17 11:50:00,11:45:00,True,6,15,15.0,98.0,1.5,9.8,tp
2021-03-17,h062,12:18:00,short,16234.0,16227.0,19.0,2021-03-17 12:18:00,12:16:00,True,24,48,66.0,8.0,3.473684210526316,0.42105263157894735,tp
2021-03-17,h062,12:21:00,long,16212.0,16215.0,24.0,2021-03-17 12:21:00,12:20:00,True,24,74,20.0,54.0,0.8333333333333334,2.25,sl
2021-03-17,h062,12:58:00,short,16180.0,16176.0,13.0,2021-03-17 12:58:00,12:51:00,True,5,12,15.0,23.0,1.1538461538461537,1.7692307692307692,tp
2021-03-17,h062,13:01:00,long,16178.0,16193.0,17.0,2021-03-17 13:01:00,13:00:00,True,31,109,6.0,20.0,0.35294117647058826,1.1764705882352942,sl
2021-03-18,h062,09:12:00,short,16295.0,16292.0,20.0,2021-03-18 09:12:00,09:11:00,True,44,85,72.0,109.0,3.6,5.45,tp
2021-03-18,h062,09:37:00,long,16324.0,16350.0,46.0,2021-03-18 09:37:00,09:36:00,True,146,309,51.0,130.0,1.108695652173913,2.8260869565217392,tp
2021-03-18,h062,10:08:00,short,16376.0,16362.0,22.0,2021-03-18 10:08:00,09:45:00,True,64,78,142.0,-1.0,6.454545454545454,-0.045454545454545456,tp
2021-03-18,h062,10:56:00,long,16348.0,16352.0,19.0,2021-03-18 10:56:00,10:49:00,True,15,26,8.0,132.0,0.42105263157894735,6.947368421052632,sl
2021-03-18,h062,11:29:00,short,16301.0,16299.0,21.0,2021-03-18 11:29:00,11:26:00,True,17,35,79.0,23.0,3.761904761904762,1.0952380952380953,sl
2021-03-18,h062,12:15:00,short,16244.0,16238.0,15.0,2021-03-18 12:15:00,12:12:00,True,43,96,18.0,24.0,1.2,1.6,tp
2021-03-18,h062,13:29:00,short,16241.0,16240.0,21.0,2021-03-18 13:29:00,13:25:00,True,15,22,8.0,2.0,0.38095238095238093,0.09523809523809523,timeout
2021-03-19,h062,09:14:00,short,16038.0,16025.0,39.0,2021-03-19 09:14:00,09:11:00,True,35,99,72.0,63.0,1.8461538461538463,1.6153846153846154,sl
2021-03-19,h062,10:19:00,short,15970.0,15959.0,38.0,2021-03-19 10:19:00,10:07:00,True,67,92,6.0,109.0,0.15789473684210525,2.8684210526315788,sl
2021-03-19,h062,11:18:00,long,15971.0,15983.0,18.0,2021-03-19 11:18:00,11:14:00,True,13,28,85.0,15.0,4.722222222222222,0.8333333333333334,tp
2021-03-19,h062,11:41:00,long,16017.0,16018.0,21.0,2021-03-19 11:41:00,11:40:00,True,24,36,50.0,50.0,2.380952380952381,2.380952380952381,sl
2021-03-19,h062,12:26:00,long,16031.0,16036.0,12.0,2021-03-19 12:26:00,12:24:00,True,33,40,32.0,34.0,2.6666666666666665,2.8333333333333335,tp
2021-03-19,h062,12:29:00,long,16052.0,16059.0,16.0,2021-03-19 12:29:00,12:27:00,True,29,89,9.0,57.0,0.5625,3.5625,sl
2021-03-22,h062,09:13:00,short,15961.0,15952.0,28.0,2021-03-22 09:13:00,09:12:00,True,43,82,41.0,222.0,1.4642857142857142,7.928571428571429,tp
2021-03-22,h062,09:26:00,long,15948.0,15949.0,32.0,2021-03-22 09:26:00,09:15:00,True,18,55,225.0,2.0,7.03125,0.0625,tp
2021-03-22,h062,09:39:00,long,16040.0,16049.0,43.0,2021-03-22 09:39:00,09:36:00,True,41,104,125.0,9.0,2.9069767441860463,0.20930232558139536,tp
2021-03-22,h062,10:02:00,short,16078.0,16074.0,64.0,2021-03-22 10:02:00,09:45:00,True,35,51,18.0,100.0,0.28125,1.5625,sl
2021-03-22,h062,11:07:00,long,16089.0,16097.0,33.0,2021-03-22 11:07:00,11:00:00,True,17,39,77.0,17.0,2.3333333333333335,0.5151515151515151,tp
2021-03-22,h062,12:08:00,long,16100.0,16102.0,20.0,2021-03-22 12:08:00,12:05:00,True,6,13,72.0,3.0,3.6,0.15,tp
2021-03-22,h062,12:19:00,long,16127.0,16128.0,12.0,2021-03-22 12:19:00,12:18:00,True,13,29,46.0,1.0,3.8333333333333335,0.08333333333333333,tp
2021-03-22,h062,12:25:00,long,16150.0,16152.0,23.0,2021-03-22 12:25:00,12:20:00,True,6,22,22.0,23.0,0.9565217391304348,1.0,sl
2021-03-22,h062,13:08:00,long,16167.0,16170.0,13.0,2021-03-22 13:08:00,13:07:00,True,12,38,4.0,41.0,0.3076923076923077,3.1538461538461537,sl
2021-03-22,h062,13:29:00,short,16147.0,16136.0,11.0,2021-03-22 13:29:00,13:25:00,True,33,63,7.0,6.0,0.6363636363636364,0.5454545454545454,timeout
2021-03-23,h062,10:13:00,short,16181.0,16175.0,15.0,2021-03-23 10:13:00,10:06:00,True,8,26,72.0,13.0,4.8,0.8666666666666667,tp
2021-03-23,h062,12:15:00,short,16128.0,16124.0,14.0,2021-03-23 12:15:00,12:14:00,True,26,41,21.0,22.0,1.5,1.5714285714285714,sl
2021-03-23,h062,13:10:00,long,16121.0,16122.0,18.0,2021-03-23 13:10:00,13:00:00,True,13,26,5.0,15.0,0.2777777777777778,0.8333333333333334,timeout
2021-03-23,h062,13:27:00,short,16113.0,16110.0,14.0,2021-03-23 13:27:00,13:25:00,True,6,13,2.0,16.0,0.14285714285714285,1.1428571428571428,sl
2021-03-24,h062,10:08:00,long,15977.0,15978.0,23.0,2021-03-24 10:08:00,10:04:00,True,14,31,44.0,39.0,1.9130434782608696,1.6956521739130435,tp
2021-03-24,h062,11:06:00,short,15962.0,15959.0,15.0,2021-03-24 11:06:00,11:03:00,True,101,135,20.0,54.0,1.3333333333333333,3.6,tp
2021-03-24,h062,12:11:00,long,16005.0,16006.0,9.0,2021-03-24 12:11:00,12:10:00,True,7,15,7.0,67.0,0.7777777777777778,7.444444444444445,sl
2021-03-24,h062,12:53:00,long,15952.0,15954.0,13.0,2021-03-24 12:53:00,12:51:00,True,8,20,39.0,10.0,3.0,0.7692307692307693,tp
2021-03-24,h062,13:19:00,short,15957.0,15955.0,24.0,2021-03-24 13:19:00,13:06:00,True,5,11,2.0,38.0,0.08333333333333333,1.5833333333333333,sl
2021-03-25,h062,09:43:00,long,15909.0,15915.0,39.0,2021-03-25 09:43:00,09:36:00,True,33,84,175.0,14.0,4.487179487179487,0.358974358974359,tp
2021-03-25,h062,10:06:00,long,15984.0,15989.0,35.0,2021-03-25 10:06:00,10:05:00,True,45,115,101.0,18.0,2.8857142857142857,0.5142857142857142,tp
2021-03-25,h062,10:25:00,short,16020.0,16017.0,60.0,2021-03-25 10:25:00,10:15:00,True,18,42,46.0,73.0,0.7666666666666667,1.2166666666666666,sl
2021-03-25,h062,11:00:00,short,16072.0,16071.0,18.0,2021-03-25 11:00:00,10:58:00,True,31,65,100.0,3.0,5.555555555555555,0.16666666666666666,tp
2021-03-25,h062,11:52:00,long,16011.0,16012.0,19.0,2021-03-25 11:52:00,11:51:00,True,10,23,25.0,41.0,1.3157894736842106,2.1578947368421053,tp
2021-03-25,h062,12:22:00,short,15977.0,15976.0,20.0,2021-03-25 12:22:00,12:16:00,True,16,27,5.0,61.0,0.25,3.05,sl
2021-03-25,h062,13:01:00,long,15992.0,16005.0,14.0,2021-03-25 13:01:00,13:00:00,True,18,44,32.0,14.0,2.2857142857142856,1.0,sl
2021-03-26,h062,09:12:00,short,16108.0,16094.0,21.0,2021-03-26 09:12:00,09:11:00,True,29,84,13.0,199.0,0.6190476190476191,9.476190476190476,sl
2021-03-26,h062,09:30:00,long,16140.0,16141.0,32.0,2021-03-26 09:30:00,09:18:00,True,110,164,152.0,4.0,4.75,0.125,tp
2021-03-26,h062,09:48:00,short,16171.0,16162.0,29.0,2021-03-26 09:48:00,09:45:00,True,20,61,10.0,131.0,0.3448275862068966,4.517241379310345,sl
2021-03-26,h062,12:20:00,long,16272.0,16284.0,11.0,2021-03-26 12:20:00,12:17:00,True,55,93,9.0,17.0,0.8181818181818182,1.5454545454545454,sl
2021-03-26,h062,13:01:00,long,16282.0,16285.0,7.0,2021-03-26 13:01:00,12:59:00,False,4,8,8.0,18.0,1.1428571428571428,2.5714285714285716,sl
2021-03-26,h062,13:13:00,short,16284.0,16283.0,9.0,2021-03-26 13:13:00,13:10:00,True,6,10,16.0,6.0,1.7777777777777777,0.6666666666666666,tp
2021-03-29,h062,09:39:00,short,16373.0,16365.0,39.0,2021-03-29 09:39:00,09:25:00,True,7,18,8.0,120.0,0.20512820512820512,3.076923076923077,sl
2021-03-29,h062,09:48:00,long,16420.0,16425.0,20.0,2021-03-29 09:48:00,09:47:00,True,90,128,60.0,24.0,3.0,1.2,tp
2021-03-29,h062,11:19:00,long,16458.0,16459.0,23.0,2021-03-29 11:19:00,11:14:00,True,5,10,26.0,58.0,1.1304347826086956,2.5217391304347827,tp
2021-03-29,h062,12:16:00,long,16476.0,16477.0,10.0,2021-03-29 12:16:00,12:09:00,True,13,15,0.0,76.0,0.0,7.6,sl
2021-03-29,h062,12:33:00,long,16455.0,16456.0,10.0,2021-03-29 12:33:00,12:30:00,False,3,10,7.0,55.0,0.7,5.5,sl
2021-03-29,h062,13:09:00,short,16432.0,16427.0,18.0,2021-03-29 13:09:00,13:00:00,True,23,44,26.0,2.0,1.4444444444444444,0.1111111111111111,tp
2021-03-29,h062,13:12:00,short,16407.0,16404.0,15.0,2021-03-29 13:12:00,13:11:00,True,9,25,3.0,17.0,0.2,1.1333333333333333,sl
2021-03-30,h062,10:18:00,long,16506.0,16509.0,26.0,2021-03-30 10:18:00,10:13:00,True,14,26,22.0,91.0,0.8461538461538461,3.5,sl
2021-03-30,h062,10:45:00,short,16517.0,16514.0,12.0,2021-03-30 10:45:00,10:37:00,True,12,25,96.0,11.0,8.0,0.9166666666666666,tp
2021-03-30,h062,10:53:00,short,16471.0,16462.0,28.0,2021-03-30 10:53:00,10:49:00,True,55,83,44.0,63.0,1.5714285714285714,2.25,tp
2021-03-30,h062,11:28:00,long,16463.0,16464.0,45.0,2021-03-30 11:28:00,10:54:00,True,7,11,61.0,4.0,1.3555555555555556,0.08888888888888889,tp
2021-03-30,h062,12:25:00,long,16493.0,16496.0,7.0,2021-03-30 12:25:00,12:23:00,True,10,20,29.0,10.0,4.142857142857143,1.4285714285714286,sl
2021-03-30,h062,12:39:00,long,16502.0,16503.0,7.0,2021-03-30 12:39:00,12:37:00,False,3,6,22.0,2.0,3.142857142857143,0.2857142857142857,tp
2021-03-31,h062,09:44:00,short,16532.0,16523.0,17.0,2021-03-31 09:44:00,09:41:00,True,20,54,120.0,15.0,7.0588235294117645,0.8823529411764706,tp
2021-03-31,h062,10:11:00,short,16483.0,16479.0,21.0,2021-03-31 10:11:00,10:03:00,True,13,28,76.0,10.0,3.619047619047619,0.47619047619047616,tp
2021-03-31,h062,11:20:00,long,16434.0,16444.0,31.0,2021-03-31 11:20:00,11:12:00,True,14,38,16.0,39.0,0.5161290322580645,1.2580645161290323,sl
2021-03-31,h062,12:44:00,long,16427.0,16433.0,15.0,2021-03-31 12:44:00,12:30:00,True,16,40,6.0,28.0,0.4,1.8666666666666667,sl
2021-03-31,h062,13:16:00,long,16425.0,16429.0,16.0,2021-03-31 13:16:00,13:00:00,True,13,19,5.0,21.0,0.3125,1.3125,sl
2021-03-31,h062,13:26:00,short,16420.0,16416.0,13.0,2021-03-31 13:26:00,13:25:00,True,9,20,8.0,14.0,0.6153846153846154,1.0769230769230769,sl
2021-04-01,h062,09:36:00,short,16510.0,16508.0,17.0,2021-04-01 09:36:00,09:31:00,True,17,31,56.0,79.0,3.2941176470588234,4.647058823529412,tp
2021-04-01,h062,10:05:00,short,16574.0,16573.0,13.0,2021-04-01 10:05:00,10:03:00,True,34,58,121.0,3.0,9.307692307692308,0.23076923076923078,tp
2021-04-01,h062,10:41:00,long,16494.0,16495.0,16.0,2021-04-01 10:41:00,10:37:00,False,4,11,63.0,43.0,3.9375,2.6875,sl
2021-04-01,h062,11:50:00,long,16522.0,16524.0,16.0,2021-04-01 11:50:00,11:39:00,True,29,42,34.0,11.0,2.125,0.6875,tp
2021-04-01,h062,12:31:00,long,16550.0,16554.0,15.0,2021-04-01 12:31:00,12:24:00,True,8,14,4.0,28.0,0.26666666666666666,1.8666666666666667,sl
2021-04-06,h062,09:41:00,long,16754.0,16762.0,49.0,2021-04-06 09:41:00,09:22:00,True,18,46,78.0,65.0,1.5918367346938775,1.3265306122448979,tp
2021-04-06,h062,09:46:00,short,16803.0,16797.0,31.0,2021-04-06 09:46:00,09:45:00,True,33,107,100.0,8.0,3.225806451612903,0.25806451612903225,tp
2021-04-06,h062,09:55:00,short,16738.0,16736.0,65.0,2021-04-06 09:55:00,09:48:00,True,25,52,39.0,30.0,0.6,0.46153846153846156,timeout
2021-04-06,h062,10:52:00,long,16731.0,16733.0,26.0,2021-04-06 10:52:00,10:51:00,True,17,29,32.0,36.0,1.2307692307692308,1.3846153846153846,sl
2021-04-06,h062,11:19:00,long,16740.0,16743.0,15.0,2021-04-06 11:19:00,11:16:00,True,9,19,22.0,46.0,1.4666666666666666,3.066666666666667,sl
2021-04-06,h062,11:54:00,short,16703.0,16698.0,19.0,2021-04-06 11:54:00,11:53:00,True,39,80,1.0,67.0,0.05263157894736842,3.526315789473684,sl
2021-04-06,h062,12:31:00,long,16749.0,16752.0,10.0,2021-04-06 12:31:00,12:24:00,True,7,14,13.0,27.0,1.3,2.7,tp
2021-04-06,h062,12:57:00,long,16744.0,16747.0,9.0,2021-04-06 12:57:00,12:53:00,True,8,14,5.0,22.0,0.5555555555555556,2.4444444444444446,sl
2021-04-06,h062,13:27:00,short,16742.0,16741.0,9.0,2021-04-06 13:27:00,13:24:00,True,7,11,16.0,2.0,1.7777777777777777,0.2222222222222222,tp
2021-04-07,h062,09:17:00,short,16758.0,16757.0,26.0,2021-04-07 09:17:00,09:15:00,True,28,50,84.0,31.0,3.230769230769231,1.1923076923076923,tp
2021-04-07,h062,09:52:00,short,16701.0,16697.0,25.0,2021-04-07 09:52:00,09:48:00,True,96,137,24.0,91.0,0.96,3.64,sl
2021-04-07,h062,11:02:00,short,16686.0,16684.0,17.0,2021-04-07 11:02:00,10:58:00,True,33,47,11.0,104.0,0.6470588235294118,6.117647058823529,sl
2021-04-07,h062,11:34:00,long,16734.0,16737.0,12.0,2021-04-07 11:34:00,11:30:00,True,17,29,51.0,0.0,4.25,0.0,tp
2021-04-07,h062,12:06:00,long,16759.0,16763.0,11.0,2021-04-07 12:06:00,12:05:00,True,31,45,25.0,17.0,2.272727272727273,1.5454545454545454,sl
2021-04-07,h062,12:41:00,long,16757.0,16760.0,7.0,2021-04-07 12:41:00,12:40:00,True,9,18,28.0,4.0,4.0,0.5714285714285714,tp
2021-04-07,h062,12:55:00,long,16770.0,16772.0,4.0,2021-04-07 12:55:00,12:54:00,True,16,32,16.0,10.0,4.0,2.5,sl
2021-04-07,h062,13:11:00,short,16772.0,16771.0,16.0,2021-04-07 13:11:00,13:02:00,False,4,10,8.0,13.0,0.5,0.8125,timeout
2021-04-08,h062,09:13:00,short,16696.0,16690.0,22.0,2021-04-08 09:13:00,09:12:00,True,31,66,3.0,240.0,0.13636363636363635,10.909090909090908,sl
2021-04-08,h062,10:39:00,short,16829.0,16828.0,18.0,2021-04-08 10:39:00,10:37:00,True,19,30,6.0,102.0,0.3333333333333333,5.666666666666667,sl
2021-04-08,h062,11:47:00,long,16882.0,16886.0,13.0,2021-04-08 11:47:00,11:45:00,True,12,31,44.0,15.0,3.3846153846153846,1.1538461538461537,tp
2021-04-08,h062,12:58:00,long,16889.0,16891.0,6.0,2021-04-08 12:58:00,12:57:00,True,24,52,39.0,0.0,6.5,0.0,tp
2021-04-09,h062,11:59:00,short,16883.0,16882.0,11.0,2021-04-09 11:59:00,11:56:00,False,4,8,50.0,6.0,4.545454545454546,0.5454545454545454,tp
2021-04-09,h062,13:01:00,long,16879.0,16880.0,14.0,2021-04-09 13:01:00,13:00:00,True,8,19,1.0,48.0,0.07142857142857142,3.4285714285714284,sl
2021-04-12,h062,10:24:00,short,16867.0,16863.0,26.0,2021-04-12 10:24:00,10:20:00,True,10,35,103.0,23.0,3.9615384615384617,0.8846153846153846,tp
2021-04-12,h062,10:38:00,long,16792.0,16801.0,32.0,2021-04-12 10:38:00,10:36:00,True,17,55,85.0,17.0,2.65625,0.53125,tp
2021-04-12,h062,11:47:00,long,16868.0,16869.0,8.0,2021-04-12 11:47:00,11:44:00,True,6,8,17.0,42.0,2.125,5.25,tp
2021-04-12,h062,12:42:00,short,16838.0,16837.0,14.0,2021-04-12 12:42:00,12:36:00,True,5,8,10.0,24.0,0.7142857142857143,1.7142857142857142,sl
2021-04-13,h062,09:27:00,long,16934.0,16940.0,31.0,2021-04-13 09:27:00,09:14:00,True,138,167,106.0,160.0,3.4193548387096775,5.161290322580645,tp
2021-04-13,h062,09:41:00,long,16973.0,16975.0,28.0,2021-04-13 09:41:00,09:40:00,True,49,111,71.0,195.0,2.5357142857142856,6.964285714285714,tp
2021-04-13,h062,12:02:00,short,16995.0,16994.0,8.0,2021-04-13 12:02:00,12:00:00,True,24,33,214.0,4.0,26.75,0.5,tp
2021-04-13,h062,12:12:00,long,16991.0,16993.0,18.0,2021-04-13 12:12:00,12:05:00,True,10,26,5.0,213.0,0.2777777777777778,11.833333333333334,sl
2021-04-13,h062,12:29:00,short,16970.0,16935.0,10.0,2021-04-13 12:29:00,12:26:00,True,156,201,155.0,9.0,15.5,0.9,tp
2021-04-13,h062,12:31:00,long,16942.0,16943.0,17.0,2021-04-13 12:31:00,12:30:00,True,18,57,1.0,163.0,0.058823529411764705,9.588235294117647,sl
2021-04-13,h062,12:45:00,short,16906.0,16905.0,30.0,2021-04-13 12:45:00,12:39:00,True,46,73,125.0,1.0,4.166666666666667,0.03333333333333333,tp
2021-04-13,h062,13:28:00,long,16809.0,16812.0,29.0,2021-04-13 13:28:00,13:18:00,True,11,32,9.0,23.0,0.3103448275862069,0.7931034482758621,timeout
2021-04-14,h062,10:28:00,short,16746.0,16744.0,10.0,2021-04-14 10:28:00,10:27:00,True,38,79,152.0,116.0,15.2,11.6,tp
2021-04-15,h062,09:14:00,long,16930.0,16933.0,21.0,2021-04-15 09:14:00,09:13:00,True,24,94,141.0,81.0,6.714285714285714,3.857142857142857,sl
2021-04-15,h062,11:01:00,long,16925.0,16927.0,28.0,2021-04-15 11:01:00,10:57:00,True,28,56,147.0,14.0,5.25,0.5,tp
2021-04-15,h062,11:21:00,long,16964.0,16966.0,31.0,2021-04-15 11:21:00,11:20:00,True,25,65,108.0,24.0,3.4838709677419355,0.7741935483870968,tp
2021-04-15,h062,12:49:00,long,16984.0,16991.0,10.0,2021-04-15 12:49:00,12:46:00,True,16,28,83.0,8.0,8.3,0.8,tp
2021-04-16,h062,09:46:00,long,17014.0,17018.0,24.0,2021-04-16 09:46:00,09:44:00,True,18,39,142.0,4.0,5.916666666666667,0.16666666666666666,tp
2021-04-16,h062,10:24:00,long,17088.0,17091.0,24.0,2021-04-16 10:24:00,10:18:00,True,25,67,69.0,64.0,2.875,2.6666666666666665,sl
2021-04-16,h062,11:05:00,short,17090.0,17086.0,8.0,2021-04-16 11:05:00,11:04:00,True,17,32,59.0,74.0,7.375,9.25,sl
2021-04-16,h062,11:53:00,short,17065.0,17062.0,12.0,2021-04-16 11:53:00,11:48:00,False,4,11,35.0,98.0,2.9166666666666665,8.166666666666666,tp
2021-04-16,h062,12:54:00,long,17115.0,17118.0,25.0,2021-04-16 12:54:00,12:33:00,True,32,57,42.0,14.0,1.68,0.56,tp
2021-04-19,h062,12:09:00,short,17247.0,17245.0,7.0,2021-04-19 12:09:00,12:08:00,False,3,6,9.0,51.0,1.2857142857142858,7.285714285714286,tp
2021-04-19,h062,12:21:00,short,17250.0,17243.0,7.0,2021-04-19 12:21:00,12:20:00,True,10,21,7.0,53.0,1.0,7.571428571428571,tp
2021-04-19,h062,12:39:00,long,17262.0,17265.0,7.0,2021-04-19 12:39:00,12:37:00,True,11,29,31.0,15.0,4.428571428571429,2.142857142857143,tp
2021-04-19,h062,13:16:00,short,17272.0,17267.0,14.0,2021-04-19 13:16:00,13:11:00,True,11,31,17.0,6.0,1.2142857142857142,0.42857142857142855,tp
2021-04-20,h062,10:00:00,short,17285.0,17278.0,14.0,2021-04-20 10:00:00,09:54:00,True,14,21,51.0,46.0,3.642857142857143,3.2857142857142856,tp
2021-04-20,h062,10:55:00,short,17282.0,17273.0,11.0,2021-04-20 10:55:00,10:54:00,True,14,36,26.0,51.0,2.3636363636363638,4.636363636363637,sl
2021-04-20,h062,11:15:00,long,17304.0,17308.0,17.0,2021-04-20 11:15:00,11:10:00,True,28,49,16.0,61.0,0.9411764705882353,3.588235294117647,sl
2021-04-20,h062,12:12:00,short,17278.0,17273.0,12.0,2021-04-20 12:12:00,12:10:00,True,15,34,26.0,51.0,2.1666666666666665,4.25,tp
2021-04-20,h062,12:47:00,long,17265.0,17267.0,18.0,2021-04-20 12:47:00,12:46:00,True,12,36,57.0,6.0,3.1666666666666665,0.3333333333333333,tp
2021-04-20,h062,13:26:00,long,17303.0,17308.0,12.0,2021-04-20 13:26:00,13:25:00,True,16,44,16.0,3.0,1.3333333333333333,0.25,tp
2021-04-21,h062,09:20:00,long,17223.0,17226.0,26.0,2021-04-21 09:20:00,09:18:00,True,35,98,44.0,76.0,1.6923076923076923,2.923076923076923,tp
2021-04-21,h062,09:55:00,short,17184.0,17177.0,36.0,2021-04-21 09:55:00,09:45:00,True,43,85,27.0,93.0,0.75,2.5833333333333335,sl
2021-04-21,h062,10:59:00,long,17224.0,17233.0,21.0,2021-04-21 10:59:00,10:53:00,True,40,88,37.0,18.0,1.7619047619047619,0.8571428571428571,tp
2021-04-21,h062,11:14:00,short,17245.0,17242.0,15.0,2021-04-21 11:14:00,11:09:00,True,8,25,27.0,28.0,1.8,1.8666666666666667,tp
2021-04-21,h062,12:09:00,long,17255.0,17265.0,7.0,2021-04-21 12:09:00,12:08:00,True,61,79,5.0,50.0,0.7142857142857143,7.142857142857143,sl
2021-04-21,h062,13:06:00,short,17232.0,17230.0,18.0,2021-04-21 13:06:00,13:00:00,True,9,20,5.0,4.0,0.2777777777777778,0.2222222222222222,timeout
2021-04-22,h062,10:53:00,long,17299.0,17305.0,12.0,2021-04-22 10:53:00,10:49:00,True,18,49,20.0,252.0,1.6666666666666667,21.0,sl
2021-04-22,h062,11:47:00,short,17271.0,17267.0,10.0,2021-04-22 11:47:00,11:45:00,True,13,25,214.0,12.0,21.4,1.2,tp
2021-04-22,h062,12:16:00,short,17135.0,17129.0,37.0,2021-04-22 12:16:00,12:15:00,True,58,136,76.0,57.0,2.054054054054054,1.5405405405405406,sl
2021-04-23,h062,10:12:00,short,17143.0,17140.0,18.0,2021-04-23 10:12:00,10:02:00,True,8,16,1.0,120.0,0.05555555555555555,6.666666666666667,sl
2021-04-23,h062,11:03:00,long,17196.0,17199.0,31.0,2021-04-23 11:03:00,10:33:00,True,14,36,61.0,52.0,1.967741935483871,1.6774193548387097,sl
2021-04-23,h062,11:51:00,short,17181.0,17177.0,12.0,2021-04-23 11:51:00,11:47:00,True,7,18,30.0,83.0,2.5,6.916666666666667,tp
2021-04-23,h062,12:50:00,long,17222.0,17226.0,9.0,2021-04-23 12:50:00,12:48:00,True,9,19,34.0,30.0,3.7777777777777777,3.3333333333333335,sl
2021-04-23,h062,12:55:00,short,17225.0,17217.0,8.0,2021-04-23 12:55:00,12:53:00,True,16,40,21.0,43.0,2.625,5.375,tp
2021-04-23,h062,13:26:00,long,17231.0,17237.0,10.0,2021-04-23 13:26:00,13:25:00,True,23,55,23.0,3.0,2.3,0.3,tp
2021-04-26,h062,09:11:00,long,17416.0,17418.0,19.0,2021-04-26 09:11:00,09:10:00,True,27,73,118.0,95.0,6.2105263157894735,5.0,sl
2021-04-26,h062,09:16:00,long,17359.0,17362.0,36.0,2021-04-26 09:16:00,09:15:00,True,27,82,174.0,10.0,4.833333333333333,0.2777777777777778,tp
2021-04-26,h062,09:58:00,short,17431.0,17410.0,22.0,2021-04-26 09:58:00,09:46:00,True,42,110,7.0,126.0,0.3181818181818182,5.7272727272727275,sl
2021-04-26,h062,11:10:00,long,17462.0,17463.0,10.0,2021-04-26 11:10:00,11:09:00,True,13,32,73.0,13.0,7.3,1.3,tp
