date,side,ordinal,is_2nd,entry_min,prior_swing_L,prior_run_open_L,ext_lvl,mfe_L,reach_L3,reach_L4,reach_L5
2025-05-20,short,1,0,570,0.506,0.432,>=L2,0.618,1,1,0
2025-05-21,long,1,0,559,0.546,0.546,>=L2,0.554,1,1,0
2025-05-22,short,1,0,600,0.505,0.18,>=L2,0.1,0,0,0
2025-05-23,short,1,0,566,0.51,0.183,>=L2,0.593,1,1,0
2025-05-26,short,1,0,547,0.708,0.237,>=L2,0.178,1,0,0
2025-05-27,short,1,0,548,0.635,0.494,>=L2,0.683,1,1,1
2025-05-28,short,1,0,580,0.649,0.287,>=L2,0.818,1,1,1
2025-06-02,short,1,0,567,0.559,0.291,>=L2,0.471,1,0,0
2025-06-03,long,1,0,573,0.569,0.488,>=L2,0.2,1,0,0
2025-06-04,long,1,0,574,0.707,0.637,>=L2,0.367,1,1,0
2025-06-05,short,1,0,629,0.544,0.218,>=L2,0.089,0,0,0
2025-06-09,long,1,0,549,0.527,0.507,>=L2,0.053,0,0,0
2025-06-09,short,1,0,573,0.608,0.101,>=L2,0.085,0,0,0
2025-06-10,short,1,0,811,0.566,0.122,>=L2,0.272,1,0,0
2025-06-11,short,1,0,628,0.562,0.416,>=L2,0.079,0,0,0
2025-06-11,long,1,0,685,0.542,0.146,>=L2,0.131,0,0,0
2025-06-13,short,1,0,541,0.573,0.207,>=L2,0.341,0,0,0
2025-06-13,long,1,0,686,1.061,0.798,>=L3,0.073,0,0,0
2025-06-13,short,2,1,802,0.875,0.263,>=L3,0.108,0,0,0
2025-06-16,long,1,0,719,0.502,0.133,>=L2,0.279,1,0,0
2025-06-17,long,1,0,563,0.567,0.479,>=L2,0.388,0,0,0
2025-06-17,short,1,0,575,0.549,0.087,>=L2,0.466,1,0,0
2025-06-18,short,1,0,765,0.508,0.088,>=L2,0.031,0,0,0
2025-06-19,short,1,0,574,0.573,0.412,>=L2,0.252,1,0,0
2025-06-20,short,1,0,560,0.611,0.133,>=L2,0.7,1,1,0
2025-06-20,long,1,0,705,0.673,0.478,>=L2,0.248,1,0,0
2025-06-23,short,1,0,563,0.729,0.521,>=L3,0.343,1,0,0
2025-06-23,long,1,0,595,0.721,0.208,>=L3,0.686,1,1,0
2025-06-24,long,1,0,551,0.698,0.672,>=L2,0.238,1,0,0
2025-06-24,short,1,0,623,0.613,0.026,>=L2,0.009,0,0,0
2025-06-24,long,2,1,703,0.813,0.787,>=L3,0.128,0,0,0
2025-06-25,short,1,0,564,0.513,0.466,>=L2,0.134,0,0,0
2025-06-25,long,1,0,704,0.5,0.047,>=L2,0.194,0,0,0
2025-06-26,long,1,0,625,0.553,0.455,>=L2,0.058,0,0,0
2025-06-26,short,1,0,653,0.5,0.098,>=L2,0.433,1,0,0
2025-06-27,short,1,0,554,0.54,0.431,>=L2,0.608,1,1,0
2025-06-27,long,1,0,762,0.513,0.109,>=L2,0.154,0,0,0
2025-06-30,short,1,0,549,0.646,0.578,>=L2,0.203,1,0,0
2025-07-02,long,1,0,633,0.504,0.119,>=L2,0.38,1,0,0
2025-07-03,long,1,0,570,0.612,0.521,>=L2,0.126,1,0,0
2025-07-07,long,1,0,533,0.686,0.669,>=L2,0.034,0,0,0
2025-07-07,short,1,0,639,1.116,0.447,>=L3,0.2,0,0,0
2025-07-08,short,1,0,789,1.079,0.893,>=L3,0.025,0,0,0
2025-07-09,long,1,0,551,0.581,0.146,>=L2,0.803,1,1,1
2025-07-10,long,1,0,573,0.586,0.343,>=L2,0.4,1,0,0
2025-07-11,long,1,0,553,0.499,0.373,>=L2,0.738,1,1,0
2025-07-14,short,1,0,562,0.583,0.484,>=L2,0.288,0,0,0
2025-07-15,long,1,0,578,0.543,0.473,>=L2,1.012,1,1,1
2025-07-15,short,1,0,625,0.539,0.07,>=L2,0.239,0,0,0
2025-07-15,long,2,1,794,1.522,1.452,>=L3,0.012,0,0,0
2025-07-16,long,1,0,560,0.592,0.58,>=L2,0.643,1,1,0
2025-07-17,short,1,0,586,0.629,0.355,>=L2,0.019,0,0,0
2025-07-17,long,1,0,707,0.513,0.274,>=L2,0.61,1,1,0
2025-07-18,short,1,0,584,0.528,0.34,>=L2,0.214,0,0,0
2025-07-21,short,1,0,560,0.51,0.245,>=L2,0.139,0,0,0
2025-07-23,long,1,0,546,0.591,0.568,>=L2,0.491,1,1,0
2025-07-24,short,1,0,545,0.599,0.568,>=L2,0.286,0,0,0
2025-07-28,long,1,0,587,0.549,0.482,>=L2,0.394,1,0,0
2025-07-29,short,1,0,629,1.402,1.263,>=L3,0.287,1,0,0
2025-07-29,long,1,0,649,0.794,0.139,>=L3,0.27,0,0,0
2025-07-30,long,1,0,547,0.582,0.541,>=L2,0.451,1,0,0
2025-07-30,short,1,0,563,0.541,0.041,>=L2,0.155,0,0,0
2025-07-31,short,1,0,540,0.616,0.558,>=L2,0.209,0,0,0
2025-07-31,long,1,0,576,0.513,0.057,>=L2,0.743,1,1,0
2025-08-01,long,1,0,535,0.561,0.496,>=L2,1.188,1,1,1
2025-08-01,short,1,0,724,0.521,0.065,>=L2,0.0,0,0,0
2025-08-04,long,1,0,570,0.512,0.219,>=L2,0.546,1,1,0
2025-08-05,long,1,0,630,0.522,0.426,>=L2,0.242,0,0,0
2025-08-08,short,1,0,565,0.55,0.534,>=L2,0.099,0,0,0
2025-08-11,short,1,0,548,0.626,0.577,>=L2,0.066,0,0,0
2025-08-11,long,1,0,582,0.684,0.107,>=L2,1.038,1,1,1
2025-08-12,long,1,0,762,0.596,0.335,>=L2,0.019,0,0,0
2025-08-13,long,1,0,621,0.66,0.437,>=L2,0.077,0,0,0
2025-08-13,long,2,1,749,0.684,0.462,>=L2,0.324,1,0,0
2025-08-14,short,1,0,620,0.625,0.524,>=L2,0.0,0,0,0
2025-08-15,short,1,0,562,0.698,0.393,>=L2,0.1,0,0,0
2025-08-15,long,1,0,641,0.598,0.305,>=L2,0.259,1,0,0
2025-08-19,short,1,0,563,0.558,0.279,>=L2,0.146,0,0,0
2025-08-19,long,1,0,573,0.5,0.279,>=L2,0.013,0,0,0
2025-08-20,short,1,0,545,0.561,0.387,>=L2,1.897,1,1,1
2025-08-21,long,1,0,562,0.628,0.48,>=L2,0.376,1,0,0
2025-08-21,short,1,0,692,0.504,0.147,>=L2,0.066,0,0,0
2025-08-22,short,1,0,547,0.575,0.167,>=L2,0.357,1,0,0
2025-08-26,long,1,0,738,0.645,0.438,>=L2,0.184,1,0,0
2025-08-27,long,1,0,599,0.497,0.421,>=L2,0.172,0,0,0
2025-08-29,short,1,0,598,0.694,0.477,>=L2,0.381,1,0,0
2025-09-01,long,1,0,549,0.521,0.305,>=L2,0.449,1,0,0
2025-09-01,short,1,0,601,0.542,0.216,>=L2,1.347,1,1,1
2025-09-02,long,1,0,555,0.684,0.66,>=L2,0.068,0,0,0
2025-09-02,short,1,0,579,0.636,0.024,>=L2,1.074,1,1,1
2025-09-02,long,2,1,705,0.684,0.66,>=L2,0.203,1,0,0
2025-09-03,long,1,0,558,0.518,0.221,>=L2,0.521,1,0,0
2025-09-04,short,1,0,561,0.499,0.023,>=L2,0.507,1,0,0
2025-09-04,long,1,0,607,0.609,0.585,>=L2,0.098,0,0,0
2025-09-04,short,2,1,663,0.683,0.023,>=L2,0.336,1,1,0
2025-09-05,long,1,0,646,0.539,0.238,>=L2,0.086,0,0,0
2025-09-08,short,1,0,612,0.567,0.216,>=L2,0.253,0,0,0
2025-09-09,short,1,0,664,0.583,0.275,>=L2,0.008,0,0,0
2025-09-09,long,1,0,716,0.752,0.477,>=L3,0.072,0,0,0
2025-09-10,long,1,0,578,0.615,0.576,>=L2,0.736,1,1,0
2025-09-11,long,1,0,633,0.53,0.216,>=L2,0.174,0,0,0
2025-09-15,short,1,0,607,0.65,0.45,>=L2,0.292,1,0,0
2025-09-15,long,1,0,718,0.607,0.201,>=L2,0.035,0,0,0
2025-09-17,short,1,0,590,0.546,0.453,>=L2,0.224,0,0,0
2025-09-18,short,1,0,569,0.517,0.408,>=L2,0.272,1,0,0
2025-09-18,long,1,0,639,0.513,0.109,>=L2,0.763,1,1,0
2025-09-19,short,1,0,556,0.527,0.514,>=L2,0.563,1,0,0
2025-09-19,long,1,0,623,0.617,0.013,>=L2,0.085,0,0,0
2025-09-22,short,1,0,560,0.497,0.3,>=L2,0.0,0,0,0
2025-09-22,long,1,0,605,0.587,0.287,>=L2,0.636,1,1,0
2025-09-23,long,1,0,603,0.606,0.451,>=L2,0.726,1,1,1
2025-09-23,short,1,0,741,0.549,0.155,>=L2,0.128,0,0,0
2025-09-24,short,1,0,548,0.544,0.471,>=L2,0.977,1,1,1
2025-09-24,short,2,1,738,1.375,1.302,>=L3,0.026,0,0,0
2025-09-24,long,1,0,823,0.805,0.073,>=L3,0.03,0,0,0
2025-09-25,long,1,0,571,0.517,0.199,>=L2,0.244,0,0,0
2025-09-25,short,1,0,633,0.604,0.318,>=L2,0.426,1,0,0
2025-09-26,short,1,0,596,1.714,1.516,>=L3,0.387,1,0,0
2025-09-26,long,1,0,631,0.699,0.198,>=L2,0.19,1,0,0
2025-09-26,short,2,1,701,2.068,1.87,>=L3,0.219,0,0,0
2025-09-26,long,2,1,807,0.817,0.198,>=L3,0.072,0,0,0
2025-09-30,long,1,0,541,0.539,0.528,>=L2,0.531,1,0,0
2025-09-30,short,1,0,603,0.608,0.011,>=L2,0.187,0,0,0
2025-10-01,short,1,0,612,0.538,0.127,>=L2,0.956,1,1,1
2025-10-01,long,1,0,684,1.206,1.079,>=L3,0.173,0,0,0
2025-10-02,short,1,0,557,0.538,0.288,>=L2,0.092,0,0,0
2025-10-02,long,1,0,689,0.512,0.251,>=L2,0.221,0,0,0
2025-10-03,long,1,0,564,0.605,0.251,>=L2,1.107,1,1,1
2025-10-07,long,1,0,552,0.821,0.081,>=L3,0.799,1,1,1
2025-10-08,short,1,0,568,0.591,0.534,>=L2,0.14,0,0,0
2025-10-08,long,1,0,600,0.512,0.057,>=L2,0.362,1,0,0
2025-10-09,short,1,0,563,0.641,0.586,>=L2,0.209,0,0,0
2025-10-09,long,1,0,595,0.502,0.055,>=L2,0.07,0,0,0
2025-10-09,short,2,1,721,0.641,0.586,>=L2,0.19,0,0,0
2025-10-13,short,1,0,539,0.908,0.227,>=L3,0.272,0,0,0
2025-10-13,long,1,0,548,1.264,1.037,>=L3,0.969,1,1,1
2025-10-14,long,1,0,546,0.616,0.586,>=L2,0.123,0,0,0
2025-10-14,short,1,0,562,0.514,0.031,>=L2,2.116,1,1,1
2025-10-15,short,1,0,556,0.545,0.171,>=L2,0.078,0,0,0
2025-10-15,long,1,0,578,0.503,0.374,>=L2,0.982,1,1,1
2025-10-16,long,1,0,582,0.595,0.348,>=L2,0.638,1,1,0
2025-10-16,long,2,1,664,0.785,0.538,>=L3,0.721,1,1,1
2025-10-17,long,1,0,530,0.588,0.568,>=L2,0.377,1,0,0
2025-10-17,short,1,0,805,0.52,0.02,>=L2,0.158,0,0,0
2025-10-20,long,1,0,549,0.534,0.5,>=L2,0.859,1,1,0
2025-10-21,short,1,0,716,0.584,0.2,>=L2,0.189,0,0,0
2025-10-22,short,1,0,701,0.551,0.478,>=L2,0.0,0,0,0
2025-10-22,long,1,0,729,0.589,0.111,>=L2,0.23,1,0,0
2025-10-23,long,1,0,556,0.503,0.288,>=L2,0.431,1,0,0
2025-10-27,short,1,0,555,0.634,0.613,>=L2,0.045,0,0,0
2025-10-27,long,1,0,700,0.529,0.021,>=L2,0.006,0,0,0
2025-10-28,short,1,0,547,0.502,0.449,>=L2,0.316,1,0,0
2025-10-29,long,1,0,622,0.596,0.526,>=L2,0.183,1,0,0
2025-10-30,long,1,0,559,0.529,0.393,>=L2,0.068,0,0,0
2025-10-30,long,2,1,615,0.59,0.393,>=L2,0.016,0,0,0
2025-10-30,long,3,1,793,0.687,0.393,>=L2,0.103,1,0,0
2025-10-31,long,1,0,582,0.519,0.348,>=L2,0.0,0,0,0
2025-10-31,short,1,0,687,0.665,0.316,>=L2,0.013,0,0,0
2025-10-31,long,2,1,790,0.528,0.348,>=L2,0.025,0,0,0
2025-11-03,short,1,0,605,0.686,0.052,>=L2,0.618,1,1,0
2025-11-04,long,1,0,576,0.683,0.593,>=L2,0.019,0,0,0
2025-11-04,short,1,0,600,0.625,0.09,>=L2,1.018,1,1,1
2025-11-05,short,1,0,536,0.649,0.288,>=L2,0.744,1,1,1
2025-11-05,long,1,0,642,0.615,0.361,>=L2,0.787,1,1,1
2025-11-06,long,1,0,646,0.638,0.32,>=L2,0.11,0,0,0
2025-11-07,short,1,0,580,0.519,0.333,>=L2,0.406,1,0,0
2025-11-07,long,1,0,661,0.562,0.186,>=L2,0.11,0,0,0
2025-11-10,short,1,0,569,0.576,0.185,>=L2,0.172,0,0,0
2025-11-10,long,1,0,660,0.676,0.491,>=L2,0.491,1,1,0
2025-11-11,short,1,0,594,0.626,0.529,>=L2,0.801,1,1,1
2025-11-12,long,1,0,622,0.614,0.52,>=L2,0.158,0,0,0
2025-11-13,short,1,0,548,0.625,0.606,>=L2,0.417,1,0,0
2025-11-13,long,1,0,592,0.559,0.019,>=L2,0.242,0,0,0
2025-11-13,short,2,1,728,0.76,0.741,>=L3,0.025,0,0,0
2025-11-14,long,1,0,640,0.585,0.167,>=L2,0.161,0,0,0
2025-11-14,short,1,0,756,0.517,0.418,>=L2,0.279,1,0,0
2025-11-17,long,1,0,576,0.534,0.395,>=L2,0.036,0,0,0
2025-11-17,short,1,0,592,0.583,0.188,>=L2,0.356,1,0,0
2025-11-17,long,2,1,668,0.534,0.395,>=L2,0.016,0,0,0
2025-11-17,short,2,1,767,0.669,0.273,>=L2,0.204,0,0,0
2025-11-18,short,1,0,623,0.608,0.345,>=L2,1.182,1,1,1
2025-11-19,short,1,0,546,0.585,0.252,>=L2,0.805,1,1,0
2025-11-19,long,1,0,573,0.623,0.371,>=L2,0.022,0,0,0
2025-11-19,short,2,1,608,0.585,0.252,>=L2,0.881,1,1,0
2025-11-20,long,1,0,573,0.509,0.485,>=L2,0.149,0,0,0
2025-11-20,short,1,0,605,0.584,0.047,>=L2,0.413,1,0,0
2025-11-20,long,2,1,666,0.562,0.537,>=L2,0.404,1,0,0
2025-11-21,short,1,0,584,0.57,0.508,>=L2,0.828,1,1,0
2025-11-21,long,1,0,801,0.608,0.063,>=L2,0.028,0,0,0
2025-11-24,short,1,0,582,0.5,0.423,>=L2,0.114,0,0,0
2025-11-24,long,1,0,650,0.565,0.077,>=L2,0.049,0,0,0
2025-11-24,short,2,1,708,0.598,0.521,>=L2,0.111,0,0,0
2025-11-25,short,1,0,562,0.497,0.337,>=L2,0.674,1,1,0
2025-11-25,long,1,0,799,0.539,0.16,>=L2,0.029,0,0,0
2025-11-26,long,1,0,550,0.507,0.332,>=L2,0.328,1,0,0
2025-11-27,long,1,0,621,0.513,0.377,>=L2,0.052,0,0,0
2025-11-27,short,1,0,697,0.556,0.136,>=L2,0.201,0,0,0
2025-11-28,long,1,0,620,0.621,0.513,>=L2,0.418,1,1,0
2025-12-01,short,1,0,578,0.503,0.422,>=L2,0.564,1,0,0
2025-12-02,long,1,0,558,0.551,0.391,>=L2,0.017,0,0,0
2025-12-02,short,1,0,606,0.541,0.16,>=L2,0.408,1,0,0
2025-12-03,short,1,0,640,0.577,0.302,>=L2,0.278,0,0,0
2025-12-04,short,1,0,617,0.571,0.433,>=L2,0.209,1,0,0
2025-12-05,long,1,0,552,0.625,0.52,>=L2,0.345,1,0,0
2025-12-05,short,1,0,582,0.6,0.105,>=L2,0.091,0,0,0
2025-12-08,long,1,0,594,0.585,0.457,>=L2,0.457,1,1,0
2025-12-09,short,1,0,648,0.526,0.489,>=L2,0.131,0,0,0
2025-12-10,long,1,0,704,0.533,0.43,>=L2,0.175,0,0,0
2025-12-11,short,1,0,548,0.537,0.529,>=L2,1.588,1,1,1
2025-12-12,short,1,0,688,0.531,0.262,>=L2,0.209,0,0,0
2025-12-12,long,1,0,812,0.513,0.269,>=L2,0.074,0,0,0
2025-12-15,long,1,0,559,0.509,0.22,>=L2,0.37,1,0,0
2025-12-16,long,1,0,552,0.502,0.197,>=L2,0.078,0,0,0
2025-12-16,short,1,0,587,0.677,0.48,>=L2,0.368,1,1,0
2025-12-16,long,2,1,730,0.509,0.197,>=L2,0.647,1,1,0
2025-12-17,long,1,0,668,0.545,0.474,>=L2,0.067,0,0,0
2025-12-17,short,1,0,751,0.523,0.07,>=L2,0.486,1,1,0
2025-12-18,long,1,0,580,0.508,0.375,>=L2,0.289,1,0,0
2025-12-18,short,1,0,614,0.534,0.134,>=L2,0.349,1,0,0
2025-12-18,long,2,1,652,0.798,0.664,>=L3,0.041,0,0,0
2025-12-18,long,3,1,759,0.798,0.664,>=L3,0.211,0,0,0
2025-12-19,long,1,0,620,0.558,0.54,>=L2,0.211,0,0,0
2025-12-19,short,1,0,754,0.502,0.019,>=L2,0.072,0,0,0
2025-12-22,short,1,0,589,0.52,0.334,>=L2,0.089,0,0,0
2025-12-24,short,1,0,615,0.603,0.552,>=L2,0.295,1,0,0
2025-12-26,short,1,0,557,0.514,0.143,>=L2,0.156,0,0,0
2025-12-26,long,1,0,660,0.51,0.372,>=L2,0.32,1,0,0
2025-12-29,long,1,0,580,0.614,0.455,>=L2,0.72,1,1,1
2025-12-30,long,1,0,595,0.604,0.293,>=L2,0.595,1,1,0
2025-12-31,long,1,0,578,0.529,0.271,>=L2,0.676,1,1,0
2026-01-02,long,1,0,547,0.555,0.466,>=L2,1.741,1,1,1
2026-01-05,long,1,0,553,0.599,0.452,>=L2,1.905,1,1,1
2026-01-05,short,1,0,599,0.553,0.147,>=L2,0.0,0,0,0
2026-01-05,long,2,1,617,1.759,1.612,>=L3,0.754,1,1,1
2026-01-05,short,2,1,732,0.7,0.147,>=L2,0.41,1,0,0
2026-01-06,long,1,0,574,0.631,0.332,>=L2,1.113,1,1,1
2026-01-07,short,1,0,568,0.619,0.514,>=L2,0.153,0,0,0
2026-01-07,long,1,0,665,0.536,0.105,>=L2,0.22,1,0,0
2026-01-07,short,2,1,760,0.619,0.514,>=L2,0.07,0,0,0
2026-01-08,long,1,0,578,0.534,0.505,>=L2,0.747,1,1,0
2026-01-08,long,2,1,675,1.016,0.986,>=L3,0.013,0,0,0
2026-01-09,long,1,0,585,0.625,0.049,>=L2,1.296,1,1,1
2026-01-09,short,1,0,774,1.505,1.456,>=L3,0.033,0,0,0
2026-01-12,short,1,0,609,0.598,0.489,>=L2,0.106,0,0,0
2026-01-12,long,1,0,712,0.55,0.109,>=L2,0.211,0,0,0
2026-01-13,long,1,0,636,0.658,0.579,>=L2,0.291,1,0,0
2026-01-14,long,1,0,620,0.511,0.33,>=L2,0.132,0,0,0
2026-01-14,short,1,0,644,0.602,0.181,>=L2,0.161,0,0,0
2026-01-15,short,1,0,658,0.567,0.238,>=L2,0.166,0,0,0
2026-01-15,long,1,0,753,0.534,0.33,>=L2,0.49,1,0,0
2026-01-16,short,1,0,552,0.655,0.529,>=L2,0.296,1,0,0
2026-01-16,long,1,0,610,0.511,0.126,>=L2,0.682,1,1,0
2026-01-19,long,1,0,567,0.694,0.505,>=L2,1.042,1,1,1
2026-01-19,short,1,0,797,0.502,0.189,>=L2,0.024,0,0,0
2026-01-20,long,1,0,560,0.572,0.147,>=L2,0.616,1,1,0
2026-01-21,long,1,0,569,0.681,0.681,>=L2,0.326,1,1,0
2026-01-22,long,1,0,618,0.603,0.488,>=L2,0.03,0,0,0
2026-01-23,long,1,0,641,0.58,0.445,>=L2,0.276,1,0,0
2026-01-27,long,1,0,590,0.531,0.212,>=L2,0.507,1,0,0
2026-01-28,short,1,0,583,0.508,0.269,>=L2,0.12,0,0,0
2026-01-29,long,1,0,578,0.527,0.0,>=L2,0.125,1,0,0
2026-01-29,short,1,0,590,1.231,1.231,>=L3,0.445,1,0,0
2026-01-29,short,2,1,644,1.231,1.231,>=L3,0.238,1,0,0
2026-01-29,long,2,1,671,0.768,0.0,>=L3,0.189,0,0,0
2026-01-30,short,1,0,554,0.521,0.314,>=L2,0.877,1,1,1
2026-01-30,long,1,0,617,0.545,0.207,>=L2,0.551,1,0,0
2026-01-30,short,2,1,627,1.229,1.022,>=L3,0.139,0,0,0
2026-01-30,short,3,1,810,1.285,1.078,>=L3,0.065,0,0,0
2026-02-02,long,1,0,627,0.548,0.219,>=L2,0.196,0,0,0
2026-02-02,short,1,0,664,1.467,1.248,>=L3,0.346,1,0,0
2026-02-02,long,2,1,750,0.669,0.219,>=L2,0.317,1,0,0
2026-02-03,short,1,0,549,0.513,0.35,>=L2,0.844,1,1,0
2026-02-03,long,1,0,669,0.519,0.163,>=L2,0.367,1,0,0
2026-02-04,long,1,0,567,0.589,0.386,>=L2,0.61,1,1,0
2026-02-04,short,1,0,640,0.578,0.202,>=L2,0.072,0,0,0
2026-02-04,long,2,1,699,1.175,0.972,>=L3,0.051,0,0,0
2026-02-05,long,1,0,575,0.519,0.514,>=L2,0.042,0,0,0
2026-02-05,short,1,0,613,0.697,0.183,>=L2,0.472,1,0,0
2026-02-05,long,2,1,638,0.563,0.514,>=L2,0.11,0,0,0
2026-02-05,short,2,1,665,0.715,0.202,>=L3,0.351,1,0,0
2026-02-06,long,1,0,582,0.605,0.347,>=L2,1.228,1,1,1
2026-02-06,short,1,0,752,0.973,0.626,>=L3,0.302,1,0,0
2026-02-09,short,1,0,551,0.693,0.663,>=L2,0.177,1,0,0
2026-02-10,long,1,0,562,0.657,0.589,>=L2,0.614,1,1,0
2026-02-11,long,1,0,578,0.532,0.341,>=L2,0.896,1,1,1
2026-02-11,short,1,0,820,0.512,0.192,>=L2,0.07,0,0,0
2026-02-23,long,1,0,570,0.897,0.775,>=L3,0.469,1,0,0
2026-02-24,long,1,0,550,0.593,0.536,>=L2,1.463,1,1,1
2026-02-25,long,1,0,579,0.515,0.145,>=L2,1.074,1,1,1
2026-02-26,long,1,0,597,0.596,0.25,>=L2,0.429,1,0,0
2026-03-02,long,1,0,541,0.54,0.496,>=L2,1.22,1,1,1
2026-03-02,short,1,0,594,0.568,0.045,>=L2,0.2,0,0,0
2026-03-02,long,2,1,613,1.546,1.501,>=L3,0.152,0,0,0
2026-03-02,short,2,1,812,0.613,0.045,>=L2,0.045,0,0,0
2026-03-03,long,1,0,555,0.618,0.538,>=L2,0.106,0,0,0
2026-03-03,long,2,1,621,0.66,0.58,>=L2,0.238,0,0,0
2026-03-03,short,1,0,638,1.549,0.97,>=L3,0.444,1,0,0
2026-03-04,long,1,0,537,0.503,0.136,>=L2,0.236,1,0,0
2026-03-04,short,1,0,550,0.607,0.367,>=L2,1.266,1,1,1
2026-03-04,short,2,1,605,1.189,0.827,>=L3,1.141,1,1,1
2026-03-04,long,2,1,657,1.018,0.362,>=L3,0.034,0,0,0
2026-03-05,long,1,0,558,0.7,0.631,>=L2,0.002,0,0,0
2026-03-05,short,1,0,588,0.601,0.069,>=L2,0.941,1,1,1
2026-03-05,long,2,1,643,0.7,0.631,>=L2,0.372,1,0,0
2026-03-05,short,2,1,702,1.486,0.855,>=L3,0.199,1,0,0
2026-03-05,long,3,1,766,0.883,0.631,>=L3,0.082,0,0,0
2026-03-06,long,1,0,600,0.707,0.606,>=L2,0.398,1,0,0
2026-03-06,short,1,0,659,0.51,0.101,>=L2,0.195,0,0,0
2026-03-09,long,1,0,541,0.669,0.105,>=L2,1.041,1,1,1
2026-03-09,short,1,0,577,1.065,0.96,>=L3,0.407,1,0,0
2026-03-09,long,2,1,622,1.214,0.254,>=L3,0.875,1,1,0
2026-03-09,short,2,1,630,1.065,0.96,>=L3,0.111,0,0,0
2026-03-09,long,3,1,660,1.214,0.254,>=L3,0.54,1,1,0
2026-03-09,short,3,1,714,1.065,0.96,>=L3,0.04,0,0,0
2026-03-09,long,4,1,811,1.426,0.466,>=L3,0.109,1,0,0
2026-03-10,short,1,0,542,0.528,0.397,>=L2,0.991,1,1,1
2026-03-10,long,1,0,597,0.502,0.131,>=L2,0.056,0,0,0
2026-03-10,long,2,1,750,0.534,0.131,>=L2,0.265,1,0,0
2026-03-11,long,1,0,561,0.524,0.432,>=L2,0.819,1,1,1
2026-03-12,long,1,0,581,0.599,0.307,>=L2,0.072,0,0,0
2026-03-12,short,1,0,628,0.541,0.292,>=L2,0.411,1,0,0
2026-03-13,long,1,0,546,0.586,0.584,>=L2,0.735,1,1,0
2026-03-13,short,1,0,749,0.512,0.001,>=L2,0.061,0,0,0
2026-03-16,long,1,0,599,0.528,0.366,>=L2,0.201,0,0,0
2026-03-17,long,1,0,588,0.596,0.564,>=L2,0.169,0,0,0
2026-03-19,short,1,0,736,0.52,0.235,>=L2,0.343,1,0,0
2026-03-20,long,1,0,596,0.701,0.123,>=L2,0.345,1,0,0
2026-03-20,short,1,0,723,0.807,0.684,>=L3,0.328,0,0,0
2026-03-23,long,1,0,550,0.63,0.172,>=L2,0.426,1,1,0
2026-03-23,short,1,0,644,0.565,0.458,>=L2,0.148,0,0,0
2026-03-24,short,1,0,551,0.529,0.351,>=L2,1.18,1,1,1
2026-03-24,short,2,1,703,1.66,1.481,>=L3,0.27,0,0,0
2026-03-24,long,1,0,728,1.007,0.178,>=L3,0.043,0,0,0
2026-03-24,short,3,1,795,1.66,1.481,>=L3,0.215,0,0,0
2026-03-25,short,1,0,619,0.56,0.42,>=L2,0.209,0,0,0
2026-03-27,long,1,0,578,0.582,0.366,>=L2,0.38,1,0,0
2026-03-27,short,1,0,636,0.502,0.216,>=L2,0.075,0,0,0
2026-03-27,long,2,1,708,0.608,0.392,>=L2,0.364,1,0,0
2026-03-30,long,1,0,550,0.632,0.6,>=L2,0.467,1,1,0
2026-03-31,short,1,0,557,0.559,0.058,>=L2,0.37,1,0,0
2026-03-31,long,1,0,576,0.661,0.602,>=L2,0.069,1,0,0
2026-04-01,long,1,0,579,0.506,0.286,>=L2,0.388,1,0,0
2026-04-07,short,1,0,601,0.598,0.33,>=L2,0.028,0,0,0
2026-04-08,long,1,0,598,0.602,0.334,>=L2,0.298,1,0,0
2026-04-09,short,1,0,615,0.523,0.42,>=L2,0.072,0,0,0
2026-04-10,long,1,0,594,0.509,0.455,>=L2,0.18,0,0,0
2026-04-13,long,1,0,557,0.547,0.456,>=L2,0.24,0,0,0
2026-04-14,long,1,0,645,0.547,0.428,>=L2,0.252,1,0,0
2026-04-15,long,1,0,572,0.578,0.424,>=L2,0.288,1,0,0
2026-04-15,short,1,0,770,0.627,0.154,>=L2,0.084,1,0,0
2026-04-16,short,1,0,550,0.587,0.419,>=L2,0.143,0,0,0
2026-04-16,long,1,0,741,0.674,0.255,>=L2,0.394,1,1,0
2026-04-17,short,1,0,798,0.537,0.105,>=L2,0.268,0,0,0
2026-04-20,long,1,0,561,0.645,0.547,>=L2,0.344,1,0,0
2026-04-21,short,1,0,560,0.648,0.011,>=L2,0.251,1,0,0
2026-04-21,long,1,0,613,0.687,0.676,>=L2,0.34,1,0,0
2026-04-22,long,1,0,576,0.53,0.11,>=L2,0.263,1,0,0
2026-04-23,short,1,0,580,0.611,0.243,>=L2,2.544,1,1,1
2026-04-23,short,2,1,665,2.906,2.146,>=L3,0.434,1,0,0
2026-04-23,long,1,0,727,1.004,0.761,>=L3,0.753,1,1,0
2026-04-24,long,1,0,553,0.578,0.529,>=L2,1.007,1,1,1
2026-04-24,long,2,1,653,1.27,1.222,>=L3,0.97,1,1,1
2026-04-27,long,1,0,550,0.679,0.532,>=L2,0.404,1,0,0
2026-04-27,long,2,1,568,0.832,0.686,>=L3,0.114,0,0,0
2026-04-27,short,1,0,590,0.514,0.146,>=L2,0.492,1,0,0
2026-04-27,long,3,1,615,0.832,0.686,>=L3,0.136,0,0,0
