trade_date,tse23_close,tse28_close
2024-11-12,1260.98,2078.76
2024-11-13,1254.24,2067.34
2024-11-14,1247.05,2056.1
2024-11-15,1244.53,2073.98
2024-11-18,1228.71,2076.13
2024-11-19,1247.23,2097.86
2024-11-20,1236.46,2092.71
2024-11-21,1226.62,2084.25
2024-11-22,1252.48,2083.97
2024-11-25,1252.27,2100.04
2024-11-26,1233.04,2096.25
2024-11-27,1213.45,2086.06
2024-11-28,1212.27,2086.36
2024-11-29,1210.69,2071.79
2024-12-02,1243.76,2103.66
2024-12-03,1259.36,2135.62
2024-12-04,1278.47,2131.67
2024-12-05,1281.16,2139.89
2024-12-06,1274.86,2142.13
2024-12-09,1281.19,2144.87
2024-12-10,1271.14,2139.97
2024-12-11,1257.75,2131.07
2024-12-12,1268.01,2153.43
2024-12-13,1269.86,2146.21
2024-12-16,1274.02,2150.49
2024-12-17,1273.86,2134.22
2024-12-18,1284.36,2126.07
2024-12-19,1271.21,2103.88
2024-12-20,1244.06,2083.53
2024-12-23,1283.17,2120.39
2024-12-24,1282.26,2127.4
2024-12-25,1290.17,2119.91
2024-12-26,1292.41,2120.76
2024-12-27,1296.3,2123.72
2024-12-30,1290.86,2119.21
2024-12-31,1281.79,2098.73
2025-01-02,1265.84,2098.64
2025-01-03,1272.22,2103.93
2025-01-06,1315.74,2129.09
2025-01-07,1327.09,2126.19
2025-01-08,1308.66,2126.41
2025-01-09,1291.26,2117.41
2025-01-10,1289.31,2089.54
2025-01-13,1252.45,2075.24
2025-01-14,1269.14,2100.71
2025-01-15,1248.1,2096.27
2025-01-16,1283.63,2112.92
2025-01-17,1292.35,2105.23
2025-01-20,1302.25,2095.92
2025-01-21,1302.62,2116.11
2025-01-22,1316.78,2126.33
2025-02-03,1254.76,2122.94
2025-02-04,1267.1,2108.73
2025-02-05,1290.23,2125.99
2025-02-06,1297.25,2142.52
2025-02-07,1312.12,2132.74
2025-02-10,1292.44,2144.24
2025-02-11,1301.39,2147.81
2025-02-12,1292.35,2152.58
2025-02-13,1293.69,2159.16
2025-02-14,1272.65,2153.53
2025-02-17,1296.34,2169.96
2025-02-18,1309.28,2176.32
2025-02-19,1304.36,2164.07
2025-02-20,1294.54,2162.8
2025-02-21,1309.45,2173.83
2025-02-24,1295.09,2162.66
2025-02-25,1274.06,2162.25
2025-02-26,1282.52,2181.02
2025-02-27,1258.34,2168.39
2025-03-05,1242.7,2161.14
2025-03-06,1231.49,2169.89
2025-03-07,1224.29,2148.35
2025-03-10,1214.53,2149.08
2025-03-11,1190.08,2130.03
2025-03-12,1205.75,2137.23
2025-03-13,1185.89,2131.97
2025-03-17,1192.78,2144.53
2025-03-18,1201.77,2155.11
2025-03-19,1181.04,2140.52
2025-03-20,1210.14,2149.42
2025-03-21,1200.18,2138.81
2025-03-24,1193.21,2145.78
2025-03-26,1204.55,2154.47
2025-03-27,1181.79,2155.18
2025-03-28,1163.45,2130.38
2025-03-31,1109.0,2077.27
2025-04-01,1146.28,2100.62
2025-04-02,1145.67,2109.23
2025-04-07,1034.41,1900.64
2025-04-08,982.21,1910.69
2025-04-09,928.34,1803.56
2025-04-10,1016.97,1954.4
2025-04-11,1053.58,1950.7
2025-04-14,1048.19,1955.01
2025-04-15,1065.49,1983.03
2025-04-16,1041.31,1960.2
2025-04-17,1034.62,1943.88
2025-04-18,1038.67,1943.58
2025-04-21,1022.07,1941.93
2025-04-22,1001.4,1914.8
2025-04-23,1058.21,1940.99
2025-04-24,1047.58,1929.14
2025-04-25,1074.96,1949.09
2025-04-28,1085.53,1957.73
2025-04-29,1093.99,1986.88
2025-04-30,1092.33,2022.75
2025-05-02,1129.33,2030.13
2025-05-05,1113.08,1981.35
2025-05-06,1107.48,2005.33
2025-05-07,1110.9,2002.05
2025-05-08,1110.47,1999.51
2025-05-09,1135.59,2015.45
2025-05-12,1148.86,2027.96
2025-05-13,1162.31,2037.43
2025-05-14,1192.99,2056.19
2025-05-15,1188.68,2068.33
2025-05-16,1191.17,2100.44
2025-05-19,1170.56,2076.75
2025-05-20,1169.58,2087.64
2025-05-21,1186.58,2111.03
2025-05-22,1177.85,2108.37
2025-05-23,1176.36,2115.49
2025-05-26,1170.29,2096.69
2025-05-27,1158.86,2077.57
2025-05-28,1162.86,2067.72
2025-05-29,1164.91,2050.68
2025-06-02,1142.36,2056.88
2025-06-03,1148.69,2092.53
2025-06-04,1182.99,2115.46
2025-06-05,1189.14,2110.73
2025-06-06,1186.28,2126.73
2025-06-09,1195.23,2143.65
2025-06-10,1229.68,2136.43
2025-06-11,1245.56,2148.44
2025-06-12,1232.46,2145.65
2025-06-13,1217.72,2147.83
2025-06-16,1215.61,2143.68
2025-06-17,1229.02,2138.05
2025-06-18,1238.03,2157.35
2025-06-19,1218.84,2141.67
2025-06-20,1227.25,2123.45
2025-06-23,1205.04,2114.63
2025-06-24,1234.4,2138.18
2025-06-25,1252.9,2147.5
2025-06-26,1253.88,2157.97
2025-06-27,1258.16,2167.65
2025-06-30,1239.58,2135.75
2025-07-01,1260.14,2131.9
2025-07-02,1260.93,2125.65
2025-07-03,1268.31,2134.46
2025-07-04,1260.27,2117.41
2025-07-07,1252.18,2137.41
2025-07-08,1250.58,2133.97
2025-07-09,1265.95,2118.72
2025-07-10,1276.78,2147.56
2025-07-11,1278.65,2164.82
2025-07-14,1267.67,2163.27
2025-07-15,1285.33,2165.1
2025-07-16,1300.91,2174.05
2025-07-17,1303.07,2171.99
2025-07-18,1324.79,2165.1
2025-07-21,1321.98,2149.35
2025-07-22,1299.5,2141.66
2025-07-23,1316.43,2158.85
2025-07-24,1321.81,2146.7
2025-07-25,1321.62,2140.04
2025-07-28,1326.1,2125.1
2025-07-29,1314.31,2110.55
2025-07-30,1328.97,2124.06
2025-07-31,1339.41,2107.17
2025-08-01,1330.47,2120.47
2025-08-04,1323.81,2154.44
2025-08-05,1344.94,2160.24
2025-08-06,1326.12,2173.48
2025-08-07,1370.57,2159.57
2025-08-08,1371.84,2161.82
2025-08-11,1380.13,2169.88
2025-08-12,1379.94,2170.22
2025-08-13,1395.54,2177.73
2025-08-14,1380.94,2202.41
2025-08-15,1388.17,2189.35
2025-08-18,1396.69,2196.53
2025-08-19,1390.48,2185.37
2025-08-20,1338.4,2167.98
2025-08-21,1358.51,2181.46
2025-08-22,1345.89,2165.99
2025-08-25,1382.55,2175.21
2025-08-26,1389.72,2139.46
2025-08-27,1406.62,2132.59
2025-08-28,1385.2,2131.59
2025-08-29,1386.62,2114.59
2025-09-01,1375.13,2134.49
2025-09-02,1368.9,2162.69
2025-09-03,1374.08,2161.37
2025-09-04,1375.74,2172.39
2025-09-05,1400.19,2179.74
2025-09-08,1404.62,2167.35
2025-09-09,1426.86,2183.59
2025-09-10,1453.11,2195.56
2025-09-11,1460.94,2188.18
2025-09-12,1477.33,2211.12
2025-09-15,1469.81,2207.0
2025-09-16,1491.37,2209.37
2025-09-17,1477.7,2196.19
2025-09-18,1502.83,2200.88
2025-09-19,1487.49,2205.18
2025-09-22,1509.4,2210.89
2025-09-23,1539.33,2212.13
2025-09-24,1534.63,2218.78
2025-09-25,1520.84,2203.76
2025-09-26,1490.4,2199.83
2025-09-30,1504.88,2227.81
2025-10-01,1518.26,2224.01
2025-10-02,1550.78,2220.19
2025-10-03,1583.06,2206.26
2025-10-07,1615.49,2208.68
2025-10-08,1601.97,2220.2
2025-10-09,1619.64,2237.02
2025-10-13,1593.89,2212.77
2025-10-14,1583.82,2227.19
2025-10-15,1619.67,2249.51
2025-10-16,1646.97,2242.34
2025-10-17,1620.59,2233.63
2025-10-20,1651.56,2231.67
2025-10-21,1655.84,2241.43
2025-10-22,1644.49,2249.45
2025-10-23,1635.06,2250.1
2025-10-27,1672.66,2240.59
2025-10-28,1673.01,2214.52
2025-10-29,1700.96,2217.48
2025-10-30,1699.52,2214.79
2025-10-31,1697.86,2199.36
2025-11-03,1704.93,2212.79
2025-11-04,1688.53,2224.31
2025-11-05,1657.78,2218.3
2025-11-06,1667.97,2224.92
2025-11-07,1651.74,2207.58
2025-11-10,1670.3,2211.73
2025-11-11,1662.58,2230.05
2025-11-12,1670.31,2231.72
2025-11-13,1664.08,2239.67
2025-11-14,1627.32,2231.74
2025-11-18,1587.8,2194.59
2025-11-19,1576.25,2182.96
2025-11-20,1635.81,2212.68
2025-11-21,1564.04,2200.19
2025-11-24,1560.59,2243.83
2025-11-25,1595.84,2224.92
2025-11-26,1629.24,2241.63
2025-11-27,1637.18,2250.36
2025-11-28,1644.11,2225.48
2025-12-01,1622.42,2224.46
2025-12-02,1635.09,2252.93
2025-12-03,1651.9,2254.08
2025-12-04,1648.68,2283.49
2025-12-05,1664.87,2288.69
2025-12-08,1691.07,2295.2
2025-12-09,1682.02,2307.44
2025-12-10,1701.6,2294.73
2025-12-11,1671.78,2307.38
2025-12-12,1680.53,2335.22
2025-12-15,1653.66,2339.09
2025-12-16,1630.94,2344.86
2025-12-17,1626.75,2396.52
2025-12-18,1622.6,2399.33
2025-12-19,1634.15,2421.68
2025-12-22,1667.21,2436.82
2025-12-23,1680.77,2433.16
2025-12-24,1687.39,2420.61
2025-12-26,1701.59,2409.01
2025-12-29,1720.31,2417.84
2025-12-30,1714.62,2408.98
2025-12-31,1737.42,2394.25
2026-01-02,1768.5,2399.86
2026-01-05,1828.99,2412.24
2026-01-06,1864.47,2411.91
2026-01-07,1849.52,2398.57
2026-01-08,1842.3,2410.33
2026-01-09,1836.91,2406.15
2026-01-12,1855.95,2400.2
2026-01-13,1867.36,2400.71
2026-01-14,1881.7,2390.33
2026-01-15,1865.18,2411.5
2026-01-16,1909.99,2425.55
2026-01-19,1924.86,2445.2
2026-01-20,1936.01,2428.14
2026-01-21,1900.21,2407.63
2026-01-22,1936.19,2410.66
2026-01-23,1953.34,2413.79
2026-01-27,1975.83,2420.46
2026-01-28,2011.55,2421.67
2026-01-29,1990.76,2434.04
2026-01-30,1960.06,2404.41
2026-02-02,1934.41,2385.83
2026-02-03,1975.83,2403.42
2026-02-04,1976.56,2423.45
2026-02-05,1939.15,2439.11
2026-02-06,1942.46,2434.27
2026-02-09,1985.81,2461.06
2026-02-10,2038.54,2474.6
2026-02-11,2074.95,2496.43
2026-02-23,2076.92,2563.99
2026-02-24,2146.46,2558.1
2026-02-25,2199.11,2542.08
2026-02-26,2194.26,2595.77
2026-03-02,2175.24,2539.98
2026-03-03,2118.56,2543.13
2026-03-04,2024.7,2433.29
2026-03-05,2085.73,2459.02
2026-03-06,2077.33,2452.35
2026-03-09,1975.69,2402.96
2026-03-10,2025.71,2415.59
2026-03-11,2124.08,2433.54
2026-03-12,2085.07,2432.04
2026-03-13,2073.23,2420.21
2026-03-16,2064.39,2430.14
2026-03-17,2100.44,2450.61
2026-03-18,2139.08,2451.8
2026-03-19,2095.85,2413.35
2026-03-20,2085.73,2423.6
2026-03-23,2033.49,2387.18
2026-03-24,2023.2,2404.54
2026-03-25,2080.12,2440.78
2026-03-26,2073.43,2432.59
2026-03-27,2057.24,2423.05
2026-03-30,2013.01,2390.11
2026-03-31,1958.8,2380.57
2026-04-01,2060.38,2440.62
2026-04-02,2016.26,2441.93
2026-04-07,2063.53,2461.64
2026-04-08,2175.74,2492.5
2026-04-09,2184.46,2490.16
2026-04-10,2229.83,2471.28
2026-04-13,2230.67,2450.7
2026-04-14,2289.64,2475.81
2026-04-15,2321.71,2486.85
2026-04-16,2349.49,2505.68
2026-04-17,2324.61,2495.5
2026-04-20,2338.52,2493.44
2026-04-21,2388.31,2486.9
2026-04-22,2409.35,2488.72
2026-04-23,2403.28,2469.45
2026-04-24,2501.76,2469.43
2026-04-27,2557.69,2469.02
2026-04-28,2545.38,2483.91
2026-04-29,2523.25,2510.94
2026-04-30,2497.52,2478.15
2026-05-04,2636.84,2474.0
2026-05-05,2636.97,2503.19
2026-05-06,2663.65,2532.24
2026-05-07,2722.61,2555.43
2026-05-08,2695.24,2577.67
2026-05-12,2723.81,2506.32
2026-05-13,2682.71,2531.03
2026-05-14,2715.28,2521.32
2026-05-15,2672.06,2529.76
2026-05-18,2653.49,2508.68
2026-05-19,2595.13,2539.81
2026-05-20,2583.64,2539.21
2026-05-21,2683.66,2539.22
2026-05-22,2752.45,2536.33
2026-05-25,2858.55,2541.87
2026-05-26,2845.7,2580.59
2026-05-27,2898.24,2635.23
2026-05-28,2853.68,2622.39
2026-05-29,2928.42,2653.63
2026-06-01,2963.89,2703.64
2026-06-02,2975.0,2763.11
2026-06-03,3027.25,2881.65
2026-06-04,2962.57,2907.52
2026-06-05,2917.66,2930.55
2026-06-08,2813.53,2847.48
2026-06-09,2886.43,3026.92
2026-06-10,2779.59,2965.05
2026-06-11,2773.91,2973.03
2026-06-12,2846.33,2989.81
2026-06-15,2930.82,3072.19
2026-06-16,2958.46,3138.34
2026-06-17,2955.76,3193.94
2026-06-18,2991.61,3237.51
2026-06-22,3089.77,3211.25
2026-06-23,3043.03,3222.97
2026-06-24,2962.9,3155.94
2026-06-25,2974.8,3205.32
2026-06-26,2858.5,3150.96
