Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,is_long,MAE,MFE,MAE_MFE_ratio,trend_regime
-1,123778,123798,14413.0,14449.0,,,-36.0,0.0,-0.0024977450912371246,2022-09-08 09:52:00,2022-09-08 10:12:00,0 days 00:20:00,,2022-09-08,3,2022,False,36.0,3.0,12.0,with_trend
-1,124949,124961,14591.0,14620.0,,,-29.0,0.0,-0.001987526557466923,2022-09-15 09:19:00,2022-09-15 09:31:00,0 days 00:12:00,,2022-09-15,3,2022,False,29.0,20.0,1.45,with_trend
1,125849,125874,14498.0,14471.0,,,-27.0,0.0,-0.0018623258380465746,2022-09-20 09:16:00,2022-09-20 09:41:00,0 days 00:25:00,,2022-09-20,1,2022,True,29.0,4.0,7.25,with_trend
-1,126480,126494,14127.0,14151.0,,,-24.0,0.0,-0.0016988744956465407,2022-09-22 09:45:00,2022-09-22 09:59:00,0 days 00:14:00,,2022-09-22,3,2022,False,25.0,2.0,12.5,with_trend
-1,126753,126831,14211.0,14137.0,,,74.0,0.0,0.005207233832946301,2022-09-23 09:17:00,2022-09-23 10:35:00,0 days 01:18:00,,2022-09-23,4,2022,False,17.0,85.0,0.2,with_trend
-1,127372,127417,13807.0,13756.0,,,51.0,0.0,0.0036937785181430094,2022-09-27 09:34:00,2022-09-27 10:19:00,0 days 00:45:00,,2022-09-27,1,2022,False,7.0,72.0,0.09722222222222222,with_trend
-1,127649,127672,13821.0,13698.0,,,123.0,0.0,0.008899500759713463,2022-09-28 09:10:00,2022-09-28 09:33:00,0 days 00:23:00,,2022-09-28,2,2022,False,16.0,148.0,0.10810810810810811,with_trend
-1,127969,128026,13641.0,13535.0,,,106.0,0.0,0.007770691298291887,2022-09-29 09:29:00,2022-09-29 10:26:00,0 days 00:57:00,,2022-09-29,3,2022,False,18.0,125.0,0.144,with_trend
-1,128287,128292,13376.0,13439.0,,,-63.0,0.0,-0.004709928229664984,2022-09-30 09:46:00,2022-09-30 09:51:00,0 days 00:05:00,,2022-09-30,4,2022,False,63.0,2.0,31.5,with_trend
-1,128598,128616,13348.0,13401.0,,,-53.0,0.0,-0.003970632304465038,2022-10-03 09:56:00,2022-10-03 10:14:00,0 days 00:18:00,,2022-10-03,0,2022,False,55.0,2.0,27.5,with_trend
1,129472,129514,13856.0,13845.0,,,-11.0,0.0,-0.0007938799076212533,2022-10-06 09:27:00,2022-10-06 10:09:00,0 days 00:42:00,,2022-10-06,3,2022,True,23.0,22.0,1.0454545454545454,with_trend
-1,130401,130440,13039.0,13035.0,,,4.0,0.0,0.0003067719917171363,2022-10-12 09:53:00,2022-10-12 10:32:00,0 days 00:39:00,,2022-10-12,2,2022,False,22.0,52.0,0.4230769230769231,with_trend
1,132783,132828,12972.0,12935.0,,,-37.0,0.0,-0.002852297255627523,2022-10-24 09:27:00,2022-10-24 10:12:00,0 days 00:45:00,,2022-10-24,0,2022,True,38.0,70.0,0.5428571428571428,with_trend
-1,133399,133435,12714.0,12733.0,,,-19.0,0.0,-0.0014944156048450896,2022-10-26 09:41:00,2022-10-26 10:17:00,0 days 00:36:00,,2022-10-26,2,2022,False,29.0,19.0,1.5263157894736843,with_trend
1,133723,133739,12951.0,12936.0,,,-15.0,0.0,-0.0011582117211026421,2022-10-27 10:04:00,2022-10-27 10:20:00,0 days 00:16:00,,2022-10-27,3,2022,True,15.0,21.0,0.7142857142857143,with_trend
1,133981,133996,12879.0,12840.0,,,-39.0,0.0,-0.003028185418122553,2022-10-28 09:21:00,2022-10-28 09:36:00,0 days 00:15:00,,2022-10-28,4,2022,True,47.0,17.0,2.764705882352941,with_trend
-1,134313,134322,12931.0,12974.0,,,-43.0,0.0,-0.0033253422009125178,2022-10-31 09:52:00,2022-10-31 10:01:00,0 days 00:09:00,,2022-10-31,0,2022,False,47.0,5.0,9.4,against_trend
-1,135204,135243,12956.0,12958.0,,,-2.0,0.0,-0.00015436863229401077,2022-11-03 09:40:00,2022-11-03 10:19:00,0 days 00:39:00,,2022-11-03,3,2022,False,13.0,41.0,0.3170731707317073,with_trend
-1,135526,135555,12931.0,12965.0,,,-34.0,0.0,-0.0026293403449075825,2022-11-04 10:01:00,2022-11-04 10:30:00,0 days 00:29:00,,2022-11-04,4,2022,False,36.0,13.0,2.769230769230769,with_trend
1,136116,136135,13364.0,13364.0,,,0.0,0.0,0.0,2022-11-08 09:49:00,2022-11-08 10:08:00,0 days 00:19:00,,2022-11-08,1,2022,True,7.0,24.0,0.2916666666666667,with_trend
1,136718,136742,13514.0,13485.0,,,-29.0,0.0,-0.0021459227467811592,2022-11-10 09:49:00,2022-11-10 10:13:00,0 days 00:24:00,,2022-11-10,3,2022,True,34.0,17.0,2.0,with_trend
1,136999,137124,13940.0,13995.0,,,55.0,0.0,0.003945480631276865,2022-11-11 09:29:00,2022-11-11 11:34:00,0 days 02:05:00,,2022-11-11,4,2022,True,44.0,77.0,0.5714285714285714,with_trend
1,137287,137325,14125.0,14081.0,,,-44.0,0.0,-0.003115044247787635,2022-11-14 09:16:00,2022-11-14 09:54:00,0 days 00:38:00,,2022-11-14,0,2022,True,44.0,24.0,1.8333333333333333,with_trend
1,137897,137981,14498.0,14600.0,,,102.0,0.0,0.007035453165953998,2022-11-16 09:24:00,2022-11-16 10:48:00,0 days 01:24:00,,2022-11-16,2,2022,True,18.0,154.0,0.11688311688311688,with_trend
1,138204,138244,14429.0,14394.0,,,-35.0,0.0,-0.002425670524637935,2022-11-17 09:30:00,2022-11-17 10:10:00,0 days 00:40:00,,2022-11-17,3,2022,True,35.0,12.0,2.9166666666666665,with_trend
-1,139111,139152,14450.0,14431.0,,,19.0,0.0,0.0013148788927335175,2022-11-22 09:34:00,2022-11-22 10:15:00,0 days 00:41:00,,2022-11-22,1,2022,False,9.0,71.0,0.1267605633802817,with_trend
1,139390,139444,14597.0,14557.0,,,-40.0,0.0,-0.0027402891005000596,2022-11-23 09:12:00,2022-11-23 10:06:00,0 days 00:54:00,,2022-11-23,2,2022,True,41.0,8.0,5.125,with_trend
1,140020,140046,14739.0,14767.0,,,28.0,0.0,0.0018997218264469318,2022-11-25 09:40:00,2022-11-25 10:06:00,0 days 00:26:00,,2022-11-25,4,2022,True,9.0,59.0,0.15254237288135594,with_trend
-1,140616,140623,14500.0,14543.0,,,-43.0,0.0,-0.0029655172413793895,2022-11-29 09:34:00,2022-11-29 09:41:00,0 days 00:07:00,,2022-11-29,1,2022,False,43.0,3.0,14.333333333333334,with_trend
1,141244,141276,15018.0,15017.0,,,-1.0,0.0,-6.658676255155704e-05,2022-12-01 10:00:00,2022-12-01 10:32:00,0 days 00:32:00,,2022-12-01,3,2022,True,18.0,24.0,0.75,with_trend
-1,142406,142415,14678.0,14720.0,,,-42.0,0.0,-0.002861425262297379,2022-12-07 09:18:00,2022-12-07 09:27:00,0 days 00:09:00,,2022-12-07,2,2022,False,44.0,5.0,8.8,with_trend
-1,143023,143065,14643.0,14660.0,,,-17.0,0.0,-0.0011609642832752787,2022-12-09 09:33:00,2022-12-09 10:15:00,0 days 00:42:00,,2022-12-09,4,2022,False,24.0,30.0,0.8,against_trend
1,143302,143447,14518.0,14523.0,,,5.0,0.0,0.0003444000551040549,2022-12-12 09:11:00,2022-12-12 11:36:00,0 days 02:25:00,,2022-12-12,0,2022,True,33.0,36.0,0.9166666666666666,against_trend
1,144250,144290,14631.0,14651.0,,,20.0,0.0,0.0013669605631878579,2022-12-15 09:56:00,2022-12-15 10:36:00,0 days 00:40:00,,2022-12-15,3,2022,True,6.0,52.0,0.11538461538461539,with_trend
-1,144538,144559,14475.0,14451.0,,,24.0,0.0,0.001658031088082934,2022-12-16 09:43:00,2022-12-16 10:04:00,0 days 00:21:00,,2022-12-16,4,2022,False,10.0,64.0,0.15625,with_trend
-1,145111,145212,14424.0,14396.0,,,28.0,0.0,0.0019412090959511907,2022-12-20 09:14:00,2022-12-20 10:55:00,0 days 01:41:00,,2022-12-20,1,2022,False,10.0,73.0,0.136986301369863,with_trend
-1,145433,145499,14263.0,14261.0,,,2.0,0.0,0.00014022295449767075,2022-12-21 09:35:00,2022-12-21 10:41:00,0 days 01:06:00,,2022-12-21,2,2022,False,12.0,36.0,0.3333333333333333,with_trend
-1,146053,146098,14202.0,14213.0,,,-11.0,0.0,-0.0007745387973525641,2022-12-23 09:53:00,2022-12-23 10:38:00,0 days 00:45:00,,2022-12-23,4,2022,False,15.0,31.0,0.4838709677419355,with_trend
1,146646,146726,14364.0,14367.0,,,3.0,0.0,0.00020885547201343613,2022-12-27 09:44:00,2022-12-27 11:04:00,0 days 01:20:00,,2022-12-27,1,2022,True,7.0,24.0,0.2916666666666667,with_trend
-1,146927,146993,14170.0,14150.0,,,20.0,0.0,0.0014114326040931546,2022-12-28 09:24:00,2022-12-28 10:30:00,0 days 01:06:00,,2022-12-28,2,2022,False,25.0,53.0,0.4716981132075472,with_trend
1,147551,147586,14177.0,14142.0,,,-35.0,0.0,-0.002468787472666989,2022-12-30 09:46:00,2022-12-30 10:21:00,0 days 00:35:00,,2022-12-30,4,2022,True,36.0,7.0,5.142857142857143,with_trend
1,147838,147994,13975.0,14187.0,,,212.0,0.0,0.01516994633273705,2023-01-03 09:32:00,2023-01-03 12:08:00,0 days 02:36:00,,2023-01-03,1,2023,True,23.0,235.0,0.09787234042553192,against_trend
1,148448,148470,14327.0,14291.0,,,-36.0,0.0,-0.0025127381866406617,2023-01-05 09:40:00,2023-01-05 10:02:00,0 days 00:22:00,,2023-01-05,3,2023,True,39.0,8.0,4.875,with_trend
1,149627,149631,14823.0,14793.0,,,-30.0,0.0,-0.002023881805302552,2023-01-11 09:15:00,2023-01-11 09:19:00,0 days 00:04:00,,2023-01-11,2,2023,True,32.0,4.0,8.0,with_trend
1,149929,149979,14805.0,14779.0,,,-26.0,0.0,-0.0017561634582911045,2023-01-12 09:16:00,2023-01-12 10:06:00,0 days 00:50:00,,2023-01-12,3,2023,True,29.0,18.0,1.6111111111111112,against_trend
1,150233,150248,14945.0,14891.0,,,-54.0,0.0,-0.003613248578119732,2023-01-13 09:19:00,2023-01-13 09:34:00,0 days 00:15:00,,2023-01-13,4,2023,True,57.0,3.0,19.0,with_trend
-1,150827,150878,14933.0,14924.0,,,9.0,0.0,0.0006026920243755729,2023-01-17 09:11:00,2023-01-17 10:02:00,0 days 00:51:00,,2023-01-17,1,2023,False,9.0,27.0,0.3333333333333333,against_trend
1,151483,151543,15399.0,15384.0,,,-15.0,0.0,-0.0009740892265731604,2023-01-31 10:05:00,2023-01-31 11:05:00,0 days 01:00:00,,2023-01-31,1,2023,True,18.0,8.0,2.25,with_trend
1,152068,152229,15482.0,15576.0,,,94.0,0.0,0.006071566981010301,2023-02-02 09:48:00,2023-02-02 12:29:00,0 days 02:41:00,,2023-02-02,3,2023,True,11.0,106.0,0.10377358490566038,with_trend
1,152336,152387,15509.0,15518.0,,,9.0,0.0,0.000580308208137259,2023-02-03 09:15:00,2023-02-03 10:06:00,0 days 00:51:00,,2023-02-03,4,2023,True,17.0,50.0,0.34,with_trend
1,153249,153331,15521.0,15582.0,,,61.0,0.0,0.003930159139230671,2023-02-08 09:25:00,2023-02-08 10:47:00,0 days 01:22:00,,2023-02-08,2,2023,True,13.0,74.0,0.17567567567567569,with_trend
1,153584,153659,15567.0,15579.0,,,12.0,0.0,0.0007708614376564782,2023-02-09 09:59:00,2023-02-09 11:14:00,0 days 01:15:00,,2023-02-09,3,2023,True,22.0,38.0,0.5789473684210527,with_trend
-1,154168,154238,15482.0,15483.0,,,-1.0,0.0,-6.45911380958708e-05,2023-02-13 09:41:00,2023-02-13 10:51:00,0 days 01:10:00,,2023-02-13,0,2023,False,11.0,39.0,0.28205128205128205,with_trend
1,154438,154516,15605.0,15672.0,,,67.0,0.0,0.0042934956744633546,2023-02-14 09:10:00,2023-02-14 10:28:00,0 days 01:18:00,,2023-02-14,1,2023,True,17.0,77.0,0.22077922077922077,with_trend
1,154761,154791,15511.0,15465.0,,,-46.0,0.0,-0.002965637289665368,2023-02-15 09:32:00,2023-02-15 10:02:00,0 days 00:30:00,,2023-02-15,2,2023,True,47.0,3.0,15.666666666666666,against_trend
-1,155644,155649,15440.0,15470.0,,,-30.0,0.0,-0.0019430051813471572,2023-02-20 09:12:00,2023-02-20 09:17:00,0 days 00:05:00,,2023-02-20,0,2023,False,38.0,4.0,9.5,with_trend
1,156872,156900,15610.0,15595.0,,,-15.0,0.0,-0.0009609224855862131,2023-02-24 09:36:00,2023-02-24 10:04:00,0 days 00:28:00,,2023-02-24,4,2023,True,15.0,17.0,0.8823529411764706,with_trend
-1,157166,157189,15419.0,15462.0,,,-43.0,0.0,-0.0027887671055191188,2023-03-01 09:29:00,2023-03-01 09:52:00,0 days 00:23:00,,2023-03-01,2,2023,False,45.0,10.0,4.5,with_trend
1,157763,157772,15637.0,15598.0,,,-39.0,0.0,-0.0024940845430708736,2023-03-03 09:24:00,2023-03-03 09:33:00,0 days 00:09:00,,2023-03-03,4,2023,True,40.0,7.0,5.714285714285714,with_trend
1,158953,158993,15823.0,15794.0,,,-29.0,0.0,-0.001832775074258941,2023-03-09 09:10:00,2023-03-09 09:50:00,0 days 00:40:00,,2023-03-09,3,2023,True,29.0,16.0,1.8125,with_trend
-1,159280,159335,15579.0,15533.0,,,46.0,0.0,0.0029526927273894055,2023-03-10 09:36:00,2023-03-10 10:31:00,0 days 00:55:00,,2023-03-10,4,2023,False,8.0,69.0,0.11594202898550725,with_trend
-1,160488,160523,15293.0,15255.0,,,38.0,0.0,0.002484796965932179,2023-03-16 09:40:00,2023-03-16 10:15:00,0 days 00:35:00,,2023-03-16,3,2023,False,5.0,78.0,0.0641025641025641,with_trend
-1,160792,160811,15365.0,15358.0,,,7.0,0.0,0.0004555808656035998,2023-03-17 09:43:00,2023-03-17 10:02:00,0 days 00:19:00,,2023-03-17,4,2023,False,13.0,32.0,0.40625,against_trend
1,161092,161131,15392.0,15382.0,,,-10.0,0.0,-0.0006496881496881324,2023-03-20 09:42:00,2023-03-20 10:21:00,0 days 00:39:00,,2023-03-20,0,2023,True,17.0,13.0,1.3076923076923077,with_trend
1,161374,161437,15445.0,15489.0,,,44.0,0.0,0.0028488183878276896,2023-03-21 09:23:00,2023-03-21 10:26:00,0 days 01:03:00,,2023-03-21,1,2023,True,15.0,72.0,0.20833333333333334,with_trend
1,161998,162045,15714.0,15788.0,,,74.0,0.0,0.004709176530482306,2023-03-23 09:45:00,2023-03-23 10:32:00,0 days 00:47:00,,2023-03-23,3,2023,True,8.0,82.0,0.0975609756097561,with_trend
1,162572,162579,15837.0,15807.0,,,-30.0,0.0,-0.0018942981625307276,2023-03-27 09:17:00,2023-03-27 09:24:00,0 days 00:07:00,,2023-03-27,0,2023,True,30.0,10.0,3.0,with_trend
-1,162867,162940,15801.0,15689.0,,,112.0,0.0,0.007088158977279879,2023-03-28 09:11:00,2023-03-28 10:24:00,0 days 01:13:00,,2023-03-28,1,2023,False,12.0,140.0,0.08571428571428572,with_trend
1,163812,163828,15938.0,15905.0,,,-33.0,0.0,-0.002070523277701075,2023-03-31 09:53:00,2023-03-31 10:09:00,0 days 00:16:00,,2023-03-31,4,2023,True,34.0,8.0,4.25,with_trend
-1,164112,164185,15780.0,15777.0,,,3.0,0.0,0.0001901140684410496,2023-04-06 09:52:00,2023-04-06 11:05:00,0 days 01:13:00,,2023-04-06,3,2023,False,13.0,25.0,0.52,with_trend
-1,164383,164427,15851.0,15854.0,,,-3.0,0.0,-0.00018926250709738746,2023-04-07 09:22:00,2023-04-07 10:06:00,0 days 00:44:00,,2023-04-07,4,2023,False,19.0,15.0,1.2666666666666666,against_trend
1,164692,164723,15856.0,15840.0,,,-16.0,0.0,-0.0010090817356205317,2023-04-10 09:30:00,2023-04-10 10:01:00,0 days 00:31:00,,2023-04-10,0,2023,True,17.0,6.0,2.8333333333333335,with_trend
1,165277,165290,15919.0,15896.0,,,-23.0,0.0,-0.0014448143727621154,2023-04-12 09:13:00,2023-04-12 09:26:00,0 days 00:13:00,,2023-04-12,2,2023,True,24.0,3.0,8.0,with_trend
-1,165889,165923,15891.0,15875.0,,,16.0,0.0,0.0010068592284940836,2023-04-14 09:23:00,2023-04-14 09:57:00,0 days 00:34:00,,2023-04-14,4,2023,False,24.0,35.0,0.6857142857142857,with_trend
1,166201,166342,15900.0,15925.0,,,25.0,0.0,0.0015723270440251014,2023-04-17 09:34:00,2023-04-17 11:55:00,0 days 02:21:00,,2023-04-17,0,2023,True,10.0,58.0,0.1724137931034483,against_trend
1,166483,166542,15899.0,15920.0,,,21.0,0.0,0.0013208377885400857,2023-04-18 09:15:00,2023-04-18 10:14:00,0 days 00:59:00,,2023-04-18,1,2023,True,11.0,55.0,0.2,against_trend
-1,167107,167127,15754.0,15773.0,,,-19.0,0.0,-0.0012060429097371372,2023-04-20 09:37:00,2023-04-20 09:57:00,0 days 00:20:00,,2023-04-20,3,2023,False,23.0,22.0,1.0454545454545454,with_trend
-1,167387,167455,15761.0,15675.0,,,86.0,0.0,0.005456506566842156,2023-04-21 09:16:00,2023-04-21 10:24:00,0 days 01:08:00,,2023-04-21,4,2023,False,13.0,96.0,0.13541666666666666,with_trend
-1,167694,167709,15608.0,15642.0,,,-34.0,0.0,-0.0021783700666324624,2023-04-24 09:22:00,2023-04-24 09:37:00,0 days 00:15:00,,2023-04-24,0,2023,False,36.0,11.0,3.272727272727273,with_trend
-1,168332,168351,15349.0,15335.0,,,14.0,0.0,0.0009121115382109135,2023-04-26 09:58:00,2023-04-26 10:17:00,0 days 00:19:00,,2023-04-26,2,2023,False,8.0,37.0,0.21621621621621623,with_trend
-1,168615,168632,15369.0,15397.0,,,-28.0,0.0,-0.001821849176914636,2023-04-27 09:40:00,2023-04-27 09:57:00,0 days 00:17:00,,2023-04-27,3,2023,False,28.0,4.0,7.0,with_trend
-1,169815,169840,15537.0,15568.0,,,-31.0,0.0,-0.0019952371757738785,2023-05-04 09:36:00,2023-05-04 10:01:00,0 days 00:25:00,,2023-05-04,3,2023,False,31.0,22.0,1.4090909090909092,with_trend
1,170131,170150,15631.0,15595.0,,,-36.0,0.0,-0.0023031156036081857,2023-05-05 09:51:00,2023-05-05 10:10:00,0 days 00:19:00,,2023-05-05,4,2023,True,41.0,3.0,13.666666666666666,with_trend
1,170435,170463,15728.0,15709.0,,,-19.0,0.0,-0.0012080366225839523,2023-05-08 09:54:00,2023-05-08 10:22:00,0 days 00:28:00,,2023-05-08,0,2023,True,20.0,9.0,2.2222222222222223,with_trend
1,173143,173154,16112.0,16074.0,,,-38.0,0.0,-0.002358490566037763,2023-05-19 09:53:00,2023-05-19 10:04:00,0 days 00:11:00,,2023-05-19,4,2023,True,39.0,12.0,3.25,with_trend
1,173433,173453,16130.0,16110.0,,,-20.0,0.0,-0.001239925604463732,2023-05-22 09:42:00,2023-05-22 10:02:00,0 days 00:20:00,,2023-05-22,0,2023,True,21.0,6.0,3.5,with_trend
-1,174037,174056,16071.0,16070.0,,,1.0,0.0,6.222388152576919e-05,2023-05-24 09:44:00,2023-05-24 10:03:00,0 days 00:19:00,,2023-05-24,2,2023,False,6.0,26.0,0.23076923076923078,with_trend
1,174304,174401,16195.0,16173.0,,,-22.0,0.0,-0.0013584439641864954,2023-05-25 09:10:00,2023-05-25 10:47:00,0 days 01:37:00,,2023-05-25,3,2023,True,70.0,25.0,2.8,with_trend
1,174624,174696,16364.0,16422.0,,,58.0,0.0,0.003544365680762551,2023-05-26 09:29:00,2023-05-26 10:41:00,0 days 01:12:00,,2023-05-26,4,2023,True,10.0,92.0,0.10869565217391304,with_trend
1,174931,174971,16585.0,16586.0,,,1.0,0.0,6.029544769359241e-05,2023-05-29 09:35:00,2023-05-29 10:15:00,0 days 00:40:00,,2023-05-29,0,2023,True,24.0,27.0,0.8888888888888888,with_trend
1,177345,177350,16832.0,16808.0,,,-24.0,0.0,-0.001425855513307983,2023-06-08 09:41:00,2023-06-08 09:46:00,0 days 00:05:00,,2023-06-08,3,2023,True,27.0,2.0,13.5,with_trend
1,178827,178849,17243.0,17292.0,,,49.0,0.0,0.0028417328771095374,2023-06-15 09:18:00,2023-06-15 09:40:00,0 days 00:22:00,,2023-06-15,3,2023,True,13.0,67.0,0.19402985074626866,with_trend
-1,179435,179482,17230.0,17253.0,,,-23.0,0.0,-0.0013348810214741658,2023-06-19 09:24:00,2023-06-19 10:11:00,0 days 00:47:00,,2023-06-19,0,2023,False,24.0,19.0,1.263157894736842,with_trend
-1,180666,180750,16820.0,16751.0,,,69.0,0.0,0.0041022592152200055,2023-06-27 09:51:00,2023-06-27 11:15:00,0 days 01:24:00,,2023-06-27,1,2023,False,35.0,84.0,0.4166666666666667,with_trend
-1,180948,181018,16783.0,16766.0,,,17.0,0.0,0.0010129297503426171,2023-06-28 09:32:00,2023-06-28 10:42:00,0 days 01:10:00,,2023-06-28,2,2023,False,12.0,71.0,0.16901408450704225,with_trend
-1,181561,181609,16748.0,16735.0,,,13.0,0.0,0.0007762120850250964,2023-06-30 09:43:00,2023-06-30 10:31:00,0 days 00:48:00,,2023-06-30,4,2023,False,20.0,30.0,0.6666666666666666,with_trend
1,182148,182207,17009.0,17063.0,,,54.0,0.0,0.0031747898171556876,2023-07-04 09:28:00,2023-07-04 10:27:00,0 days 00:59:00,,2023-07-04,1,2023,True,26.0,63.0,0.4126984126984127,with_trend
1,182485,182494,17045.0,17011.0,,,-34.0,0.0,-0.0019947198591961923,2023-07-05 10:04:00,2023-07-05 10:13:00,0 days 00:09:00,,2023-07-05,2,2023,True,34.0,5.0,6.8,with_trend
-1,182736,182850,16855.0,16772.0,,,83.0,0.0,0.004924354790863283,2023-07-06 09:14:00,2023-07-06 11:08:00,0 days 01:54:00,,2023-07-06,3,2023,False,43.0,96.0,0.4479166666666667,with_trend
1,183675,183765,16808.0,16858.0,,,50.0,0.0,0.0029747739171823717,2023-07-11 09:50:00,2023-07-11 11:20:00,0 days 01:30:00,,2023-07-11,1,2023,True,30.0,68.0,0.4411764705882353,with_trend
1,183988,184050,16862.0,16882.0,,,20.0,0.0,0.001186098920650025,2023-07-12 10:02:00,2023-07-12 11:04:00,0 days 01:02:00,,2023-07-12,2,2023,True,14.0,63.0,0.2222222222222222,with_trend
1,184290,184320,17219.0,17222.0,,,3.0,0.0,0.0001742261455368599,2023-07-13 10:03:00,2023-07-13 10:33:00,0 days 00:30:00,,2023-07-13,3,2023,True,7.0,26.0,0.2692307692307692,with_trend
1,184584,184694,17171.0,17274.0,,,103.0,0.0,0.005998485819113553,2023-07-14 09:56:00,2023-07-14 11:46:00,0 days 01:50:00,,2023-07-14,4,2023,True,11.0,124.0,0.08870967741935484,with_trend
1,186965,186977,17137.0,17090.0,,,-47.0,0.0,-0.0027426037229386635,2023-07-26 09:29:00,2023-07-26 09:41:00,0 days 00:12:00,,2023-07-26,2,2023,True,49.0,17.0,2.8823529411764706,with_trend
1,187259,187323,17227.0,17241.0,,,14.0,0.0,0.000812677773262882,2023-07-27 09:22:00,2023-07-27 10:26:00,0 days 01:04:00,,2023-07-27,3,2023,True,49.0,35.0,1.4,with_trend
1,187601,187628,17201.0,17215.0,,,14.0,0.0,0.0008139061682459481,2023-07-28 10:03:00,2023-07-28 10:30:00,0 days 00:27:00,,2023-07-28,4,2023,True,7.0,31.0,0.22580645161290322,with_trend
1,187862,187915,17371.0,17328.0,,,-43.0,0.0,-0.002475390017845802,2023-07-31 09:23:00,2023-07-31 10:16:00,0 days 00:53:00,,2023-07-31,0,2023,True,43.0,32.0,1.34375,with_trend
-1,188463,188504,17145.0,17065.0,,,80.0,0.0,0.004666083406240862,2023-08-02 09:22:00,2023-08-02 10:03:00,0 days 00:41:00,,2023-08-02,2,2023,False,15.0,105.0,0.14285714285714285,with_trend
-1,188805,188851,16815.0,16835.0,,,-20.0,0.0,-0.0011894142134998287,2023-08-04 10:03:00,2023-08-04 10:49:00,0 days 00:46:00,,2023-08-04,4,2023,False,22.0,40.0,0.55,with_trend
-1,189106,189128,16931.0,16931.0,,,-0.0,0.0,-0.0,2023-08-07 10:03:00,2023-08-07 10:25:00,0 days 00:22:00,,2023-08-07,0,2023,False,14.0,21.0,0.6666666666666666,against_trend
-1,190900,190940,16528.0,16485.0,,,43.0,0.0,0.002601645692158816,2023-08-15 09:51:00,2023-08-15 10:31:00,0 days 00:40:00,,2023-08-15,1,2023,False,10.0,66.0,0.15151515151515152,with_trend
-1,191197,191237,16379.0,16407.0,,,-28.0,0.0,-0.0017095060748519852,2023-08-16 09:47:00,2023-08-16 10:27:00,0 days 00:40:00,,2023-08-16,2,2023,False,30.0,23.0,1.3043478260869565,with_trend
1,192072,192105,16398.0,16339.0,,,-59.0,0.0,-0.0035979997560677823,2023-08-21 09:19:00,2023-08-21 09:52:00,0 days 00:33:00,,2023-08-21,0,2023,True,60.0,19.0,3.1578947368421053,with_trend
1,193267,193341,16552.0,16537.0,,,-15.0,0.0,-0.0009062348960851008,2023-08-25 09:10:00,2023-08-25 10:24:00,0 days 01:14:00,,2023-08-25,4,2023,True,50.0,33.0,1.5151515151515151,against_trend
1,194171,194221,16751.0,16758.0,,,7.0,0.0,0.0004178854993732717,2023-08-30 09:11:00,2023-08-30 10:01:00,0 days 00:50:00,,2023-08-30,2,2023,True,16.0,27.0,0.5925925925925926,with_trend
-1,194806,194815,16675.0,16711.0,,,-36.0,0.0,-0.0021589205397301026,2023-09-01 09:44:00,2023-09-01 09:53:00,0 days 00:09:00,,2023-09-01,4,2023,False,37.0,1.0,37.0,against_trend
1,195723,195786,16730.0,16740.0,,,10.0,0.0,0.000597728631201333,2023-09-06 09:58:00,2023-09-06 11:01:00,0 days 01:03:00,,2023-09-06,2,2023,True,19.0,42.0,0.4523809523809524,with_trend
-1,195985,196041,16641.0,16641.0,,,-0.0,0.0,-0.0,2023-09-07 09:19:00,2023-09-07 10:15:00,0 days 00:56:00,,2023-09-07,3,2023,False,12.0,40.0,0.3,with_trend
-1,198430,198451,16694.0,16722.0,,,-28.0,0.0,-0.0016772493111296694,2023-09-19 09:56:00,2023-09-19 10:17:00,0 days 00:21:00,,2023-09-19,1,2023,False,29.0,21.0,1.380952380952381,with_trend
1,199926,199964,16329.0,16296.0,,,-33.0,0.0,-0.002020944332169705,2023-09-26 09:47:00,2023-09-26 10:25:00,0 days 00:38:00,,2023-09-26,1,2023,True,34.0,19.0,1.7894736842105263,against_trend
1,200529,200567,16376.0,16340.0,,,-36.0,0.0,-0.0021983390327308117,2023-09-28 09:48:00,2023-09-28 10:26:00,0 days 00:38:00,,2023-09-28,3,2023,True,38.0,24.0,1.5833333333333333,with_trend
-1,201443,201528,16247.0,16235.0,,,12.0,0.0,0.0007385978949959737,2023-10-04 09:59:00,2023-10-04 11:24:00,0 days 01:25:00,,2023-10-04,2,2023,False,8.0,43.0,0.18604651162790697,with_trend
1,202006,202059,16509.0,16499.0,,,-10.0,0.0,-0.0006057302077654425,2023-10-06 09:20:00,2023-10-06 10:13:00,0 days 00:53:00,,2023-10-06,4,2023,True,27.0,14.0,1.9285714285714286,with_trend
1,202339,202366,16712.0,16675.0,,,-37.0,0.0,-0.0022139779798946435,2023-10-11 09:52:00,2023-10-11 10:19:00,0 days 00:27:00,,2023-10-11,2,2023,True,37.0,7.0,5.285714285714286,with_trend
1,202954,202983,16795.0,16782.0,,,-13.0,0.0,-0.0007740398928252068,2023-10-13 10:05:00,2023-10-13 10:34:00,0 days 00:29:00,,2023-10-13,4,2023,True,13.0,12.0,1.0833333333333333,with_trend
